date,scientific_name,common_name,latitude,longitude
2018-12-30,Arothron meleagris,Guineafowl Puffer,9.1673519299,123.2704728568
2018-12-30,Ablabys,,9.1673519299,123.2704728568
2018-12-30,Antennarius maculatus,Warty Anglerfish,9.1673519299,123.2704728568
2018-12-30,Hippocampus spinosissimus,Queensland Seahorse,9.0982861461,123.2834089516
2018-12-29,Eurypegasus draconis,Dragon Seamoth,9.1662770984,123.2352851674
2018-12-29,Antennatus tuberosus,Tuberculate Anglerfish,13.7279182287,120.88411458
2018-12-29,Antennarius pictus,Painted Frogfish,9.1673519299,123.2704728568
2018-12-29,Pseudorhombus,,9.1673519299,123.2704728568
2018-12-29,Pterois volitans,Common Lionfish,9.1673519299,123.2704728568
2018-12-28,Trachyrhamphus bicoarctatus,Bentstick Pipefish,9.1673519299,123.2704728568
2018-12-28,Antennarioidei,,9.1673519299,123.2704728568
2018-12-28,Antennarius maculatus,Warty Anglerfish,9.1673519299,123.2704728568
2018-12-28,Hippocampus comes,Tiger Tail Seahorse,9.0117068694,123.3261496404
2018-12-28,Hippocampus bargibanti,Pygmy Seahorse,9.0294991935,123.3800756123
2018-12-27,Dactyloptena,,13.7288145493,120.8830631541
2018-12-27,Trachyrhamphus bicoarctatus,Bentstick Pipefish,13.7284393457,120.883857088
2018-12-27,Hippocampus,Seahorses,13.7283142778,120.8837283419
2018-12-27,Dactyloptena orientalis,Oriental Flying Gurnard,13.7619484215,120.9195528924
2018-12-27,Ablabys macracanthus,Spiny Waspfish,9.1673519299,123.2704728568
2018-12-26,Antennarius maculatus,Warty Anglerfish,9.1673519299,123.2704728568
2018-12-26,Solenostomus cyanopterus,Robust Ghostpipefish,9.1673519299,123.2704728568
2018-12-26,Chaetodontoplus melanosoma,Black Velvet Angelfish,13.7279390734,120.8840716647
2018-12-25,Brachysomophis,,13.7281266757,120.8839000033
2018-12-25,Apistus carinatus,Longfin Waspfish,13.7278765393,120.8840823935
2018-12-25,Carangoides,,13.7280849863,120.8838785456
2018-12-25,Parapterois heterura,Gurnard Lionfish,13.7282308991,120.8836854266
2018-12-25,Pteroidichthys amboinensis,Ambon Scorpionfish,13.728168365,120.8838892745
2018-12-25,Scolopsis affinis,Pale Monocle Bream,13.7279182287,120.8837605284
2018-12-24,Carassius auratus,Goldfish,8.4618234,124.616226
2018-12-24,Dactylopus kuiteri,Orange and Black Dragonet,13.728074564,120.8838892745
2018-12-24,Iniistius aneitensis,Whitepatch Razorfish,13.7280432969,120.8839965628
2018-12-24,Flavocaranx bajad,Orange-spotted Trevally,13.7280537193,120.8840072917
2018-12-24,Opistognathus randalli,Yellowbarred Jawfish,13.7281475204,120.8838678168
2018-12-24,Forcipiger flavissimus,Forceps Butterflyfish,13.728137098,120.8838034438
2018-12-23,Amblyglyphidodon aureus,Golden Damselfish,13.7280954086,120.8839321898
2018-12-23,Amphiprion clarkii,Clark's Anemonefish,13.728105831,120.8839965628
2018-12-22,Antennarius pictus,Painted Frogfish,13.7279599181,120.8839751052
2018-12-22,Centrolophidae,Medusafishes,13.7281475204,120.8839107321
2018-12-21,Ostorhinchus taeniophorus,Reef-flat Cardinalfish,7.0122038852,125.5127890037
2018-12-20,Caranginae,,13.7377610615,120.9080169638
2018-12-20,Cyclichthys orbicularis,Shortspine Porcupinefish,9.8840350046,123.7685330585
2018-12-14,Labroides bicolor,Bicolor Cleaner Wrasse,13.694009,120.842156
2018-12-14,Amphiprion frenatus,Tomato Clownfish,13.694009,120.842156
2018-12-14,Amphiprion frenatus,Tomato Clownfish,13.694009,120.842156
2018-12-14,Acanthurus japonicus,Japan Surgeonfish,13.694009,120.842156
2018-12-14,Chaetodon vagabundus,Vagabond Butterflyfish,13.690432,120.8444
2018-12-14,Pseudanthias luzonensis,Luzon Anthias,13.690432,120.8444
2018-12-14,Chrysiptera chrysocephala,Orange-head Demoiselle,13.690432,120.8444
2018-12-14,Chaetodon citrinellus,Speckled Butterflyfish,13.690432,120.8444
2018-12-14,Stethojulis bandanensis,Redshoulder Wrasse,13.690432,120.8444
2018-12-14,Halichoeres podostigma,Axilspot Wrasse,13.690432,120.8444
2018-12-14,Chaetodontoplus mesoleucus,Vermiculate Angelfish,13.690432,120.8444
2018-12-14,Genicanthus melanospilos,Black-spot Angelfish,13.690432,120.8444
2018-12-14,Genicanthus melanospilos,Black-spot Angelfish,13.690432,120.8444
2018-12-14,Paracheilinus carpenteri,Carpenter's Flasher Wrasse,13.690432,120.8444
2018-12-14,Pictichromis diadema,Diadem Dottyback,13.690432,120.8444
2018-12-14,Cyprinocirrhites polyactis,Lyretail Hawkfish,13.690432,120.8444
2018-12-14,Nemateleotris magnifica,Fire Dartfish,13.690432,120.8444
2018-12-14,Hippocampus bargibanti,Pygmy Seahorse,9.7908099086,124.4649597944
2018-12-13,Labroides bicolor,Bicolor Cleaner Wrasse,13.715691,120.871752
2018-12-13,Naso lituratus,Pacific Orange-spine Unicornfish,13.715691,120.871752
2018-12-13,Pomacanthus semicirculatus,Semicircle Angelfish,13.715691,120.871752
2018-12-13,Centropyge bispinosa,Coral Beauty,13.715691,120.871752
2018-12-13,Chaetodon trifascialis,Chevron Butterflyfish,13.7727999857,120.8346608776
2018-12-13,Neoniphon sammara,Spotfin Squirrelfish,13.7177820414,120.8706191644
2018-12-13,Neoniphon sammara,Spotfin Squirrelfish,13.7177820414,120.8706191644
2018-12-13,Hemitaurichthys polylepis,Pyramid Butterflyfish,13.7177820414,120.8706191644
2018-12-13,Pygoplites diacanthus,Regal Angelfish,13.7177820414,120.8706191644
2018-12-13,Amanses scopas,Broom Filefish,13.7177820414,120.8706191644
