year,month,date,scientific_name,common_name,latitude,longitude
2024,4,2024-04-30,Channa striata,Striped Snakehead,13.9549451,100.63429655
2024,4,2024-04-30,Diodon hystrix,Spotted Porcupinefish,7.8145370296,98.2962960706
2024,4,2024-04-30,Periophthalmus argentilineatus,Barred Mudskipper,8.7052697997,98.2429312997
2024,4,2024-04-30,Parascorpaena,,9.4545926448,100.0414670462
2024,4,2024-04-30,Pomacanthus annularis,Bluering Angelfish,9.657118,99.6664099722
2024,4,2024-04-30,Actinopterygii,Ray-finned Fishes,7.1784222222,100.6212361111
2024,4,2024-04-30,Sarotherodon melanotheron,Blackchin Tilapia,13.5171337166,100.6559132876
2024,4,2024-04-30,Pseudapocryptes elongatus,Elongate Mudskipper,13.5171337166,100.6559132876
2024,4,2024-04-30,Upeneus tragula,Freckled Goatfish,9.652405,99.668187
2024,4,2024-04-30,Siganus corallinus,Coral Rabbitfish,9.7810037342,99.6724222228
2024,4,2024-04-30,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,9.7810037342,99.6724222228
2024,4,2024-04-30,Thalassoma lunare,Moon Wrasse,9.7810037342,99.6724222228
2024,4,2024-04-30,Siganus virgatus,Doublebar Rabbitfish,9.7810037342,99.6724222228
2024,4,2024-04-29,Esomus metallicus,Striped Flying Barb,14.0472384845,100.5253851414
2024,4,2024-04-29,Trichopodus trichopterus,Three Spot Gourami,16.24572,103.244455
2024,4,2024-04-29,Rasbora dorsinotata,,18.9139705625,98.9050411128
2024,4,2024-04-29,Trichopsis vittata,Croaking Gourami,16.2458884,103.2434974
2024,4,2024-04-29,Oryzias,,16.2458818,103.2435416
2024,4,2024-04-29,Chaetodon lineolatus,Lined Butterflyfish,10.0684870186,99.8410275578
2024,4,2024-04-29,Trichopsis vittata,Croaking Gourami,16.2456583333,103.2446083333
2024,4,2024-04-29,Schistura,,18.5425289052,98.5735332587
2024,4,2024-04-29,Clupeichthys aesarnensis,Thai River Sprat,16.2456083333,103.2445183333
2024,4,2024-04-29,Trichopsis vittata,Croaking Gourami,16.2456616667,103.2445633333
