date,scientific_name,common_name,latitude,longitude
2016-12-31,Carcharhinus melanopterus,Blacktip Reef Shark,7.7759536956,98.6020055165
2016-11-11,Brevitrygon heterura,Dwarf whipray,12.9539670599,101.5083641436
2016-09-29,Chiloscyllium punctatum,Brown-banded Bamboo Shark,13.8961778789,100.7472850136
2016-09-08,Taeniura lymma,Bluespotted Fantail Ray,9.6044149672,100.0355893047
2016-09-08,Taeniura lymma,Bluespotted Fantail Ray,9.4796918955,100.0750149613
2016-09-02,Carcharhinus melanopterus,Blacktip Reef Shark,5.9121534453,102.7225486128
2016-09-01,Rhincodon typus,Whale Shark,5.6104025124,102.9026323383
2016-08-08,Carcharhinus melanopterus,Blacktip Reef Shark,10.1248654288,99.8757263271
2016-08-04,Carcharhinus melanopterus,Blacktip Reef Shark,5.6286667246,102.929106116
2016-07-23,Carcharhinus melanopterus,Blacktip Reef Shark,5.9621782378,102.640493411
2016-07-22,Carcharhinus melanopterus,Blacktip Reef Shark,5.9332909017,102.7067047561
2016-04-14,Mobula birostris,Oceanic Manta Ray,8.9272045975,97.9363158441
2016-03-19,Mobula birostris,Oceanic Manta Ray,8.4083599411,97.6035825279
2016-03-15,Stegostoma tigrinum,Zebra Shark,7.6365681,98.843435
2016-03-14,Neotrygon malaccensis,Malacca Bluespotted Maskray,7.6897542117,98.7646741833
2016-03-11,Stegostoma tigrinum,Zebra Shark,7.6365681,98.843435
2016-03-11,Neotrygon malaccensis,Malacca Bluespotted Maskray,8.5398017222,97.6506485045
2016-01-11,Stegostoma tigrinum,Zebra Shark,7.6924923505,98.7895364987
2016-01-10,Taeniura lymma,Bluespotted Fantail Ray,10.1089031308,99.8148513484
2016-01-10,Carcharhinus melanopterus,Blacktip Reef Shark,10.0997113161,99.8657773965
