year,month,date,scientific_name,common_name,latitude,longitude
2024,7,2024-07-31,Ostariophysi,"Carps, characins, catfishes and allies",13.7316166667,100.4631666667
2024,7,2024-07-31,Lutjanus xanthopinnis,Yellowfin Snapper,9.5804883968,99.9544286728
2024,7,2024-07-31,Neopomacentrus cyanomos,Regal Demoiselle,9.5804652548,99.9544601887
2024,7,2024-07-31,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,10.1182009583,99.8139910877
2024,7,2024-07-31,Cephalopholis formosa,Bluelined Rockcod,9.5803492142,99.9545145035
2024,7,2024-07-31,Cephalopholis boenak,Chocolate Grouper,9.5803670666,99.9544766173
2024,7,2024-07-31,Ellochelon vaigiensis,Squaretail Mullet,10.1171983377,99.8147390672
2024,7,2024-07-31,Scarus tricolor,Tricolour Parrotfish,10.1170585673,99.8136214104
2024,7,2024-07-31,Thalassoma lunare,Moon Wrasse,10.1273330407,99.8365478416
2024,7,2024-07-31,Mugiliformes,Mullets and glassfishes,10.1168266319,99.8142631861
2024,7,2024-07-31,Abudefduf sexfasciatus,Scissortail Sergeant,10.1193734905,99.8141372662
2024,7,2024-07-31,Abudefduf bengalensis,Bengal Sergeant,10.118103814,99.8139730092
2024,7,2024-07-31,Abudefduf sordidus,Blackspot Sergeant,10.1180566784,99.8139865414
2024,7,2024-07-31,Lethrinidae,Emperor Breams,10.1180204621,99.8133874092
2024,7,2024-07-31,Upeneus,,10.1182991655,99.8132164485
2024,7,2024-07-31,Balistoides viridescens,Titan Triggerfish,10.1178016491,99.8131813603
2024,7,2024-07-31,Plectorhinchus chaetodonoides,Harlequin Sweetlips,10.1255769191,99.8359286791
2024,7,2024-07-31,Cheilinus chlorourus,Floral Maori Wrasse,10.1179015839,99.8134479039
2024,7,2024-07-31,Parupeneus,,10.1180304674,99.8132447733
2024,7,2024-07-31,Amblygobius phalaena,Whitebarred Goby,10.1178126522,99.8133642435
2024,7,2024-07-31,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,10.1171356641,99.8136392439
2024,7,2024-07-31,Siganus virgatus,Doublebar Rabbitfish,10.1179640262,99.8132886642
2024,7,2024-07-31,Epinephelus fasciatus,Blacktip Grouper,10.1257915852,99.8366854972
2024,7,2024-07-31,Parupeneus indicus,Yellowspot Goatfish,10.1178383972,99.8129205426
2024,7,2024-07-31,Hemigymnus melapterus,Blackeye Thicklip,10.1271638506,99.8363176793
2024,7,2024-07-31,Cheilinus,,10.1192664268,99.8142063666
2024,7,2024-07-31,Pomacentrus coelestis,Neon Damselfish,10.1192064173,99.8141063725
2024,7,2024-07-31,Heniochus acuminatus,Longfin Bannerfish,10.1194902392,99.8142089069
2024,7,2024-07-31,Siganus virgatus,Doublebar Rabbitfish,10.1189468098,99.8142727162
2024,7,2024-07-31,Cheilinus fasciatus,Redbreast Maori Wrasse,10.1190694773,99.8141115143
2024,7,2024-07-31,Balistoides viridescens,Titan Triggerfish,10.1199165864,99.8147020109
2024,7,2024-07-31,Chaetodon octofasciatus,Eightband Butterflyfish,7.77029045,98.770245
2024,7,2024-07-31,Neoglyphidodon melas,Black Damsel,7.77029045,98.770245
2024,7,2024-07-31,Siganus javus,Java Rabbitfish,7.77029045,98.770245
2024,7,2024-07-31,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.77029045,98.7703157449
2024,7,2024-07-31,Labroides dimidiatus,Bluestreak Cleaner Wrasse,7.77029045,98.770245
2024,7,2024-07-31,Thalassoma lunare,Moon Wrasse,7.77029045,98.770245
2024,7,2024-07-31,Pomacentrus chrysurus,Whitetail Damsel,10.1178976792,99.8132039609
