year,month,date,scientific_name,common_name,latitude,longitude
2023,3,2023-03-31,Platax pinnatus,Dusky Batfish,9.2131003129,98.0008344165
2023,3,2023-03-31,Gymnothorax javanicus,Giant Moray,9.2131003129,98.0008344165
2023,3,2023-03-31,Cephalopholis miniata,Coral Grouper,9.2131003129,98.0008344165
2023,3,2023-03-31,Toxotes chatareus,Spotted Archerfish,13.6964960428,100.5664735001
2023,3,2023-03-31,Gymnothorax isingteena,Spotted Moray,9.2131003129,98.0008344165
2023,3,2023-03-31,Lutjanus,Common Snappers,9.2131003129,98.0008344165
2023,3,2023-03-31,Pterois miles,Indian Lionfish,9.2131003129,98.0008344165
2023,3,2023-03-31,Gymnothorax thyrsoideus,White-eyed Moray,9.2131003129,98.0008344165
2023,3,2023-03-31,Gymnothorax favagineus,Laced Moray,9.2131003129,98.0008344165
2023,3,2023-03-31,Platax,Spadefishes,9.2131003129,98.0008344165
2023,3,2023-03-31,Solenostomus paradoxus,Ornate Ghostpipefish,7.6846405629,98.7629076406
2023,3,2023-03-31,Gymnothorax thyrsoideus,White-eyed Moray,9.2131003129,98.0008344165
2023,3,2023-03-31,Siganus guttatus,Golden Rabbitfish,9.2131003129,98.0008344165
2023,3,2023-03-31,Neolissochilus stracheyi,Blue Mahseer Barb,8.8715233244,98.4016410184
2023,3,2023-03-31,Scarinae,Parrotfishes,10.5682355095,103.3004714162
2023,3,2023-03-31,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,10.1166429011,99.8134490848
2023,3,2023-03-30,Scleropages formosus,Asian Arowana,13.4909648645,100.6718173996
2023,3,2023-03-30,Cyprinoidei,Carps and Minnows,13.5918654,100.6877006
2023,3,2023-03-30,Raiamas guttatus,Burmese Trout,18.7665869899,100.7688080147
2023,3,2023-03-30,Amphiprion perideraion,Pink Skunk Anemonefish,5.7900598836,102.9036457583
2023,3,2023-03-30,Strongylura strongylura,Blackspot Longtom,11.9693923564,102.3146599531
2023,3,2023-03-30,Terapon jarbua,Crescent Grunter,12.0032799604,102.2938921835
2023,3,2023-03-30,Abudefduf bengalensis,Bengal Sergeant,12.0029861209,102.293925976
2023,3,2023-03-30,Istigobius ornatus,Ornate Sandgoby,12.0029053367,102.2939445312
2023,3,2023-03-30,Actinopterygii,Ray-finned Fishes,12.0027494662,102.2939363097
2023,3,2023-03-30,Actinopterygii,Ray-finned Fishes,12.0030910636,102.2939881968
2023,3,2023-03-30,Chrysiptera unimaculata,Onespot Demoiselle,12.0028928352,102.2940237899
2023,3,2023-03-30,Channa micropeltes,Giant Snakehead,14.4324730488,101.3701239492
2023,3,2023-03-30,Channa micropeltes,Giant Snakehead,14.4322775906,101.3699656146
2023,3,2023-03-30,Poecilia latipinna,Sailfin Molly,13.59594262,100.61596738
2023,3,2023-03-29,Siganus javus,Java Rabbitfish,10.6592283333,103.2742133333
2023,3,2023-03-29,Actinopterygii,Ray-finned Fishes,13.9272904804,100.5323757808
2023,3,2023-03-29,Pangasianodon hypophthalmus,Iridescent Shark,13.8748588223,100.5539358729
2023,3,2023-03-29,Lethrinus lentjan,Redspot Emperor,10.6591383333,103.2742133333
2023,3,2023-03-29,Actinopterygii,Ray-finned Fishes,13.9207386478,100.682926991
2023,3,2023-03-29,Piaractus brachypomus,Red-bellied Pacu,13.9207386478,100.682926991
2023,3,2023-03-29,Actinopterygii,Ray-finned Fishes,13.9207607533,100.6828852404
2023,3,2023-03-29,Salmoniformes,"Salmons, pikes and mudminnows",13.9206757368,100.6830004929
2023,3,2023-03-29,Pangasiidae,Shark Catfishes,13.9207762894,100.6829764935
2023,3,2023-03-29,Oreochromis,Tilapias,13.920595653,100.6830614997
2023,3,2023-03-29,Oreochromis,Tilapias,13.9206896613,100.6830844854
2023,3,2023-03-29,Lates calcarifer,Barramundi,13.9206367657,100.6830358822
2023,3,2023-03-29,Pseudocrenilabrinae,African Cichlids,13.920728803,100.6830744904
2023,3,2023-03-29,Lates calcarifer,Barramundi,13.9207025502,100.6830457496
2023,3,2023-03-29,Actinopterygii,Ray-finned Fishes,13.9208024321,100.6828206536
2023,3,2023-03-29,Hippocampus kuda,Common Seahorse,12.7274398305,101.6046232225
2023,3,2023-03-29,Hippocampus spinosissimus,Queensland Seahorse,10.015849056,99.969632093
2023,3,2023-03-29,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.4256478521,98.892107845
2023,3,2023-03-29,Carassius auratus,Goldfish,13.912069176,100.6577443922
2023,3,2023-03-28,Cirripectes,,9.490225098,100.0626261398
2023,3,2023-03-28,Mugiliformes,Mullets and glassfishes,9.4904663013,100.0626006459
2023,3,2023-03-28,Gerreidae,Mojarras,9.4904354904,100.0626685929
2023,3,2023-03-28,Dascyllus reticulatus,Reticulated Damselfish,9.4902983372,100.0627325142
2023,3,2023-03-28,Pomacentridae,Damselfishes,9.4904213428,100.0624936883
2023,3,2023-03-28,Pomacentrus moluccensis,Lemon Damsel,9.4903811071,100.0625199997
2023,3,2023-03-28,Dendrochirus zebra,Zebra Lionfish,5.7900598836,102.9036457583
2023,3,2023-03-28,Cyprinus rubrofuscus,Amur Carp,13.8584920624,100.6893456449
2023,3,2023-03-28,Cyprinus rubrofuscus,Amur Carp,13.8584812079,100.6893468183
2023,3,2023-03-28,Dichotomyctere nigroviridis,Green Spotted Puffer,8.4800411247,98.254681855
2023,3,2023-03-28,Actinopterygii,Ray-finned Fishes,13.59582743,100.6160519
2023,3,2023-03-28,Hippocampus erectus,Northern Seahorse,13.4185635818,100.7861087119
2023,3,2023-03-28,Gerreidae,Mojarras,9.4911856079,100.0619728491
2023,3,2023-03-28,Scarus rubroviolaceus,Redlip Parrotfish,9.4911045897,100.0621083006
2023,3,2023-03-28,Chaetodon octofasciatus,Eightband Butterflyfish,9.4912649726,100.0620278344
2023,3,2023-03-28,Scarus ghobban,Blue-barred Parrotfish,9.4907788632,100.0621059537
2023,3,2023-03-28,Scarus,,9.4908949343,100.0621475279
2023,3,2023-03-28,Actinopterygii,Ray-finned Fishes,13.8441953855,100.6773112436
2023,3,2023-03-28,Actinopterygii,Ray-finned Fishes,9.4902956904,100.0625336203
2023,3,2023-03-28,Abudefduf sexfasciatus,Scissortail Sergeant,9.4903928486,100.0624090953
2023,3,2023-03-28,Chaetodon wiebeli,Hong Kong Butterflyfish,9.490370988,100.0624201829
2023,3,2023-03-28,Actinopterygii,Ray-finned Fishes,13.2837583333,100.9148611111
2023,3,2023-03-28,Pangasianodon hypophthalmus,Iridescent Shark,13.7682716982,100.5479335269
2023,3,2023-03-28,Scomberoides commersonnianus,Giant Queenfish,13.2805555556,100.9176711111
2023,3,2023-03-28,Periophthalmodon schlosseri,Giant Mudskipper,13.333638697,99.9612562358
2023,3,2023-03-27,Pomacentrus tripunctatus,Threespot Damsel,9.5863601401,99.9831603548
2023,3,2023-03-27,Channa limbata,,16.8467166667,101.6134972222
2023,3,2023-03-27,Chelmon rostratus,Copperband Butterflyfish,9.5866109841,99.9829243014
