year,month,date,scientific_name,common_name,latitude,longitude
2023,12,2023-12-31,Mugilidae,Mullets,12.6467493853,100.930904299
2023,12,2023-12-31,Ambassis kopsii,Singapore Glassy Perchlet,12.6463293349,100.9308355674
2023,12,2023-12-31,Periophthalmodon schlosseri,Giant Mudskipper,12.6468373864,100.930958949
2023,12,2023-12-31,Rhinogobius chiengmaiensis,Chiangmai Stream Goby,18.128325709,100.2363441126
2023,12,2023-12-31,Oxudercinae,Mudskippers,13.4646704298,100.2100958003
2023,12,2023-12-31,Periophthalmodon schlosseri,Giant Mudskipper,13.4646460693,100.2101360862
2023,12,2023-12-31,Sarotherodon melanotheron,Blackchin Tilapia,13.5181738059,100.6568361191
2023,12,2023-12-31,Sarotherodon melanotheron,Blackchin Tilapia,13.5181738059,100.6568361191
2023,12,2023-12-31,Hemiramphidae,Halfbeaks,12.3502283333,99.99758
2023,12,2023-12-31,Epinephelus quoyanus,Longfin Rockcod,9.5804991571,99.9548524404
2023,12,2023-12-31,Actinopterygii,Ray-finned Fishes,9.5803948574,99.9548337196
2023,12,2023-12-31,Clarias gariepinus,Sharptooth Catfish,13.8496661997,100.5727203997
2023,12,2023-12-31,Strongylura strongylura,Blackspot Longtom,8.0507388333,98.4100583333
2023,12,2023-12-31,Toxotes jaculatrix,Banded Archerfish,8.0504583333,98.4116283333
2023,12,2023-12-31,Zenarchopterus buffonis,Northern River Garfish,8.0503447287,98.4156299555
2023,12,2023-12-31,Toxotes jaculatrix,Banded Archerfish,8.0569067464,98.4152316847
2023,12,2023-12-31,Poecilia reticulata,Guppy,18.8880345,98.8618687
2023,12,2023-12-31,Oreochromis niloticus,Nile Tilapia,18.8880345,98.8618687
2023,12,2023-12-31,Cyprinus carpio,European Carp,18.8880345,98.8618687
2023,12,2023-12-30,Scorpaenoidei,Scorpionfishes and allies,7.9060646973,98.2374239384
2023,12,2023-12-30,Chaetodon decussatus,Indian Vagabond Butterflyfish,7.9993549276,98.2644830683
2023,12,2023-12-30,Plectorhinchus chaetodonoides,Harlequin Sweetlips,7.8152749758,98.324141553
2023,12,2023-12-30,Monotaxis grandoculis,Humpnose Bigeye Bream,7.9101178856,98.3382889622
2023,12,2023-12-30,Aseraggodes,,7.8791439316,98.3212793749
2023,12,2023-12-30,Pristiapogon exostigma,Oneline Cardinalfish,7.8893260997,98.2222347956
2023,12,2023-12-30,Dendrochirus zebra,Zebra Lionfish,7.9277927055,98.2038741112
2023,12,2023-12-30,Arothron nigropunctatus,Blackspotted Puffer,7.9156544017,98.2571742124
2023,12,2023-12-30,Plectorhinchus chaetodonoides,Harlequin Sweetlips,7.825718046,98.2903063048
2023,12,2023-12-30,Solenostomus paradoxus,Ornate Ghostpipefish,7.9456206994,98.2427304572
2023,12,2023-12-30,Gymnothorax favagineus,Laced Moray,7.9461074189,98.2376003908
2023,12,2023-12-30,Pomacentrus pavo,Peacock Damsel,7.6038376451,98.3663523942
2023,12,2023-12-30,Periophthalmodon schlosseri,Giant Mudskipper,13.5046288,100.2743552
2023,12,2023-12-30,Mugilidae,Mullets,13.5150569807,100.6542555615
2023,12,2023-12-30,Ecsenius bicolor,Bicolor Blenny,7.8436613593,98.2336226248
2023,12,2023-12-30,Eviota teresae,Terry's Pygmygoby,7.9667463892,98.3848809017
2023,12,2023-12-30,Petroscirtes mitratus,Crested Sabretooth Blenny,7.9181539325,98.2318261772
2023,12,2023-12-30,Oreochromis mossambicus,Mozambique Tilapia,13.5954150653,100.5875325948
2023,12,2023-12-30,Arothron stellatus,Starry Puffer,7.8203095247,98.3284032554
2023,12,2023-12-30,Poecilia mexicana,Shortfin Molly,13.5953814994,100.5875211954
2023,12,2023-12-30,Pseudocrenilabrinae,African Cichlids,13.5953805218,100.5875178427
2023,12,2023-12-30,Hippocampus kuda,Common Seahorse,7.8579991063,98.3160405453
2023,12,2023-12-30,Periophthalmodon schlosseri,Giant Mudskipper,13.5978585131,100.5874082074
2023,12,2023-12-30,Neolissochilus stracheyi,Blue Mahseer Barb,12.5673454481,102.0621590834
2023,12,2023-12-30,Gymnothorax favagineus,Laced Moray,7.9978032907,98.3403609138
2023,12,2023-12-30,Trachyrhamphus bicoarctatus,Bentstick Pipefish,7.9501144469,98.2526163357
2023,12,2023-12-30,Monotaxis grandoculis,Humpnose Bigeye Bream,7.950461874,98.3487376572
2023,12,2023-12-30,Epinephelus quoyanus,Longfin Rockcod,7.8824525628,98.2159407677
2023,12,2023-12-30,Scorpaenopsis,Scorpionfishes,7.8851211579,98.3080422661
2023,12,2023-12-30,Valenciennea sexguttata,Sixspot Glidergoby,7.8177674122,98.3364239684
2023,12,2023-12-30,Gambusia affinis,Western Mosquitofish,13.823097672,100.4014248548
2023,12,2023-12-30,Lutjanus quinquelineatus,Fiveline Snapper,9.3909110651,97.8814746893
2023,12,2023-12-30,Osphronemus,Giant Gouramis,14.2321166667,100.5785133333
2023,12,2023-12-30,Zenarchopterus,,13.1657313035,100.8081831825
2023,12,2023-12-30,Neolissochilus soroides,Golden Mahseer Barb,8.6106600048,99.7564259832
2023,12,2023-12-29,Striuntius lateristriga,Spanner Barb,8.7250671988,99.6677412006
2023,12,2023-12-29,Ophichthidae,Snake Eels,7.9625422549,98.3128374471
2023,12,2023-12-29,Gobiinae,,12.1993254669,102.5759270113
2023,12,2023-12-29,Pangasianodon hypophthalmus,Iridescent Shark,13.7756801115,100.5688899444
2023,12,2023-12-29,Neolissochilus,Lesser Mahseers,12.7987663206,99.4542597234
2023,12,2023-12-29,Mugilidae,Mullets,13.5149226888,100.6540470342
2023,12,2023-12-29,Lutjanus decussatus,Checkered Snapper,7.209849304,99.0671862341
2023,12,2023-12-29,Synodus variegatus,Variegated Lizardfish,7.209849304,99.0671862341
2023,12,2023-12-29,Thalassoma hardwicke,Sixbar Wrasse,7.209849304,99.0671862341
2023,12,2023-12-29,Sphyraena,Barracudas,7.209849304,99.0671862341
2023,12,2023-12-29,Thalassoma lunare,Moon Wrasse,7.209849304,99.0671862341
2023,12,2023-12-29,Scarus,,7.209849304,99.0671862341
2023,12,2023-12-29,Scolopsis lineata,Lined Monocle Bream,7.209849304,99.0671862341
2023,12,2023-12-29,Labroides dimidiatus,Bluestreak Cleaner Wrasse,7.209849304,99.0671862341
2023,12,2023-12-29,Abudefduf sexfasciatus,Scissortail Sergeant,7.209849304,99.0671862341
