date,scientific_name,common_name,latitude,longitude
2017-12-28,Clupeoidei,,9.9482023257,123.3644807339
2017-12-27,Sardinops sagax,Pacific Sardine,9.9483839772,123.3640923887
2017-12-23,Antennariidae,Frogfishes,9.1591271849,123.2718025646
2017-12-23,Pteroidichthys amboinensis,Ambon Scorpionfish,9.151775611,123.2934399515
2017-12-23,Gnathanodon speciosus,Golden Trevally,9.1805782646,123.283996582
2017-12-20,Kyonemichthys rumengani,Thread Pipefish,9.9059413039,123.6160452554
2017-12-20,Hippocampus denise,Denise's Pygmy Seahorse,9.8347599018,123.7075843599
2017-12-20,Arothron mappa,Map Puffer,9.8840350046,123.7685330585
2017-12-20,Scombrinae,,9.8840350046,123.7685330585
2017-12-20,Kyonemichthys rumengani,Thread Pipefish,9.8840350046,123.7685330585
2017-12-20,Dascyllus reticulatus,Reticulated Damselfish,9.8922725756,123.7786496803
2017-12-19,Aeoliscus strigatus,Jointed Razorfish,9.8840350046,123.7685330585
2017-12-19,Sphaeramia nematoptera,Pajama Cardinalfish,9.8840350046,123.7685330585
2017-12-17,Gymnothorax thyrsoideus,White-eyed Moray,9.5154068778,123.6886672676
2017-12-16,Scolopsis,Monocle Breams,13.7844528849,120.9171895944
2017-12-16,Antennarius commerson,Giant Frogfish,9.8950947159,123.7769099507
2017-12-15,Dascyllus aruanus,Humbug Dascyllus,9.8804344197,123.7522901863
2017-12-10,Amphiprion annamensis,Northern Saddleback Anemonefish,9.8927475343,123.7670182809
2017-12-09,Plotosus lineatus,Striped Eel Catfish,11.345433304,124.0943822265
2017-12-04,Hippocampus comes,Tiger Tail Seahorse,11.2447893558,124.018260758
2017-11-28,Periophthalmus argentilineatus,Barred Mudskipper,10.2325342195,124.0265640668
2017-11-26,Periophthalmodon schlosseri,Giant Mudskipper,5.8964328448,117.6184915139
2017-11-26,Oxudercinae,Mudskippers,5.8964328448,117.6184915139
2017-11-22,Valenciennea yanoi,Yano's Glidergoby,13.6880783373,120.8971435964
2017-11-22,Exyrias akihito,Filamented Goby,13.6875202685,120.9008073807
2017-11-22,Monacanthidae,Filefishes,13.7037834272,120.8777550916
2017-11-21,Eurypegasus draconis,Dragon Seamoth,9.0006758886,123.266117668
2017-11-21,Bothus mancus,Pacific Peacock Flounder,9.159213607,123.2471394539
2017-11-21,Heteroconger taylori,Taylor's Garden Eel,13.7028841653,120.9198723303
2017-11-21,Iniistius pavo,Peacock Razorfish,9.1233259606,123.2223129272
2017-11-21,Cryptocentrus fasciatus,Barred Shrimpgoby,9.1234954503,123.2229566574
2017-11-21,Heteromycteris hartzfeldii,Hook-nosed Sole,9.123834,123.221412
2017-11-21,Pterois volitans,Common Lionfish,9.1233259606,123.2202529907
2017-11-21,Arothron hispidus,White-spotted Puffer,9.1231564708,123.2209825516
2017-11-21,Hippocampus histrix,Spiny Seahorse,9.1235098682,123.2155267761
2017-11-21,Pomacentrus stigma,Blackspot Damsel,13.7184666209,120.8723115103
2017-11-21,Istigobius,,13.6888572467,120.8736911396
2017-11-21,Pterois volitans,Common Lionfish,10.290207,123.998436
2017-11-20,Solenostomus cyanopterus,Robust Ghostpipefish,9.1590653184,123.2484805584
2017-11-20,Canthigaster valentini,Blacksaddle Toby,13.5224097961,120.9762153608
2017-11-20,Parapercis schauinslandii,Redspotted Sandperch,9.231740486,123.2999038696
2017-11-20,Amphiprion clarkii,Clark's Anemonefish,13.5227273349,120.9932417396
2017-11-19,Actinopterygii,Ray-finned Fishes,14.6173268111,120.442491285
2017-11-18,Rudarius excelsus,Diamond Leatherjacket,13.7439863833,120.8751865362
2017-11-18,Rudarius excelsus,Diamond Leatherjacket,13.7574463411,120.9132692016
2017-11-18,Gymnothorax phasmatodes,Ghost Moray,13.6898567219,120.8868896941
2017-11-18,Gymnothorax phasmatodes,Ghost Moray,13.6898567219,120.8868896941
2017-11-18,Gorgasia barnesi,Barnes' Garden Eel,13.7555492632,120.9070798435
2017-11-18,Epinephelus bontoides,Palemargin Grouper,13.6896788121,120.8439257978
2017-11-18,Oxycheilinus digramma,Linedcheek Wrasse,9.0737891497,123.2678031921
2017-11-18,Oplopomus oplopomus,Pretty Lagoongoby,13.7055668751,120.8771817915
2017-11-18,Gnathanodon speciosus,Golden Trevally,10.19802965,118.9061485916
2017-11-17,Ostorhinchus cavitensis,Whiteline Cardinalfish,13.6900150437,120.9012090932
2017-11-17,Oxycheilinus bimaculatus,Twospot Wrasse,13.75795,120.918596
2017-11-17,Paracanthurus hepatus,Palette Tang,14.5796559367,120.9724276329
2017-11-16,Arothron mappa,Map Puffer,11.3515540884,124.0900611877
2017-11-16,Arothron mappa,Map Puffer,11.3483773454,124.1013264656
2017-11-16,Ostracion solorense,Striped Boxfish,11.313431,124.134264
2017-11-15,Lophiocharon lithinostomus,Marble-mouthed frogfish,11.4464133179,124.0202057362
2017-11-15,Antennarius pictus,Painted Frogfish,11.4465184724,124.0201628208
2017-11-15,Cyclichthys orbicularis,Shortspine Porcupinefish,11.4468549665,124.0203773976
2017-11-15,Hippocampus comes,Tiger Tail Seahorse,11.5971895933,124.0750192052
2017-11-15,Hippocampus comes,Tiger Tail Seahorse,11.5729857325,124.1822251241
2017-11-15,Pomacanthus semicirculatus,Semicircle Angelfish,11.4470291721,124.0203666687
2017-11-14,Pseudomonacanthus macrurus,Strapweed Filefish,11.3063307,124.0637939
2017-11-14,Coradion chrysozonus,Orangebanded Coralfish,11.3057298336,124.0636897087
2017-11-14,Upeneus tragula,Freckled Goatfish,11.3054352554,124.0638399124
2017-11-14,Parapercis cylindrica,Sharpnose Sandperch,11.1143992,124.2494537
2017-11-14,Pempheris adusta,Dusky Sweeper,13.7592059946,120.8856779436
2017-11-13,Ctenogobiops tangaroai,Tangaroa shrimpgoby,13.6852414318,120.8945858456
2017-11-12,Amphiprion ocellaris,Ocellaris Anemonefish,9.9789100966,123.3680963516
2017-11-12,Plotosus lineatus,Striped Eel Catfish,9.9810233949,123.3662939072
2017-11-12,Centriscus scutatus,Grooved Razorfish,9.9810656608,123.3664655685
2017-11-12,Cirrhitichthys falco,Dwarf Hawkfish,9.9811924582,123.3659076691
2017-11-12,Antennarius commerson,Giant Frogfish,9.9823758987,123.3682250977
2017-11-11,Corythoichthys flavofasciatus,Network Pipefish,9.9628908494,123.3672809601
2017-11-11,Hippocampus comes,Tiger Tail Seahorse,9.801051671,123.2450138202
2017-11-11,Synodus variegatus,Variegated Lizardfish,9.9487925,123.3658101
2017-11-11,Gymnothorax thyrsoideus,White-eyed Moray,9.9487925,123.3658101
2017-11-11,Sardinella,Sardinellas,9.9487925,123.3658101
2017-11-11,Dunckerocampus dactyliophorus,Banded Pipefish,9.9487925,123.3658101
2017-11-11,Echidna nebulosa,Snowflake Moray,9.9231131,123.3435294
2017-11-11,Amphiprion perideraion,Pink Skunk Anemonefish,9.9231131,123.3435294
2017-11-11,Canthigaster papua,Papuan Toby,9.9231131,123.3435294
2017-11-11,Pterois volitans,Common Lionfish,11.3292491,124.1212217
2017-11-10,Dunckerocampus dactyliophorus,Banded Pipefish,9.9627217764,123.3671092984
2017-11-10,Amblyeleotris guttata,Spotted Shrimpgoby,9.175962,123.252081
2017-11-10,Amblyglyphidodon leucogaster,Whitebelly Damsel,9.9958160991,123.371014595
2017-11-10,Solenostomus paradoxus,Ornate Ghostpipefish,9.9966613761,123.3699846268
2017-11-10,Amphiprion biaculeatus,Spine-cheek Clownfish,9.9968304313,123.3705425262
2017-11-10,Canthigaster valentini,Blacksaddle Toby,9.9971685398,123.3692550689
2017-11-08,Rhinecanthus aculeatus,Lagoon Triggerfish,10.19802965,118.9061485916
2017-11-08,Abudefduf lorenzi,Black-tail Sergeant,10.19802965,118.9061485916
2017-11-08,Naso unicornis,Bluespine Unicornfish,10.19802965,118.9061485916
2017-11-08,Caranx melampygus,Bluefin Trevally,10.19802965,118.9061485916
2017-11-08,Parupeneus indicus,Yellowspot Goatfish,10.19802965,118.9061485916
2017-11-08,Halichoeres nebulosus,Cloud Wrasse,10.19802965,118.9061485916
2017-11-08,Parapercis millepunctata,Thousand-spot Grubfish,10.19802965,118.9061485916
2017-11-08,Actinopterygii,Ray-finned Fishes,10.19802965,118.9061485916
2017-11-08,Chaetodon lunula,Raccoon Butterflyfish,10.19802965,118.9061485916
2017-11-08,Halichoeres hortulanus,Checkerboard Wrasse,10.19802965,118.9061485916
2017-11-08,Chlorurus bleekeri,Bleeker's Parrotfish,10.19802965,118.9061485916
2017-11-08,Scarus tricolor,Tricolour Parrotfish,10.19802965,118.9061485916
2017-11-08,Macropharyngodon meleagris,Leopard Wrasse,10.19802965,118.9061485916
2017-11-08,Cephalopholis formosa,Bluelined Rockcod,10.19802965,118.9061485916
2017-11-08,Halichoeres annularis,Pacific Dusky Wrasse,10.19802965,118.9061485916
2017-11-08,Chrysiptera biocellata,Twospot Demoiselle,10.19802965,118.9061485916
2017-11-08,Caranx ignobilis,Giant Trevally,10.19802965,118.9061485916
2017-11-08,Cheilinus trilobatus,Tripletail Maori Wrasse,10.19802965,118.9061485916
2017-11-08,Abudefduf sexfasciatus,Scissortail Sergeant,10.19802965,118.9061485916
2017-11-08,Arothron nigropunctatus,Blackspotted Puffer,10.19802965,118.9061485916
2017-11-08,Thalassoma lunare,Moon Wrasse,10.19802965,118.9061485916
2017-11-08,Halichoeres annularis,Pacific Dusky Wrasse,10.19802965,118.9061485916
2017-11-08,Ostracion meleagris,Spotted Boxfish,10.19802965,118.9061485916
2017-11-08,Scarus quoyi,Greenblotch Parrotfish,10.19802965,118.9061485916
2017-11-08,Plectroglyphidodon obreptus,Western Gregory,10.19802965,118.9061485916
2017-11-08,Parupeneus crassilabris,Doublebar Goatfish,10.19802965,118.9061485916
2017-11-08,Neoglyphidodon melas,Black Damsel,10.19802965,118.9061485916
2017-11-08,Abudefduf bengalensis,Bengal Sergeant,10.19802965,118.9061485916
2017-11-08,Halichoeres nebulosus,Cloud Wrasse,10.19802965,118.9061485916
2017-11-08,Scolopsis lineata,Lined Monocle Bream,10.19802965,118.9061485916
2017-11-08,Chlorurus bleekeri,Bleeker's Parrotfish,10.19802965,118.9061485916
2017-11-08,Acanthurus xanthopterus,Yellowfin Surgeonfish,10.19802965,118.9061485916
2017-11-06,Abantennarius rosaceus,Rosy Frogfish,9.2427143822,124.6509978248
2017-11-06,Vanderhorstia ambanoro,Twinspot Shrimpgoby,9.19667,123.273316
2017-11-06,Vanderhorstia ambanoro,Twinspot Shrimpgoby,9.19667,123.273316
2017-11-06,Festucalex kulbickii,Kulbicki's Pipefish,9.2587790946,124.6739678881
2017-11-05,Amblyeleotris diagonalis,Diagonal Shrimpgoby,9.19667,123.273316
2017-11-04,Pegasus volitans,Slender Seamoth,9.2587790946,124.6739678881
2017-11-03,Amphiprion perideraion,Pink Skunk Anemonefish,13.5222956604,120.9934810695
2017-11-02,Acentronura breviperula,Shortpouch Pygmy Pipehorse,9.2587790946,124.6739678881
2017-11-02,Bryaninops yongei,Wire Coral Goby,12.4671756278,122.2923288443
2017-11-02,Monotaxis heterodon,Redfin Bream,12.4138449284,122.3825662442
2017-11-02,Ostraciidae,Boxfishes,13.7119460277,120.8738126233
2017-11-01,Festucalex,,9.2587790946,124.6739678881
2017-11-01,Diodon holocanthus,Longspined Porcupinefish,9.2587790946,124.6739678881
2017-11-01,Amphiprion biaculeatus,Spine-cheek Clownfish,9.5482374942,123.7720795517
2017-11-01,Ostorhinchus cyanosoma,Yellowstriped Cardinalfish,9.5482374942,123.7720795517
2017-11-01,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,9.5482374942,123.7720795517
2017-11-01,Acreichthys tomentosus,Bristle-tail Leatherjacket,9.5482374942,123.7720795517
2017-11-01,Siganus guttatus,Golden Rabbitfish,9.5482374942,123.7720795517
2017-11-01,Chrysiptera leucopoma,Pacific Surge Demoiselle,9.5482374942,123.7720795517
2017-11-01,Chrysiptera leucopoma,Pacific Surge Demoiselle,9.5482374942,123.7720795517
2017-11-01,Amphiprion sandaracinos,Orange Skunk Anemonefish,9.5482374942,123.7720795517
2017-11-01,Epinephelus fuscoguttatus,Flowery Rockcod,9.4125593813,123.6312212872
2017-11-01,Cephalopholis argus,Peacock Grouper,9.5482374942,123.7720795517
2017-11-01,Amblyglyphidodon leucogaster,Whitebelly Damsel,9.5482374942,123.7720795517
2017-11-01,Salarias fasciatus,Jewelled Blenny,9.5482374942,123.7720795517
2017-11-01,Arothron immaculatus,Yellow-eyed Puffer,9.5482374942,123.7720795517
2017-11-01,Gerres oyena,Blacktip Silverbiddy,9.5482374942,123.7720795517
2017-11-01,Taenianotus triacanthus,Leaf Scorpionfish,9.2118256082,124.6317851092
2017-11-01,Chaetodon lunulatus,Redfin Butterflyfish,9.5482374942,123.7720795517
