date,scientific_name,common_name,latitude,longitude
2015-12-26,Taeniura lymma,Bluespotted Fantail Ray,10.0913850479,99.8247749077
2015-12-21,Dasyatis,,11.9536058944,102.4332581833
2015-09-12,Neotrygon varidens,Mahogany Maskray,5.9129566957,102.7168333903
2015-08-08,Pateobatis fai,Pink Whipray,5.9200875461,102.7249650302
2015-08-05,Chiloscyllium griseum,Grey Bamboo Shark,5.8104044042,102.6223128334
2015-08-05,Atelomycterus marmoratus,Coral catshark,5.8064942377,102.6868895658
2015-08-03,Pateobatis jenkinsii,Jenkins' Whipray,5.9297863123,102.7259276759
2015-07-20,Rhincodon typus,Whale Shark,10.5510647409,99.0910303846
2015-05-19,Stegostoma tigrinum,Zebra Shark,10.0928825981,99.8162419105
2015-05-07,Carcharhinus melanopterus,Blacktip Reef Shark,7.6492520132,98.6684989982
2015-04-22,Carcharhinus melanopterus,Blacktip Reef Shark,12.7707636629,101.7801312451
2015-04-10,Dasyatidae,Whiptail Stingrays,7.6892722831,98.7865432352
2015-04-05,Carcharhinus melanopterus,Blacktip Reef Shark,10.0503015831,99.8164854891
2015-03-04,Carcharhinus melanopterus,Blacktip Reef Shark,9.4954567178,97.9948208792
2015-02-06,Neotrygon varidens,Mahogany Maskray,10.6818220435,103.2943398133
2015-01-30,Neotrygon malaccensis,Malacca Bluespotted Maskray,7.7157702994,98.7799543887
2015-01-01,Neotrygon malaccensis,Malacca Bluespotted Maskray,7.6822858468,98.7637584466
2015-01-01,Taeniura lymma,Bluespotted Fantail Ray,10.1040882662,99.847632446
