year,date,scientific_name,common_name,latitude,longitude
2015,2015-11-25,Gymnothorax javanicus,Giant Moray,8.674377,97.641524
2015,2015-11-25,Elagatis bipinnulata,Rainbow Runner,8.674377,97.641524
2015,2015-11-25,Lutjanus monostigma,Onespot Snapper,8.674377,97.641524
2015,2015-11-25,Odonus niger,Redtooth Triggerfish,8.674377,97.641524
2015,2015-11-25,Lutjanus argentimaculatus,Mangrove Red Snapper,8.674377,97.641524
2015,2015-11-25,Pterois miles,Indian Lionfish,8.674377,97.641524
2015,2015-11-25,Scorpaenopsis oxycephala,Smallscale Scorpionfish,8.674377,97.641524
2015,2015-11-25,Siganus corallinus,Coral Rabbitfish,8.674377,97.641524
2015,2015-11-25,Scomberoides lysan,Lesser Queenfish,8.674377,97.641524
2015,2015-11-25,Grammatorcynus bilineatus,Double-lined Mackerel,8.674377,97.641524
2015,2015-11-25,Balistapus undulatus,Orangestripe Triggerfish,8.674377,97.641524
2015,2015-11-25,Siganus guttatus,Golden Rabbitfish,8.674377,97.641524
2015,2015-11-25,Scarus prasiognathos,Greencheek Parrotfish,8.674377,97.641524
2015,2015-11-25,Ecsenius lubbocki,Lubbock's Blenny,8.674377,97.641524
2015,2015-11-25,Plectorhinchus vittatus,Oriental Sweetlips,8.674377,97.641524
2015,2015-11-25,Chaetodon collare,Red-tailed Butterflyfish,8.674377,97.641524
2015,2015-11-25,Arothron caeruleopunctatus,Bluespotted Puffer,8.674377,97.641524
2015,2015-11-25,Acanthurus bariene,Eyespot Surgeonfish,8.674377,97.641524
2015,2015-11-25,Pterocaesio pisang,Ruddy Fusilier,8.674377,97.641524
2015,2015-11-25,Halichoeres hortulanus,Checkerboard Wrasse,8.674377,97.641524
2015,2015-11-25,Mirolabrichthys evansi,Yellowback Anthias,8.674377,97.641524
2015,2015-11-25,Chromis opercularis,Doublebar Chromis,8.674377,97.641524
2015,2015-11-25,Scarus rubroviolaceus,Redlip Parrotfish,8.674377,97.641524
2015,2015-11-25,Caesio lunaris,Lunar Fusilier,8.674377,97.641524
2015,2015-11-25,Chlorurus strongylocephalus,Roundhead Parrotfish,8.674377,97.641524
2015,2015-11-25,Caranx melampygus,Bluefin Trevally,8.674377,97.641524
2015,2015-11-25,Anyperodon leucogrammicus,Slender Grouper,8.674377,97.641524
2015,2015-11-25,Epibulus insidiator,Slingjaw Wrasse,8.674377,97.641524
2015,2015-11-25,Pseudodax moluccanus,Chiseltooth Wrasse,8.674377,97.641524
2015,2015-11-25,Parupeneus macronemus,Longbarbel Goatfish,8.674377,97.641524
2015,2015-11-25,Priacanthus hamrur,Crescent-tail Bigeye,8.674377,97.641524
2015,2015-11-25,Gymnosarda unicolor,Dogtooth Tuna,8.674377,97.641524
2015,2015-11-25,Naso brevirostris,Paletail Unicornfish,8.674377,97.641524
2015,2015-11-24,Scarus rubroviolaceus,Redlip Parrotfish,8.642472,97.657316
2015,2015-11-24,Gnathodentex aureolineatus,Striped Large-eye Bream,8.642472,97.657316
2015,2015-11-24,Siganus laqueus,Brown Spotted Rabbitfish,8.674377,97.641524
2015,2015-11-24,Parupeneus trifasciatus,Indian Doublebar Goatfish,8.674377,97.641524
2015,2015-11-24,Naso unicornis,Bluespine Unicornfish,8.674377,97.641524
2015,2015-11-24,Ostracion meleagris,Spotted Boxfish,8.674377,97.641524
2015,2015-11-24,Cephalopholis miniata,Coral Grouper,8.674377,97.641524
2015,2015-11-24,Pseudodax moluccanus,Chiseltooth Wrasse,8.674377,97.641524
2015,2015-11-24,Lutjaninae,Fusiliers,8.674377,97.641524
2015,2015-11-24,Monotaxis heterodon,Redfin Bream,8.674377,97.641524
2015,2015-11-24,Aethaloperca rogaa,Redmouth Grouper,8.657863,97.646673
2015,2015-11-24,Zanclus cornutus,Moorish Idol,8.657863,97.646673
2015,2015-11-24,Balistoides viridescens,Titan Triggerfish,8.657863,97.646673
2015,2015-11-24,Amphiprion ocellaris,Ocellaris Anemonefish,8.657863,97.646673
2015,2015-11-24,Amphiprion akallopisos,Skunk Anemonefish,8.657863,97.646673
2015,2015-11-24,Helcogramma striata,Striped Triplefin,8.657863,97.646673
2015,2015-11-24,Lutjanus decussatus,Checkered Snapper,8.657863,97.646673
2015,2015-11-24,Acanthurus nigricauda,Eyeline Surgeonfish,8.657863,97.646673
2015,2015-11-24,Pseudanthias squamipinnis,Lyretail Anthias,8.657863,97.646673
2015,2015-11-24,Caesio xanthonota,Yellowback Fusilier,8.657863,97.646673
2015,2015-11-24,Cephalopholis miniata,Coral Grouper,8.657863,97.646673
2015,2015-11-24,Platax boersii,Golden Spadefish,8.657863,97.646673
2015,2015-11-24,Ostracion cubicum,Yellow Boxfish,8.657863,97.646673
2015,2015-11-24,Acanthurus lineatus,Striped Surgeonfish,8.657863,97.646673
2015,2015-11-24,Siganus laqueus,Brown Spotted Rabbitfish,8.657863,97.646673
2015,2015-11-24,Gnatholepis cauerensis,Shoulderspot Goby,8.657863,97.646673
2015,2015-11-24,Parupeneus cyclostomus,Goldsaddle Goatfish,8.657863,97.646673
2015,2015-11-24,Chaetodon decussatus,Indian Vagabond Butterflyfish,8.657863,97.646673
2015,2015-11-24,Arothron caeruleopunctatus,Bluespotted Puffer,8.657863,97.646673
2015,2015-11-24,Naso elegans,Elegant Unicornfish,8.657863,97.646673
2015,2015-11-24,Pomacanthus annularis,Bluering Angelfish,8.657863,97.646673
2015,2015-11-24,Mulloidichthys vanicolensis,Yellowfin Goatfish,8.657863,97.646673
2015,2015-11-24,Pteropterus antennatus,Spotfin Lionfish,8.657863,97.646673
2015,2015-11-24,Scarus viridifucatus,Green-snout Parrotfish,8.657863,97.646673
2015,2015-11-24,Epinephelus,,8.7535111791,97.7086379898
2015,2015-11-24,Apolemichthys trimaculatus,Threespot Angelfish,8.657863,97.646673
2015,2015-11-24,Scolopsis bilineata,Bridled Monocle Bream,8.657863,97.646673
2015,2015-11-24,Novaculichthys taeniourus,Rockmover Wrasse,8.657863,97.646673
2015,2015-11-24,Balistapus undulatus,Orangestripe Triggerfish,8.657863,97.646673
2015,2015-11-24,Cephalopholis argus,Peacock Grouper,8.657863,97.646673
2015,2015-11-24,Helcogramma striata,Striped Triplefin,8.657863,97.646673
2015,2015-11-24,Heniochus singularius,Singular Bannerfish,8.657863,97.646673
2015,2015-11-24,Caesio xanthonota,Yellowback Fusilier,8.657863,97.646673
2015,2015-11-24,Zebrasoma scopas,Brown Tang,8.657863,97.646673
2015,2015-11-24,Kyphosus cinerascens,Highfin Chub,8.657863,97.646673
2015,2015-11-24,Parapercis millepunctata,Thousand-spot Grubfish,8.657863,97.646673
2015,2015-11-24,Pterocaesio tile,Neon Fusilier,8.657863,97.646673
2015,2015-11-24,Chlorurus strongylocephalus,Roundhead Parrotfish,8.657863,97.646673
2015,2015-11-24,Chlorurus strongylocephalus,Roundhead Parrotfish,8.657863,97.646673
2015,2015-11-24,Cetoscarus ocellatus,Spotted Parrotfish,8.657863,97.646673
2015,2015-11-24,Lutjanus bohar,Two-spot Red Snapper,8.6085074379,97.7973760491
2015,2015-11-24,Parapercis millepunctata,Thousand-spot Grubfish,8.657863,97.646673
2015,2015-11-24,Arothron nigropunctatus,Blackspotted Puffer,8.657863,97.646673
2015,2015-11-24,Hemitaurichthys zoster,Black Pyramid Butterflyfish,8.657863,97.646673
2015,2015-11-24,Pterocaesio randalli,Randall's fusilier,8.657863,97.646673
2015,2015-11-24,Sufflamen bursa,Lei Triggerfish,8.657863,97.646673
2015,2015-11-24,Scarus rubroviolaceus,Redlip Parrotfish,8.657863,97.646673
2015,2015-11-24,Chaetodon collare,Red-tailed Butterflyfish,8.657863,97.646673
2015,2015-11-24,Chaetodon decussatus,Indian Vagabond Butterflyfish,8.657863,97.646673
2015,2015-11-24,Lutjanus lutjanus,Bigeye Snapper,8.657863,97.646673
2015,2015-11-24,Ctenochaetus truncatus,Indian Gold-ring Bristletooth,8.657863,97.646673
2015,2015-11-24,Melichthys indicus,Black-finned Triggerfish,8.657863,97.646673
2015,2015-11-24,Hemigymnus melapterus,Blackeye Thicklip,8.657863,97.646673
2015,2015-11-24,Plectorhinchus vittatus,Oriental Sweetlips,8.657863,97.646673
2015,2015-11-24,Chaetodon collare,Red-tailed Butterflyfish,8.657863,97.646673
2015,2015-11-24,Chaetodon trifasciatus,Indian Redfin Butterflyfish,8.657863,97.646673
2015,2015-11-24,Acanthurus leucosternon,Powder Blue Tang,8.657863,97.646673
2015,2015-11-24,Ctenochaetus striatus,Lined Bristletooth,8.657863,97.646673
2015,2015-11-24,Chlorurus strongylocephalus,Roundhead Parrotfish,8.657863,97.646673
2015,2015-11-24,Cirrhitichthys oxycephalus,Pixy Hawkfish,8.657863,97.646673
2015,2015-11-24,Dascyllus trimaculatus,Three-spot Dascyllus,8.657863,97.646673
2015,2015-11-24,Thalassoma jansenii,Jansen's Wrasse,8.657863,97.646673
2015,2015-11-23,Cyprinoidei,Carps and Minnows,9.014993,98.745773
2015,2015-11-22,Periophthalmus,,8.1966616667,98.49118
2015,2015-11-21,Barbonymus schwanefeldii,Tinfoil Barb,9.042782,98.65448
2015,2015-11-21,Hippocampus kuda,Common Seahorse,10.9493405814,103.0814929926
2015,2015-11-21,Hippocampus kuda,Common Seahorse,10.9209574158,103.0555668992
2015,2015-11-19,Periophthalmodon schlosseri,Giant Mudskipper,13.5166480178,100.6547748913
2015,2015-11-19,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.5166480178,100.6547748913
2015,2015-11-19,Hippocampus mohnikei,Japanese Seahorse,10.921361776,103.0144529032
2015,2015-11-18,Neolissochilus stracheyi,Blue Mahseer Barb,12.7644676205,99.4989826782
2015,2015-11-17,Oxudercinae,Mudskippers,8.6070074855,104.7214393574
2015,2015-11-13,Aluterus monoceros,Unicorn Leatherjacket,9.3297519263,97.9608239597
2015,2015-11-13,Epinephelus sexfasciatus,Sixbar Grouper,9.325221578,97.946746333
2015,2015-11-13,Plotosus lineatus,Striped Eel Catfish,9.3324850172,97.9528924973
2015,2015-11-13,Priacanthus tayenus,Purplespotted Bigeye,9.3345950137,97.9465410211
2015,2015-11-13,Labridae,Wrasses and Parrotfishes,9.3330879028,97.9420188748
2015,2015-11-13,Lactoria cornuta,Longhorn Cowfish,9.3310590927,97.9469728014
2015,2015-11-13,Monacanthus chinensis,Fanbelly Leatherjacket,9.3299943863,97.9531340839
2015,2015-11-11,Hippocampus kuda,Common Seahorse,10.8801390654,103.0231031502
2015,2015-11-08,Pangasianodon hypophthalmus,Iridescent Shark,13.6390824522,100.5156837742
2015,2015-11-08,Pangasianodon hypophthalmus,Iridescent Shark,13.7208216921,100.5883157303
2015,2015-11-07,Periophthalmus,,6.4263141886,99.6662208386
2015,2015-11-07,Zenarchopterus buffonis,Northern River Garfish,6.4304081585,99.6634098835
2015,2015-11-06,Pomacentrus,,10.9613831714,103.0554800461
2015,2015-11-01,Barbodes,,9.89527606,98.6427756051
2015,2015-11-01,Danio kerri,Blue Danio,9.8952803364,98.6427481125
2015,2015-11-01,Neolissochilus,Lesser Mahseers,9.8952651784,98.6428071841
2015,2015-10-28,Cryptocentrus cinctus,Yellow Shrimpgoby,10.9578532746,103.055613018
2015,2015-10-28,Cryptocentrus cinctus,Yellow Shrimpgoby,10.9577555094,103.0553565898
2015,2015-10-15,Monopterus,,17.9625187515,102.5922043616
2015,2015-10-12,Hippocampus,Seahorses,10.1848669373,99.8830067672
2015,2015-10-09,Dascyllus trimaculatus,Three-spot Dascyllus,10.9827483471,103.0740685624
2015,2015-09-27,Antennarius commerson,Giant Frogfish,10.7946353326,99.4890509918
2015,2015-09-26,Channa limbata,,12.7981775441,101.4307386916
2015,2015-09-25,Schistura kohchangensis,,12.709173931,101.4821703043
2015,2015-09-12,Abudefduf sexfasciatus,Scissortail Sergeant,5.9138828031,102.7169748768
2015,2015-09-12,Hippocampus spinosissimus,Queensland Seahorse,10.0010579096,99.824469914
2015,2015-09-11,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,5.919742889,102.7160924301
2015,2015-09-11,Sphyraena,Barracudas,5.9129910454,102.7167569473
2015,2015-09-11,Scarinae,Parrotfishes,5.9131674628,102.7164223418
2015,2015-09-11,Abudefduf sexfasciatus,Scissortail Sergeant,5.9173377668,102.7164622396
2015,2015-09-11,Atherinidae,Old World Silversides,5.9129126748,102.7168853581
2015,2015-09-11,Bolbometopon muricatum,Bumphead Parrotfish,5.8581242175,102.6988396964
2015,2015-09-11,Amphiprion perideraion,Pink Skunk Anemonefish,5.9142636505,102.7164806798
2015,2015-09-11,Amphiprion ocellaris,Ocellaris Anemonefish,5.9138061,102.7166888863
2015,2015-09-11,Siganus javus,Java Rabbitfish,5.9144674138,102.7165031433
2015,2015-09-11,Pomacentridae,Damselfishes,5.9164083303,102.716704309
2015,2015-09-11,Amblyglyphidodon curacao,Staghorn Damsel,5.9138531223,102.7167398483
2015,2015-09-11,Siganus guttatus,Golden Rabbitfish,5.9181578173,102.7220948786
2015,2015-09-11,Upeneus tragula,Freckled Goatfish,5.9140335413,102.7166919038
2015,2015-09-11,Serranidae,Sea Basses,5.9173357659,102.7161685377
2015,2015-09-11,Dischistodus melanotus,Blackvent Damsel,5.9141169143,102.7161423862
2015,2015-09-11,Labroides dimidiatus,Bluestreak Cleaner Wrasse,5.9138391157,102.7167559415
2015,2015-09-11,Pomacanthus annularis,Bluering Angelfish,5.9144240599,102.7163720503
2015,2015-09-11,Alepes vari,Herring scad,5.9136400211,102.7168263495
2015,2015-09-11,Siganus,Rabbitfishes,5.9171573489,102.7165360004
2015,2015-09-08,Hippocampus comes,Tiger Tail Seahorse,6.5027657788,99.3973484643
2015,2015-09-04,Oreochromis,Tilapias,19.883285,102.1387166
2015,2015-09-04,Hippocampus spinosissimus,Queensland Seahorse,10.1325055725,99.9464177739
2015,2015-08-29,Oreochromis niloticus,Nile Tilapia,18.782405,98.980165
2015,2015-08-26,Abudefduf sexfasciatus,Scissortail Sergeant,11.7849220727,102.3939460943
2015,2015-08-26,Abudefduf sexfasciatus,Scissortail Sergeant,11.7849220727,102.3939460943
2015,2015-08-26,Abudefduf sexfasciatus,Scissortail Sergeant,11.7849220727,102.3939460943
2015,2015-08-26,Abudefduf sexfasciatus,Scissortail Sergeant,11.7849220727,102.3939460943
2015,2015-08-24,Dichotomyctere nigroviridis,Green Spotted Puffer,11.5600716667,102.9930533333
2015,2015-08-24,Scomberoides commersonnianus,Giant Queenfish,13.5498436374,100.2741308883
2015,2015-08-23,Betta splendens,Siamese Fighting Fish,13.6101961881,100.5955845183
2015,2015-08-22,Pangasianodon hypophthalmus,Iridescent Shark,13.79147553,100.5383687025
2015,2015-08-21,Piaractus brachypomus,Red-bellied Pacu,7.8807086614,98.3920808136
2015,2015-08-21,Pangasianodon gigas,Mekong Giant Catfish,7.9212764227,98.2628036453
2015,2015-08-20,Platycephalidae,Typical Flatheads,7.8103898971,98.4037569533
2015,2015-08-20,Clarias gariepinus,Sharptooth Catfish,7.9401749259,98.3717432991
2015,2015-08-19,Arapaima gigas,Giant arapaima,13.7550505453,100.462846756
2015,2015-08-17,Atractosteus spatula,Alligator Gar,12.5495236831,99.9188347533
2015,2015-08-17,Phractocephalus hemioliopterus,Redtail Catfish,12.4932101259,99.8509815708
2015,2015-08-17,Piaractus mesopotamicus,Small-scaled Pacu,12.4742608553,99.9342554435
2015,2015-08-17,Pimelodidae,Long-whiskered Catfishes,13.2671611288,99.9466231093
2015,2015-08-17,Arapaima gigas,Giant arapaima,13.2902712164,99.9522584304
2015,2015-08-17,Catlocarpio siamensis,Giant Barb,12.5990547622,99.8803559484
2015,2015-08-16,Pangasianodon hypophthalmus,Iridescent Shark,13.5433460517,99.6313936894
2015,2015-08-16,Wallago attu,Wallago,13.7838998888,100.4139119767
2015,2015-08-16,Phractocephalus hemioliopterus,Redtail Catfish,13.5193437349,99.793071337
2015,2015-08-16,Hemibagrus wyckioides,Asian Redtail Catfish,13.7399175767,100.4951972142
2015,2015-08-16,Pangasianodon gigas,Mekong Giant Catfish,13.6310542667,100.5931516387
2015,2015-08-15,Atractosteus spatula,Alligator Gar,13.6590870234,100.5191986263
2015,2015-08-15,Phractocephalus hemioliopterus,Redtail Catfish,13.6596584651,100.5187131464
2015,2015-08-15,Arapaima gigas,Giant arapaima,13.5291987391,99.8243717104
2015,2015-08-15,Phractocephalus hemioliopterus,Redtail Catfish,13.6789931638,100.4359026253
2015,2015-08-09,Sphyraena putnamae,Military Barracuda,9.7868225062,100.0070200402
2015,2015-08-09,Scomberomorus commerson,Narrow-banded Spanish Mackerel,9.6575984905,100.1442539263
2015,2015-08-08,Thunnus,Bluefin and Yellowfin Tunas,9.7867765117,100.0071658615
2015,2015-08-08,Siganus guttatus,Golden Rabbitfish,5.9122483575,102.7478448238
2015,2015-08-08,Catlocarpio siamensis,Giant Barb,13.6831110792,100.5951958193
2015,2015-08-08,Catlocarpio siamensis,Giant Barb,13.8153644706,100.4349909583
2015,2015-08-07,Amphiprion annamensis,Northern Saddleback Anemonefish,5.9045613023,102.737027402
2015,2015-08-07,Oplopomus caninoides,Shy Lagoongoby,5.9122483575,102.7478448238
2015,2015-08-07,Arothron immaculatus,Yellow-eyed Puffer,5.9122483575,102.7478448238
2015,2015-08-07,Trachyrhamphus bicoarctatus,Bentstick Pipefish,5.9122483575,102.7478448238
2015,2015-08-07,Amblyeleotris gymnocephala,Nakedhead shrimpgoby,5.9122483575,102.7478448238
2015,2015-08-07,Arapaima gigas,Giant arapaima,13.7303990064,100.627023764
2015,2015-08-07,Probarbus jullieni,Jullien's Golden Carp,13.6185855098,100.437474098
2015,2015-08-06,Cryptocentrus sericus,Ventral-barred Shrimpgoby,5.9122483575,102.7478448238
2015,2015-08-06,Cryptocentrus sericus,Ventral-barred Shrimpgoby,5.9122483575,102.7478448238
2015,2015-08-06,Amblyeleotris diagonalis,Diagonal Shrimpgoby,5.9122483575,102.7478448238
2015,2015-08-06,Halicampus macrorhynchus,Winged pipefish,5.9122483575,102.7478448238
2015,2015-08-06,Amblyeleotris gymnocephala,Nakedhead shrimpgoby,5.9122483575,102.7478448238
2015,2015-08-06,Acreichthys tomentosus,Bristle-tail Leatherjacket,5.9122483575,102.7478448238
2015,2015-08-06,Ecsenius,,5.9122483575,102.7478448238
2015,2015-08-06,Corythoichthys amplexus,Redbanded Pipefish,5.9122483575,102.7478448238
2015,2015-08-06,Siganus corallinus,Coral Rabbitfish,5.9332366582,102.7288549637
2015,2015-08-06,Cephalopholis formosa,Bluelined Rockcod,5.9332366582,102.7288549637
2015,2015-08-06,Amblyeleotris rubrimarginata,Redmargin Shrimpgoby,5.9332366582,102.7288549637
2015,2015-08-06,Cryptocentrus sericus,Ventral-barred Shrimpgoby,5.9332366582,102.7288549637
2015,2015-08-05,Neolissochilus stracheyi,Blue Mahseer Barb,14.3040554798,99.1362247288
2015,2015-08-05,Amphiprion frenatus,Tomato Clownfish,5.9332366582,102.7288549637
2015,2015-08-05,Cephalopholis boenak,Chocolate Grouper,5.9332366582,102.7288549637
2015,2015-08-05,Amblyeleotris periophthalmus,Broad-banded Shrimpgoby,5.9332366582,102.7288549637
2015,2015-08-05,Inimicus didactylus,Devil Stinger,5.9332366582,102.7288549637
2015,2015-08-05,Helcogramma striata,Striped Triplefin,5.9332366582,102.7288549637
2015,2015-08-05,Parapercis xanthozona,Whitestripe Sandperch,5.9332366582,102.7288549637
2015,2015-08-05,Bryaninops yongei,Wire Coral Goby,5.9332366582,102.7288549637
2015,2015-08-04,Arothron stellatus,Starry Puffer,5.9332366582,102.7288549637
2015,2015-08-04,Scolopsis affinis,Pale Monocle Bream,5.9332366582,102.7288549637
2015,2015-08-04,Scolopsis margaritifera,Pearly Monocle Bream,9.798335544,99.9892990664
2015,2015-08-04,Scolopsis ciliata,Whitestreak Monocle Bream,9.7984009603,99.9893285707
2015,2015-08-03,Heniochus acuminatus,Longfin Bannerfish,5.9332366582,102.7288549637
2015,2015-08-03,Pomacanthus annularis,Bluering Angelfish,5.9242664279,102.7273194709
2015,2015-08-02,Ostracion rhinorhynchos,Horn-nose Boxfish,5.9332366582,102.7288549637
2015,2015-07-29,Hippocampus spinosissimus,Queensland Seahorse,10.1379035599,99.8958627251
2015,2015-07-25,Pomacentridae,Damselfishes,7.8023433197,98.4081619707
2015,2015-07-25,Corythoichthys,,7.8023433197,98.4081619707
2015,2015-07-25,Diodon liturosus,Blackblotched Porcupinefish,7.8023433197,98.4081619707
2015,2015-07-25,Gymnothorax thyrsoideus,White-eyed Moray,7.8023433197,98.4081619707
2015,2015-07-25,Arothron nigropunctatus,Blackspotted Puffer,7.8023433197,98.4081619707
2015,2015-07-25,Blenniiformes,"Blennies, damselfishes and allies",7.8023433197,98.4081619707
2015,2015-07-25,Pterois miles,Indian Lionfish,7.8023433197,98.4081619707
2015,2015-07-24,Periophthalmodon schlosseri,Giant Mudskipper,13.4872527752,100.3391415896
2015,2015-07-23,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.5019235408,100.272954005
2015,2015-07-23,Hippocampus spinosissimus,Queensland Seahorse,10.1415469005,99.8715050876
2015,2015-07-21,Channa limbata,,18.75,98.71
2015,2015-07-20,Gymnothorax thyrsoideus,White-eyed Moray,10.0994016,99.8301083
2015,2015-07-20,Gymnothorax thyrsoideus,White-eyed Moray,10.0994016,99.8301083
2015,2015-07-18,Cheilinus fasciatus,Redbreast Maori Wrasse,10.0994016,99.8301083
2015,2015-07-18,Amphiprion perideraion,Pink Skunk Anemonefish,10.0994016,99.8301083
2015,2015-07-18,Heniochus acuminatus,Longfin Bannerfish,10.0994016,99.8301083
2015,2015-07-18,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0994016,99.8301083
2015,2015-07-18,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0994016,99.8301083
2015,2015-07-16,Amblyeleotris rubrimarginata,Redmargin Shrimpgoby,10.0994016,99.8301083
2015,2015-07-16,Cryptocentrus cinctus,Yellow Shrimpgoby,10.0994016,99.8301083
2015,2015-07-16,Amblyeleotris gymnocephala,Nakedhead shrimpgoby,10.0994016,99.8301083
2015,2015-07-11,Barbodes rhombeus,Rhombic barb,12.7806064381,99.4703134149
2015,2015-07-03,Neolissochilus stracheyi,Blue Mahseer Barb,14.5509712935,99.3080310114
2015,2015-06-30,Abudefduf sexfasciatus,Scissortail Sergeant,9.7775,99.6725
