year,month,date,scientific_name,common_name,latitude,longitude
2024,1,2024-01-31,Xiphophorus,Swordtails,19.9277629378,99.8652465642
2024,1,2024-01-31,Synanceia verrucosa,Reef Stonefish,7.5907546919,98.3729114011
2024,1,2024-01-31,Toxotes,Archerfishes,7.9671421997,98.3909328997
2024,1,2024-01-31,Monopterus albus,Asian Swamp Eel,15.1967206438,102.4839210883
2024,1,2024-01-31,Actinopterygii,Ray-finned Fishes,19.3364402207,100.1309298157
2024,1,2024-01-31,Epinephelus fuscoguttatus,Flowery Rockcod,7.2861987328,99.2671831408
2024,1,2024-01-31,Chlorurus sordidus,Indian Bullethead Parrotfish,7.6809746758,98.7646460493
2024,1,2024-01-31,Gymnothorax javanicus,Giant Moray,7.6810891785,98.7645362799
2024,1,2024-01-31,Gymnothorax favagineus,Laced Moray,7.9479466667,98.2699966667
2024,1,2024-01-30,Trichopsis vittata,Croaking Gourami,18.2424210439,99.4970536828
2024,1,2024-01-30,Flavocaranx bajad,Orange-spotted Trevally,10.0653705873,99.840423752
2024,1,2024-01-30,Salarias fasciatus,Jewelled Blenny,10.0650259116,99.8401909732
2024,1,2024-01-30,Cyprinus rubrofuscus,Amur Carp,13.729513,100.558713
2024,1,2024-01-30,Neolissochilus stracheyi,Blue Mahseer Barb,14.2390275619,99.0523678686
2024,1,2024-01-30,Poecilia reticulata,Guppy,20.0800033333,100.3088316667
2024,1,2024-01-30,Pomacentridae,Damselfishes,7.3167185233,99.2542963475
2024,1,2024-01-30,Zanclus cornutus,Moorish Idol,7.3183170695,99.2559140548
2024,1,2024-01-30,Lophius piscatorius,Angler,13.2956028464,100.9031239897
2024,1,2024-01-30,Cephalopholis formosa,Bluelined Rockcod,7.3159802704,99.2548438534
2024,1,2024-01-30,Chaetodon collare,Red-tailed Butterflyfish,7.3152616366,99.255159013
2024,1,2024-01-30,Lutjanus vitta,Brownstripe Snapper,10.671995,103.25695
2024,1,2024-01-29,Poecilia reticulata,Guppy,14.1048125188,100.9880227463
2024,1,2024-01-29,Platax orbicularis,Round Batfish,10.0888284883,99.8227559705
2024,1,2024-01-29,Balistoides viridescens,Titan Triggerfish,10.0882273338,99.822376327
2024,1,2024-01-29,Pomacanthus annularis,Bluering Angelfish,10.0885926173,99.8224396919
2024,1,2024-01-29,Ostorhinchus wassinki,Wassinki Cardinalfish,10.0884783768,99.8219240893
2024,1,2024-01-29,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,10.0887819769,99.822597663
2024,1,2024-01-29,Diodon liturosus,Blackblotched Porcupinefish,10.0889452046,99.8224512455
2024,1,2024-01-29,Upeneus heterospinus,,10.0881372806,99.822204639
2024,1,2024-01-29,Scolopsis ciliata,Whitestreak Monocle Bream,10.0888675693,99.8225455936
2024,1,2024-01-29,Plectropomus leopardus,Leopard Coralgrouper,10.0793865009,99.8638944626
2024,1,2024-01-29,Epinephelus quoyanus,Longfin Rockcod,7.3143075577,99.2557380348
2024,1,2024-01-29,Cyprinus rubrofuscus,Amur Carp,19.4348238203,100.1952199638
2024,1,2024-01-29,Anabas testudineus,Climbing Perch,14.899286255,100.4026744142
2024,1,2024-01-29,Barbonymus altus,Red-tailed Tinfoil Barb,14.899286579,100.4026821256
2024,1,2024-01-29,Taeniamia macroptera,Duskytail Cardinalfish,10.6719466667,103.256845
2024,1,2024-01-28,Pangasianodon hypophthalmus,Iridescent Shark,13.9903835893,100.4452989452
2024,1,2024-01-28,Striuntius lateristriga,Spanner Barb,6.7268220997,100.1631107997
2024,1,2024-01-28,Sphyraena barracuda,Great Barracuda,10.0890046228,99.822598038
