date,scientific_name,common_name,latitude,longitude
2024-12-18,Eretmochelys imbricata,Hawksbill Sea Turtle,7.5212537932,98.8113626323
2024-12-03,Eretmochelys imbricata,Hawksbill Sea Turtle,7.468687478,98.9339278605
2024-11-25,Eretmochelys imbricata,Hawksbill Sea Turtle,7.6860937416,98.9468583177
2024-11-08,Chelonia mydas,Green Sea Turtle,10.1900055234,99.9187008413
2024-11-04,Chelonia mydas,Green Sea Turtle,8.6894248953,97.6567267203
2024-10-23,Chelonia mydas,Green Sea Turtle,10.1022173423,99.9086544257
2024-10-20,Eretmochelys imbricata,Hawksbill Sea Turtle,8.1033937345,98.3181410649
2024-10-17,Eretmochelys imbricata,Hawksbill Sea Turtle,7.6485614125,98.7631486066
2024-10-12,Eretmochelys imbricata,Hawksbill Sea Turtle,7.7204264237,98.2315803566
2024-09-10,Chelonia mydas,Green Sea Turtle,12.0153943957,102.2958044543
2024-09-01,Cheloniidae,Typical Sea Turtles,5.6892847064,103.170783991
2024-08-27,Chelonia mydas,Green Sea Turtle,10.0284767448,99.9308050377
2024-08-27,Eretmochelys imbricata,Hawksbill Sea Turtle,10.0265371546,99.855058121
2024-08-22,Chelonia mydas,Green Sea Turtle,5.952388874,102.651438362
2024-08-22,Chelonia mydas,Green Sea Turtle,5.9486613003,102.7086326747
2024-08-08,Chelonia,Green Sea Turtles,12.6367666667,100.926375
2024-08-08,Chelonia mydas,Green Sea Turtle,12.7009714327,100.8390382253
2024-08-07,Eretmochelys imbricata,Hawksbill Sea Turtle,7.4698177751,98.9926961704
2024-08-06,Chelonia mydas,Green Sea Turtle,10.092411834,99.9547018007
2024-08-06,Chelonia mydas,Green Sea Turtle,10.0830959008,99.9009965635
2024-08-06,Eretmochelys imbricata,Hawksbill Sea Turtle,7.3286906718,99.0132884957
2024-07-30,Eretmochelys imbricata,Hawksbill Sea Turtle,7.696136101,98.6623241594
2024-07-23,Chelonia mydas,Green Sea Turtle,10.1186152001,99.8474898373
2024-07-23,Chelonia mydas,Green Sea Turtle,10.140112536,99.8186200195
2024-07-23,Chelonia mydas,Green Sea Turtle,10.1249754785,99.9426022604
2024-07-23,Chelonia mydas,Green Sea Turtle,10.0367966555,99.9546940943
2024-07-23,Chelonia mydas,Green Sea Turtle,10.0072126676,99.9169540728
2024-07-23,Chelonia mydas,Green Sea Turtle,10.0504740817,99.9440077636
2024-07-20,Cheloniidae,Typical Sea Turtles,12.6703133733,101.7711196045
2024-07-20,Chelonia mydas,Green Sea Turtle,5.8302521398,102.7290601801
2024-07-18,Chelonia mydas,Green Sea Turtle,10.0865824667,99.9917121881
2024-07-16,Chelonia mydas,Green Sea Turtle,10.8409811554,98.439218435
2024-07-04,Chelonia mydas,Green Sea Turtle,10.1884405918,99.8966263299
2024-06-25,Chelonia,Green Sea Turtles,5.706828,102.98146895
2024-06-25,Eretmochelys imbricata,Hawksbill Sea Turtle,5.7221634893,102.9854023993
2024-06-20,Chelonia mydas,Green Sea Turtle,10.1495518733,99.8558460435
2024-06-20,Chelonia mydas,Green Sea Turtle,5.8826454808,102.6175172778
2024-06-18,Chelonia mydas,Green Sea Turtle,5.9867430469,102.6939566723
2024-06-18,Chelonia mydas,Green Sea Turtle,10.0934464835,99.9307300765
2024-06-16,Eretmochelys imbricata,Hawksbill Sea Turtle,5.6010042015,102.9353762741
2024-06-07,Chelonia mydas,Green Sea Turtle,8.1959613297,98.3136758664
2024-06-01,Eretmochelys imbricata,Hawksbill Sea Turtle,12.551500086,100.9069350513
2024-05-28,Chelonia mydas,Green Sea Turtle,10.1563115456,99.8343803019
2024-05-25,Chelonia mydas,Green Sea Turtle,5.9164382826,103.0793315706
2024-05-09,Chelonia mydas,Green Sea Turtle,5.813184943,102.7588199254
2024-05-07,Eretmochelys imbricata,Hawksbill Sea Turtle,7.6474746787,99.3062502002
2024-05-06,Chelonia mydas,Green Sea Turtle,10.1846372332,99.9468882441
2024-05-05,Eretmochelys imbricata,Hawksbill Sea Turtle,7.7449678517,98.7326310606
2024-05-03,Chelonia mydas,Green Sea Turtle,10.1276470956,99.9595209115
