date,scientific_name,common_name,latitude,longitude
2019-12-31,Chelonia mydas,Green Sea Turtle,6.225408736,120.2060828616
2019-12-30,Chelonia mydas,Green Sea Turtle,11.2618933052,124.0595790194
2019-12-30,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7450246968,120.8552712157
2019-12-24,Lepidochelys olivacea,Olive Ridley Sea Turtle,14.7183189098,120.2205686729
2019-12-20,Chelonia mydas,Green Sea Turtle,6.0647880279,118.1858136315
2019-12-20,Eretmochelys imbricata,Hawksbill Sea Turtle,10.100937346,125.0670247963
2019-12-19,Chelonia mydas,Green Sea Turtle,10.0945209486,125.1879705679
2019-12-18,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6322233217,120.921377107
2019-12-10,Lepidochelys olivacea,Olive Ridley Sea Turtle,14.6544352311,120.3977049351
2019-11-30,Chelonia mydas,Green Sea Turtle,4.586425499,118.9852795385
2019-11-28,Chelonia mydas,Green Sea Turtle,4.5933207817,118.8296281651
2019-11-24,Chelonia mydas,Green Sea Turtle,9.4335315374,123.7078603545
2019-11-18,Chelonia mydas,Green Sea Turtle,9.8113559788,123.3461211271
2019-11-13,Emydocephalus annulatus,Eastern Turtle-headed Sea Snake,9.5467761287,123.7678357209
2019-11-04,Eretmochelys imbricata,Hawksbill Sea Turtle,11.8096032493,120.0115014416
2019-11-04,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7226366985,120.9924104095
2019-11-03,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7257862112,120.9484585602
2019-11-03,Lepidochelys olivacea,Olive Ridley Sea Turtle,14.361928843,120.6363570426
2019-10-30,Chelonia mydas,Green Sea Turtle,9.0801910344,123.2104793408
2019-10-26,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7856049579,120.9240524826
2019-10-23,Emydocephalus annulatus,Eastern Turtle-headed Sea Snake,13.652886269,120.8731787783
2019-10-20,Chelonia mydas,Green Sea Turtle,13.6484123579,120.8746364574
2019-10-19,Eretmochelys imbricata,Hawksbill Sea Turtle,11.3257310992,120.7759368195
2019-10-18,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7817923076,120.8938981119
2019-10-15,Chelonia mydas,Green Sea Turtle,9.932666492,123.3800294793
2019-10-09,Chelonia mydas,Green Sea Turtle,6.282776406,116.3940248082
2019-10-05,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7939642334,120.8741699693
2019-10-04,Eretmochelys imbricata,Hawksbill Sea Turtle,10.02774115,125.1040350149
2019-09-27,Chelonia mydas,Green Sea Turtle,13.4458860655,120.9258824269
2019-09-27,Eretmochelys imbricata,Hawksbill Sea Turtle,9.4148029759,123.6663886772
2019-09-06,Chelonia mydas,Green Sea Turtle,10.1625508733,125.1648507338
2019-08-15,Chelonia mydas,Green Sea Turtle,13.4784384933,120.834480201
2019-08-04,Chelonia mydas,Green Sea Turtle,9.489231462,123.7057267154
2019-07-21,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6148199655,120.8743170761
2019-07-05,Chelonia mydas,Green Sea Turtle,10.5600557657,123.1661783183
2019-06-30,Chelonia mydas,Green Sea Turtle,9.1353676773,123.2454000438
2019-06-30,Chelonia mydas,Green Sea Turtle,9.0805407505,123.332363887
2019-06-29,Chelonia mydas,Green Sea Turtle,9.0417947372,123.2075667411
2019-06-29,Chelonia mydas,Green Sea Turtle,9.1460480485,123.3187086444
2019-06-23,Chelonia mydas,Green Sea Turtle,9.0639156787,123.3179316572
2019-06-23,Eretmochelys imbricata,Hawksbill Sea Turtle,9.1111383064,123.3640626678
2019-06-19,Chelonia mydas,Green Sea Turtle,9.414710682,123.6790551374
2019-06-18,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6110265237,120.8071679874
2019-06-17,Chelonia mydas,Green Sea Turtle,9.1316528507,123.2987215631
2019-06-17,Chelonia mydas,Green Sea Turtle,9.1781205595,123.2061657599
2019-06-17,Chelonia mydas,Green Sea Turtle,9.0665206338,123.3942856451
2019-06-15,Chelonia mydas,Green Sea Turtle,9.9193096158,123.3305943593
2019-06-13,Chelonia mydas,Green Sea Turtle,9.8872442799,123.3659700988
2019-06-13,Chelonia mydas,Green Sea Turtle,9.913051993,123.2210952307
2019-06-13,Chelonia mydas,Green Sea Turtle,11.095612485,124.3767192489
2019-06-13,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6661734129,120.8208762783
2019-06-12,Chelonia mydas,Green Sea Turtle,9.9873222151,123.3214930512
2019-06-11,Chelonia mydas,Green Sea Turtle,9.8603489322,123.2087480938
2019-06-11,Chelonia mydas,Green Sea Turtle,9.8341558379,123.3961897549
2019-06-11,Chelonia mydas,Green Sea Turtle,9.8236810187,123.3488123066
2019-06-11,Chelonia mydas,Green Sea Turtle,9.8370067059,123.3747683267
2019-06-11,Chelonia mydas,Green Sea Turtle,9.8082787822,123.3146247425
2019-06-10,Eretmochelys imbricata,Hawksbill Sea Turtle,13.642802012,120.8202685397
2019-06-01,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7944470608,120.8207885977
2019-06-01,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6922828139,120.8879464084
2019-05-21,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7698375817,120.9714864333
2019-05-12,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6095378141,120.8317261525
2019-05-12,Chelonia mydas,Green Sea Turtle,9.1485354471,123.3548816627
2019-05-01,Chelonia mydas,Green Sea Turtle,13.7274838767,120.811670489
2019-04-18,Chelonia mydas,Green Sea Turtle,9.0105439675,123.2954473327
2019-04-17,Chelonia mydas,Green Sea Turtle,9.9954256731,123.3808217622
2019-04-10,Eretmochelys imbricata,Hawksbill Sea Turtle,11.3200850306,124.0298073625
2019-04-05,Eretmochelys imbricata,Hawksbill Sea Turtle,13.694917378,120.8057075978
2019-04-05,Chelonia mydas,Green Sea Turtle,9.9406592941,123.3940781101
2019-03-16,Chelonia mydas,Green Sea Turtle,9.199007927,123.3571155909
2019-03-16,Chelonia mydas,Green Sea Turtle,9.1920282677,123.3779783727
2019-03-16,Chelonia mydas,Green Sea Turtle,13.7278010859,120.9556674277
2019-03-13,Chelonia mydas,Green Sea Turtle,9.517840531,123.7113220959
2019-03-13,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7741230363,120.8414749608
2019-03-11,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6239068813,120.928298465
2019-03-11,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6893983389,120.8297660677
2019-03-10,Chelonia mydas,Green Sea Turtle,9.8524231638,123.3846579187
2019-03-03,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6715662281,120.8638337443
2019-03-01,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7272002016,120.9247674093
2019-02-27,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7326916617,120.8852753281
2019-02-24,Eretmochelys imbricata,Hawksbill Sea Turtle,13.681269829,120.8888038753
2019-02-23,Chelonia mydas,Green Sea Turtle,9.0885002432,123.2960983947
2019-02-22,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6988743862,120.8000940875
2019-02-22,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7505857312,120.8358519391
2019-02-22,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7584750482,120.9639167115
2019-02-22,Chelonia mydas,Green Sea Turtle,9.1766196226,123.2512728576
2019-02-19,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6212087043,120.9716006756
2019-02-10,Chelonia mydas,Green Sea Turtle,6.003975939,118.0808061088
2019-02-10,Eretmochelys imbricata,Hawksbill Sea Turtle,13.7534846444,120.8882757582
2019-02-09,Chelonia mydas,Green Sea Turtle,9.4383786592,123.7372747157
2019-02-02,Eretmochelys imbricata,Hawksbill Sea Turtle,9.5903969774,123.6235299833
2019-01-26,Chelonia mydas,Green Sea Turtle,9.9420281372,123.5379159038
2019-01-23,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6985434147,120.9031800465
2019-01-22,Eretmochelys imbricata,Hawksbill Sea Turtle,13.6799238904,120.8561010394
2019-01-22,Chelonia mydas,Green Sea Turtle,9.4207552539,123.7301736193
