date,scientific_name,common_name,latitude,longitude
2022-12-31,Eretmochelys imbricata,Hawksbill Sea Turtle,4.3100539464,118.7991494245
2022-12-31,Chelonia mydas,Green Sea Turtle,4.3401865695,118.6500238284
2022-12-30,Eretmochelys imbricata,Hawksbill Sea Turtle,-0.5390350596,130.2323126632
2022-12-29,Chelonia mydas,Green Sea Turtle,-0.5921509269,130.6672244022
2022-12-28,Chelonia mydas,Green Sea Turtle,-8.2868968169,115.5883561228
2022-12-28,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.7791319945,115.5362411227
2022-12-26,Chelonia mydas,Green Sea Turtle,4.1738224365,118.7022714747
2022-12-26,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.0601934342,114.4226140076
2022-12-22,Chelonia mydas,Green Sea Turtle,-0.5278350579,130.7283697697
2022-12-22,Chelonia mydas,Green Sea Turtle,-8.5371900457,119.256975783
2022-12-16,Eretmochelys imbricata,Hawksbill Sea Turtle,-0.2681179266,130.2845116575
2022-12-13,Chelonia mydas,Green Sea Turtle,-0.520160839,130.7735846862
2022-12-13,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.3227624207,115.5545256094
2022-12-09,Natator depressus,Flatback Sea Turtle,-4.9598084649,135.372953273
2022-12-08,Dermochelys coriacea,Leatherback Sea Turtle,-0.2871193076,132.5697994672
2022-12-05,Eretmochelys imbricata,Hawksbill Sea Turtle,-0.4167409599,130.6749231506
2022-12-04,Chelonia mydas,Green Sea Turtle,-0.4373119422,130.7845753588
2022-12-04,Chelonia mydas,Green Sea Turtle,5.527895815,100.1099309268
2022-12-02,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.2613530617,116.1642199305
2022-12-01,Eretmochelys imbricata,Hawksbill Sea Turtle,2.3435713644,102.1077491566
2022-11-30,Chelonia mydas,Green Sea Turtle,-0.7062574973,130.5276406118
2022-11-26,Chelonia mydas,Green Sea Turtle,-8.6630567186,115.2735186302
2022-11-26,Lepidochelys olivacea,Olive Ridley Sea Turtle,-8.6038691045,115.2117894619
2022-11-26,Eretmochelys imbricata,Hawksbill Sea Turtle,-1.1983592622,130.4512648063
2022-11-26,Chelonia mydas,Green Sea Turtle,-8.6069352595,115.4164552178
2022-11-22,Eretmochelys imbricata,Hawksbill Sea Turtle,4.0389126147,118.6020598321
2022-11-22,Chelonia mydas,Green Sea Turtle,4.1977133629,118.762983129
2022-11-17,Eretmochelys imbricata,Hawksbill Sea Turtle,-10.5687741944,105.7055946641
2022-11-17,Eretmochelys imbricata,Hawksbill Sea Turtle,-10.4472542531,105.6520699828
2022-11-11,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.7628110944,119.5653334385
2022-11-11,Eretmochelys imbricata,Hawksbill Sea Turtle,-5.7822443978,123.821330182
2022-11-11,Chelonia mydas,Green Sea Turtle,-8.654143947,115.1185104728
2022-11-09,Dermochelys coriacea,Leatherback Sea Turtle,-5.8736906873,132.4507431898
2022-11-09,Dermochelys coriacea,Leatherback Sea Turtle,-5.9044406115,132.3547514673
2022-11-09,Dermochelys,Leatherback Sea Turtles,-3.3200833505,132.5918964654
2022-11-09,Dermochelys coriacea,Leatherback Sea Turtle,-1.5449815954,131.8882322798
2022-11-09,Dermochelys coriacea,Leatherback Sea Turtle,-5.8766781324,132.3201663649
2022-11-09,Dermochelys coriacea,Leatherback Sea Turtle,-5.8607937788,132.7269951058
2022-11-09,Dermochelys coriacea,Leatherback Sea Turtle,-5.6156931645,132.7019748921
2022-11-07,Dermochelys coriacea,Leatherback Sea Turtle,-5.2729266703,132.8138078512
2022-11-07,Dermochelys coriacea,Leatherback Sea Turtle,-5.2174433644,132.5696900667
2022-11-06,Chelonia mydas,Green Sea Turtle,-8.3468302201,115.7953980565
2022-11-05,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.3096993795,115.741445445
2022-11-03,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.1720322722,114.5915287937
2022-10-31,Lepidochelys olivacea,Olive Ridley Sea Turtle,-8.8992139221,115.2075183068
2022-10-25,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.7574079828,119.5699076706
2022-10-20,Chelonia mydas,Green Sea Turtle,-7.3856383926,128.4395029606
2022-10-17,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.2294368984,116.0574059712
2022-10-17,Chelonia mydas,Green Sea Turtle,-8.3747695093,116.0750371121
2022-10-15,Chelonia mydas,Green Sea Turtle,1.5677601015,124.6957096259
2022-10-15,Chelonia mydas,Green Sea Turtle,1.697326229,124.7161293226
2022-10-13,Chelonia mydas,Green Sea Turtle,-8.3178516877,115.6936456824
2022-10-13,Chelonia mydas,Green Sea Turtle,-8.3594029752,116.0132628301
2022-10-12,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.2981128952,116.0708948492
2022-10-11,Chelonia mydas,Green Sea Turtle,-8.2691660151,116.1667274112
2022-10-09,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.2600309827,115.731355194
2022-10-09,Eretmochelys imbricata,Hawksbill Sea Turtle,4.3458577696,100.7411300964
2022-10-09,Chelonia mydas,Green Sea Turtle,4.2417903814,100.5781774362
