date,scientific_name,common_name,latitude,longitude
2022-01-31,Istigobius ornatus,Ornate Sandgoby,1.2833331602,103.8794980577
2022-01-31,Aplocheilus armatus,Whitespot,1.3561939722,103.8041779722
2022-01-31,Synanceiidae,Stonefishes,-0.4451139349,130.7566061887
2022-01-30,Rasbora,True Rasboras,-2.1285346,103.3745337
2022-01-30,Periophthalmus walailakae,Yellow-spotted Mudskipper,1.3770879161,103.9526439814
2022-01-30,Puntigrus tetrazona,Tiger Barb,-2.1284540083,103.3744322509
2022-01-30,Astronotus ocellatus,Oscar,3.1802374239,101.6071356099
2022-01-30,Parachela,,-2.1283474641,103.3741864935
2022-01-30,Actinopterygii,Ray-finned Fishes,-7.6782333058,113.2440894574
2022-01-30,Pomacentridae,Damselfishes,-7.6782333058,113.2440894574
2022-01-30,Chaetodon octofasciatus,Eightband Butterflyfish,-7.6782333058,113.2440894574
2022-01-30,Julidinae,Rainbow wrasses and allies,-7.6782333058,113.2440894574
2022-01-30,Chaetodon octofasciatus,Eightband Butterflyfish,-7.6782333058,113.2440894574
2022-01-30,Scolopsis bilineata,Bridled Monocle Bream,-7.6782333058,113.2440894574
2022-01-30,Halichoeres chloropterus,Pastel-green Wrasse,-7.6782333058,113.2440894574
2022-01-30,Dischistodus chrysopoecilus,Whitepatch Damsel,-7.6782333058,113.2440894574
2022-01-30,Salarias,,-7.6782333058,113.2440894574
2022-01-30,Thalassoma lunare,Moon Wrasse,-7.6782333058,113.2440894574
2022-01-30,Gymnothorax,Common Morays,-7.6782333058,113.2440894574
2022-01-30,Labridae,Wrasses and Parrotfishes,-7.6782333058,113.2440894574
2022-01-30,Chaetodon octofasciatus,Eightband Butterflyfish,-7.6782333058,113.2440894574
2022-01-30,Thalassoma lunare,Moon Wrasse,-7.6782333058,113.2440894574
2022-01-30,Fibramia lateralis,Pinstripe Cardinalfish,1.3696583333,104.01476945
2022-01-30,Pomacentrus coelestis,Neon Damselfish,-7.6782333058,113.2440894574
