date,common_name,latitude,longitude,country,image,Year,Month
2020-03-20,Hawksbill Sea Turtle,5.7901601217,102.9729155327,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2020,3
2020-03-20,Hawksbill Sea Turtle,5.6734518687,102.9908904127,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2020,3
2020-03-20,Hawksbill Sea Turtle,13.4233754356,100.6400766843,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2020,3
2020-03-20,Green Sea Turtle,10.0573794562,99.8306221195,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,3
2020-03-16,Hawksbill Sea Turtle,5.6574392608,102.9936455969,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2020,3
2020-02-28,Green Sea Turtle,8.6064156408,98.3535600015,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.6182887217,98.3679033129,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.6208322714,98.2483236529,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Olive Ridley Sea Turtle,8.7212041641,98.2952800202,Thailand,https://static.inaturalist.org/photos/154666409/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.768260318,98.3810691408,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.7830016343,98.2715390028,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.6161321601,98.265718163,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.6998910909,98.3394420695,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.7951167181,98.2132052214,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.6870683614,98.3192106004,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-28,Green Sea Turtle,8.7619699006,98.2160865356,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-02-12,Green Sea Turtle,12.0799351396,97.6094353704,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,2
2020-01-19,Sharksucker,10.063120937,99.8345643947,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/469526131/medium.jpg,2020,1
2020-01-19,Green Sea Turtle,10.1400117743,99.8596400976,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2020,1
2020-01-15,Hawksbill Sea Turtle,7.0518847107,99.2122148487,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2020,1
2021-12-09,Green Sea Turtle,8.4114636651,97.7506274803,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,12
2021-10-29,Green Sea Turtle,10.010963968,99.8985802455,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,10
2021-10-04,Hawksbill Sea Turtle,7.3037370176,101.928172506,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,10
2021-07-09,Green Sea Turtle,5.8045825148,102.6722219311,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,7
2021-05-29,Green Sea Turtle,7.2872609441,100.4716067657,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,5
2021-05-07,Green Sea Turtle,5.6419435921,102.9559222264,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,5
2021-04-14,Green Sea Turtle,10.0904786868,99.806476732,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,4
2021-03-28,Hawksbill Sea Turtle,8.7802382036,97.6366029039,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-23,Hawksbill Sea Turtle,10.0374077581,99.8923370014,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-21,Hawksbill Sea Turtle,5.6756218807,103.0416840368,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-10,Hawksbill Sea Turtle,9.4032971521,97.8070730361,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-10,Hawksbill Sea Turtle,9.4750280613,97.9200092617,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-10,Hawksbill Sea Turtle,9.5086848345,97.8104161796,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-09,Hawksbill Sea Turtle,9.4828829536,97.8668297855,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-09,Hawksbill Sea Turtle,9.4438910322,97.9953048106,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-09,Hawksbill Sea Turtle,9.4642674823,97.9001112924,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2021,3
2021-03-01,Green Sea Turtle,10.0222837332,99.8044696526,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,3
2021-03-01,Green Sea Turtle,10.0110891092,99.9215838875,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,3
2021-03-01,Green Sea Turtle,10.1255433217,99.9712555422,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,3
2021-03-01,Green Sea Turtle,10.0012647505,99.9614841252,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,3
2021-03-01,Green Sea Turtle,10.1382303728,99.9493616814,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2021,3
2022-12-29,Green Sea Turtle,10.090532087,99.9400894665,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,12
2022-12-13,Hawksbill Sea Turtle,7.7314719131,98.7100387817,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,12
2022-12-10,Hawksbill Sea Turtle,8.4745210064,97.7565932749,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,12
2022-12-04,Green Sea Turtle,5.527895815,100.1099309268,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,12
2022-11-17,Hawksbill Sea Turtle,7.7330501885,98.6064842815,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,11
2022-11-15,Hawksbill Sea Turtle,7.7052059784,98.7930585128,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,11
2022-11-02,Green Sea Turtle,8.5130208957,97.7495317074,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,11
2022-10-29,Hawksbill Sea Turtle,12.5160240512,98.665043951,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,10
2022-10-21,Green Sea Turtle,8.5269347686,97.7002306101,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,10
2022-10-21,Green Sea Turtle,8.6361642178,97.6241595218,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,10
2022-10-20,Olive Ridley Sea Turtle,10.0074565685,98.4371784351,Thailand,https://static.inaturalist.org/photos/154666409/medium.jpeg,2022,10
2022-10-14,Green Sea Turtle,13.6057127661,100.553304106,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,10
2022-10-02,Green Sea Turtle,12.7875465553,100.8003533318,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,10
2022-09-29,Green Sea Turtle,8.7999678225,97.6591990528,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,9
2022-09-23,Green Sea Turtle,10.1592010069,99.8927010199,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,9
2022-09-20,Hawksbill Sea Turtle,10.1341395758,98.0124918963,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,9
2022-09-17,Green Sea Turtle,10.0384123395,99.9108270961,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,9
2022-09-03,Hawksbill Sea Turtle,5.6900259233,103.0750951394,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,9
2022-09-03,Hawksbill Sea Turtle,7.4635478775,98.2985561273,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,9
2022-08-30,Green Sea Turtle,10.0342754177,99.8808294896,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,8
2022-08-07,Green Sea Turtle,12.4717916749,101.4372033677,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,8
2022-08-05,Green Sea Turtle,8.5025770875,97.7473488853,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,8
2022-07-31,Green Sea Turtle,12.8813742114,100.9876741877,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,7
2022-07-21,Green Sea Turtle,12.6241318846,101.5449773517,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,7
2022-07-19,Hawksbill Sea Turtle,7.7786381838,98.7474092347,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,7
2022-07-06,Green Sea Turtle,8.5852500535,98.3117203529,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,7
2022-06-29,Green Sea Turtle,10.1774727329,99.842215897,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,6
2022-06-14,Green Sea Turtle,5.9240131326,103.0094210557,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,6
2022-06-12,Green Sea Turtle,10.0127420319,99.8355564348,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,6
2022-05-22,Green Sea Turtle,13.5735300993,100.8969402894,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,5
2022-05-20,Green Sea Turtle,5.8502223212,102.6763775869,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,5
2022-05-19,Green Sea Turtle,10.0607334014,99.8501197872,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,5
2022-05-03,Typical Sea Turtle,7.320403474,98.0667704357,Thailand,https://static.inaturalist.org/photos/177739424/medium.jpg,2022,5
2022-05-03,Olive Ridley Sea Turtle,7.3007907192,98.1218580516,Thailand,https://static.inaturalist.org/photos/154666409/medium.jpeg,2022,5
2022-04-27,Green Sea Turtle,12.800235418,100.1126688928,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,4
2022-04-27,Hawksbill Sea Turtle,7.6698231535,98.7415622757,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,4
2022-04-18,Hawksbill Sea Turtle,12.6359231301,101.7363019696,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,4
2022-03-25,Hawksbill Sea Turtle,5.7113777287,102.9811584788,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,3
2022-02-26,Hawksbill Sea Turtle,7.8158156322,98.3096770422,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,2
2022-02-20,Green Sea Turtle,5.7067214459,102.9823693631,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2022,2
2022-02-16,Hawksbill Sea Turtle,7.6675388227,98.756048214,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2022,2
2023-12-31,Green Sea Turtle,8.7419216513,97.7272171026,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-27,Green Sea Turtle,7.3365532479,99.3840533294,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-26,Green Sea Turtle,7.3749468059,99.2659634023,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-24,Green Sea Turtle,10.0173828809,99.8959632233,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-24,Hawksbill Sea Turtle,7.4510071254,98.8412621921,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,12
2023-12-23,Green Sea Turtle,13.0651385212,100.8574212683,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-19,Green Sea Turtle,18.9177382132,98.8605556942,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-12,Hawksbill Sea Turtle,7.8117886947,98.6453448496,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,12
2023-12-11,Green Sea Turtle,12.7877030342,102.171005028,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,12
2023-12-11,"Hawksbill, Loggerhead, And Ridley Sea Turtle",12.7043770792,102.0326009829,Thailand,https://static.inaturalist.org/photos/30844744/medium.jpg,2023,12
2023-12-10,Hawksbill Sea Turtle,7.6016160884,98.7353728831,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,12
2023-12-09,Olive Ridley Sea Turtle,6.3832645995,99.6634079146,Thailand,https://static.inaturalist.org/photos/154666409/medium.jpeg,2023,12
2023-12-09,Hawksbill Sea Turtle,12.4075107552,100.854644216,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,12
2023-11-20,Green Sea Turtle,8.6743602809,97.6482250255,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,11
2023-11-16,Green Sea Turtle,10.0708550751,99.9101306707,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,11
2023-11-16,Green Sea Turtle,10.1825219357,99.9307059548,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,11
2023-11-11,Green Sea Turtle,8.7379181841,97.7507703,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,11
2023-11-08,Green Sea Turtle,10.1236072907,99.817005255,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,11
2023-11-07,Hawksbill Sea Turtle,10.1866324449,99.8870381288,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,11
2023-11-07,Hawksbill Sea Turtle,7.6055507525,98.751191006,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,11
2023-10-31,Hawksbill Sea Turtle,5.6410722782,102.9437825093,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,10
2023-10-24,Hawksbill Sea Turtle,5.691233553,102.8656909346,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,10
2023-10-23,Hawksbill Sea Turtle,5.6213792196,102.8250391789,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,10
2023-10-15,Green Sea Turtle,5.7749970851,102.8370189669,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,10
2023-10-06,Green Sea Turtle,5.9716740472,102.8438171288,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,10
2023-10-05,Green Sea Turtle,10.1848883971,99.9961675603,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,10
2023-10-03,Green Sea Turtle,5.7843825146,102.9568444438,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,10
2023-09-27,Hawksbill Sea Turtle,12.7082105617,100.9872138812,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,9
2023-09-27,Green Sea Turtle,10.0817867973,99.9834808695,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,9
2023-09-27,Green Sea Turtle,12.6342435055,100.8252272861,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,9
2023-09-25,Hawksbill Sea Turtle,11.9668487887,102.2993746033,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,9
2023-09-21,Hawksbill Sea Turtle,5.7686631332,102.9105643914,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,9
2023-09-01,Green Sea Turtle,7.9800282775,98.4929188523,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,9
2023-08-28,Green Sea Turtle,7.6725252984,99.0156253687,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,8
2023-08-23,Hawksbill Sea Turtle,5.9431389595,102.626204929,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,8
2023-08-10,Green Sea Turtle,5.8744853064,102.7340077428,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,8
2023-07-30,Hawksbill Sea Turtle,11.7200533333,99.7594533333,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/176475621/medium.jpg,2023,7
2023-07-25,Green Sea Turtle,5.6473959991,102.9751212308,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,7
2023-07-25,Hawksbill Sea Turtle,5.6976112554,102.8409915036,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,7
2023-07-20,Hawksbill Sea Turtle,7.6415223382,98.650327294,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,7
2023-07-19,Green Sea Turtle,5.8581736586,102.6827466148,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,7
2023-07-08,Green Sea Turtle,5.9676713705,102.6952468076,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,7
2023-07-08,Green Sea Turtle,10.0328802261,99.9169749484,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,7
2023-07-07,Green Sea Turtle,10.0217704179,99.9182326305,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,7
2023-06-06,Green Sea Turtle,5.5399990331,100.1294048267,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,6
2023-06-03,Hawksbill Sea Turtle,10.9579745589,98.6899955702,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,6
2023-06-01,Hawksbill Sea Turtle,5.7370746897,102.9901992197,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,6
2023-05-28,Green Sea Turtle,5.7610854734,102.9801473502,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,5
2023-05-22,Hawksbill Sea Turtle,7.7189489749,98.6670802405,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,5
2023-05-21,Green Sea Turtle,8.5549235809,98.2736729508,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,5
2023-05-20,Hawksbill Sea Turtle,5.6207779395,103.1462023809,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,5
2023-04-28,Typical Sea Turtle,6.2446178417,99.7601441337,Thailand,https://static.inaturalist.org/photos/177739424/medium.jpg,2023,4
2023-04-26,Green Sea Turtle,5.9914705935,103.142915877,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-04-23,Hawksbill Sea Turtle,7.7676817312,98.7161871907,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,4
2023-04-22,Hawksbill Sea Turtle,9.3658936866,97.8040698421,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,4
2023-04-22,Green Sea Turtle,8.0007758848,98.3557460231,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-04-22,Green Sea Turtle,8.1761763713,98.3686646755,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-04-22,Green Sea Turtle,8.0796454211,98.2475083051,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-04-22,Green Sea Turtle,8.1994233677,98.3399716791,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-04-20,Green Sea Turtle,13.8146309626,100.4063891846,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-04-20,Hawksbill Sea Turtle,13.8651575062,100.5847778296,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,4
2023-04-06,Loggerhead Sea Turtle,13.3781400913,100.2555633877,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/176772831/medium.jpeg,2023,4
2023-04-06,Hawksbill Sea Turtle,13.2363465966,100.2201842083,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,4
2023-04-02,Green Sea Turtle,10.0136762995,99.9658157149,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,4
2023-03-28,Hawksbill Sea Turtle,5.6516382025,102.9757238564,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,3
2023-03-26,Green Sea Turtle,10.1176509746,99.9992931179,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-26,Green Sea Turtle,10.0277885541,99.9367817373,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-26,Green Sea Turtle,10.1050446915,99.8971773434,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-26,Green Sea Turtle,10.0154670409,99.8063047781,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-23,Hawksbill Sea Turtle,10.1322956375,99.8864349006,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,3
2023-03-23,Green Sea Turtle,5.811408745,102.7325638412,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-20,Hawksbill Sea Turtle,10.6932567866,103.2723145769,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,3
2023-03-12,Green Sea Turtle,9.7725624196,99.9050677186,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-11,Hawksbill Sea Turtle,8.0528890338,98.7521257914,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/176475621/medium.jpg,2023,3
2023-03-02,Green Sea Turtle,9.691944854,99.8782748493,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-03-02,Green Sea Turtle,9.7605776465,99.9783503121,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,3
2023-02-27,Green Sea Turtle,8.5204510842,97.7606807626,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,2
2023-02-27,Hawksbill Sea Turtle,8.6888142595,97.7230895337,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,2
2023-02-23,Hawksbill Sea Turtle,8.6012733346,97.7620913729,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,2
2023-02-23,Green Sea Turtle,8.7220219444,98.3552034899,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,2
2023-02-14,Hawksbill Sea Turtle,6.5327216953,99.39331027,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,2
2023-02-14,Hawksbill Sea Turtle,8.9167104262,97.7073529092,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,2
2023-01-30,Green Sea Turtle,8.5544202203,98.2385272715,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,1
2023-01-28,Green Sea Turtle,10.0989194408,99.9523896199,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,1
2023-01-26,Green Sea Turtle,10.1368919095,99.8570907549,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,1
2023-01-26,Green Sea Turtle,10.1146007501,99.8523210998,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,1
2023-01-26,Hawksbill Sea Turtle,10.1491904834,99.8764373296,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,1
2023-01-19,Green Sea Turtle,12.7200139492,100.8664711035,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,1
2023-01-15,Hawksbill Sea Turtle,12.4599680888,100.8172001313,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,1
2023-01-10,Green Sea Turtle,7.3614390093,99.2711805221,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2023,1
2023-01-09,Hawksbill Sea Turtle,7.3942835085,99.3924223678,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2023,1
2024-12-18,Hawksbill Sea Turtle,7.5212537932,98.8113626323,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,12
2024-12-03,Hawksbill Sea Turtle,7.468687478,98.9339278605,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,12
2024-11-25,Hawksbill Sea Turtle,7.6860937416,98.9468583177,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,11
2024-11-08,Green Sea Turtle,10.1900055234,99.9187008413,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,11
2024-11-04,Green Sea Turtle,8.6894248953,97.6567267203,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,11
2024-10-23,Green Sea Turtle,10.1022173423,99.9086544257,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,10
2024-10-20,Hawksbill Sea Turtle,8.1033937345,98.3181410649,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,10
2024-10-17,Hawksbill Sea Turtle,7.6485614125,98.7631486066,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,10
2024-10-12,Hawksbill Sea Turtle,7.7204264237,98.2315803566,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,10
2024-09-10,Green Sea Turtle,12.0153943957,102.2958044543,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,9
2024-09-01,Typical Sea Turtle,5.6892847064,103.170783991,Thailand,https://static.inaturalist.org/photos/177739424/medium.jpg,2024,9
2024-08-27,Green Sea Turtle,10.0284767448,99.9308050377,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,8
2024-08-27,Hawksbill Sea Turtle,10.0265371546,99.855058121,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/511341341/medium.jpg,2024,8
2024-08-22,Green Sea Turtle,5.952388874,102.651438362,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,8
2024-08-22,Green Sea Turtle,5.9486613003,102.7086326747,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,8
2024-08-08,Green Sea Turtle,12.6367666667,100.926375,Thailand,https://inaturalist-open-data.s3.amazonaws.com/photos/91335587/medium.jpg,2024,8
2024-08-08,Green Sea Turtle,12.7009714327,100.8390382253,Thailand,https://static.inaturalist.org/photos/439274319/medium.jpeg,2024,8
