year,month,date,scientific_name,common_name,latitude,longitude
2024,8,2024-08-31,Glyptothorax,,19.200205,97.9784083333
2024,8,2024-08-31,Hyporhamphus quoyi,Longtail Garfish,9.5730898198,100.0188013539
2024,8,2024-08-31,Scartelaos histophorus,Bearded Mudskipper,5.5521133306,100.086396488
2024,8,2024-08-31,Aplocheilus armatus,Whitespot,11.8413583333,102.8421383333
2024,8,2024-08-31,Istiblennius dussumieri,Dussumier's Rockskipper,7.8692115997,98.4379566
2024,8,2024-08-31,Trichopsis vittata,Croaking Gourami,5.8821665704,102.1276881803
2024,8,2024-08-31,Rasbora paviana,Sidestripe rasbora,5.9478462531,102.0310800081
2024,8,2024-08-31,Barbodes rhombeus,Rhombic barb,5.8440180821,102.0304977933
2024,8,2024-08-31,Indostomus crocodilus,,5.9132937606,102.0108344997
2024,8,2024-08-31,Oreochromis niloticus,Nile Tilapia,13.8228468319,100.4009809446
2024,8,2024-08-31,Neolissochilus stracheyi,Blue Mahseer Barb,14.3906192814,99.0755548109
2024,8,2024-08-31,Betta prima,,13.972474765,102.3808137343
2024,8,2024-08-31,Barbodes rhombeus,Rhombic barb,13.9976799406,102.2050582018
2024,8,2024-08-31,Neolissochilus stracheyi,Blue Mahseer Barb,14.2961390886,99.0761747088
2024,8,2024-08-31,Sargocentron rubrum,Red Squirrelfish,12.8967833333,100.8966
2024,8,2024-08-31,Epinephelus lanceolatus,Giant Grouper,12.9272843998,100.9402842357
2024,8,2024-08-31,Barbonymus schwanefeldii,Tinfoil Barb,14.0416,99.5035694444
2024,8,2024-08-31,Clarias,,14.8905136707,100.406938456
2024,8,2024-08-31,Channa striata,Striped Snakehead,14.8905130226,100.4069387913
2024,8,2024-08-31,Trichopodus pectoralis,Snakeskin gourami,14.8905149667,100.4069361091
2024,8,2024-08-31,Poecilia reticulata,Guppy,13.6235719236,100.6124778437
2024,8,2024-08-31,Barbonymus schwanefeldii,Tinfoil Barb,9.0234618319,98.6453960733
2024,8,2024-08-31,Cyprinoidei,Carps and Minnows,9.0237536,98.6442205
2024,8,2024-08-30,Acanthurus,,7.9023333333,98.2966166667
2024,8,2024-08-30,Siganus canaliculatus,White-spotted Rabbitfish,7.90455,98.2968616667
2024,8,2024-08-30,Diodon,,7.9048966667,98.29695
2024,8,2024-08-30,Neopomacentrus anabatoides,Silver Demoiselle,9.5804219462,99.9543431774
2024,8,2024-08-30,Actinopterygii,Ray-finned Fishes,9.5809194989,99.9549208581
2024,8,2024-08-30,Chaetodon octofasciatus,Eightband Butterflyfish,9.5810203317,99.9553252012
2024,8,2024-08-30,Congrogadus subducens,Carpet Eel Blenny,9.580793871,99.9548474327
2024,8,2024-08-30,Congrogadus subducens,Carpet Eel Blenny,9.5806050986,99.9546184391
2024,8,2024-08-30,Chelmon rostratus,Copperband Butterflyfish,9.5807935404,99.9547766894
2024,8,2024-08-30,Cephalopholis boenak,Chocolate Grouper,9.580434509,99.9543545768
2024,8,2024-08-30,Monacanthus chinensis,Fanbelly Leatherjacket,9.5804619488,99.9543736875
2024,8,2024-08-30,Cephalopholis formosa,Bluelined Rockcod,9.5804242604,99.95426137
2024,8,2024-08-30,Hemibagrus wyckioides,Asian Redtail Catfish,14.8945460257,100.3964892402
2024,8,2024-08-29,Istiblennius dussumieri,Dussumier's Rockskipper,5.7622583333,103.0244833333
2024,8,2024-08-29,Epinephelus quoyanus,Longfin Rockcod,9.4901631236,100.0627885759
2024,8,2024-08-29,Scarus ghobban,Blue-barred Parrotfish,9.4902047902,100.0628345087
2024,8,2024-08-29,Scarus ghobban,Blue-barred Parrotfish,9.4900569729,100.0628117099
2024,8,2024-08-29,Periophthalmodon schlosseri,Giant Mudskipper,13.5166561495,100.6566071371
2024,8,2024-08-29,Oreochromis niloticus,Nile Tilapia,14.0784190541,100.5996504799
2024,8,2024-08-29,Gambusia affinis,Western Mosquitofish,14.0775480021,100.5995667559
2024,8,2024-08-29,Gambusia affinis,Western Mosquitofish,14.07841255,100.599687025
2024,8,2024-08-29,Trichopsis vittata,Croaking Gourami,14.0783770555,100.5995433298
2024,8,2024-08-29,Trichopsis vittata,Croaking Gourami,14.0784476722,100.5995529145
2024,8,2024-08-29,Channa micropeltes,Giant Snakehead,13.8115846202,100.5564078962
2024,8,2024-08-28,Gymnothorax favagineus,Laced Moray,7.8548238469,98.2910597963
2024,8,2024-08-28,Barbonymus gonionotus,Java Barb,13.8740192692,100.5950387567
2024,8,2024-08-28,Pterygoplichthys,Sailfin Catfishes,13.8727628568,100.5942974612
2024,8,2024-08-28,Channa striata,Striped Snakehead,14.5993468103,101.0095302388
2024,8,2024-08-27,Diodon liturosus,Blackblotched Porcupinefish,10.0836810376,99.8489053695
2024,8,2024-08-27,Upeneus tragula,Freckled Goatfish,10.0836810376,99.8489053695
2024,8,2024-08-27,Plectropomus leopardus,Leopard Coralgrouper,10.1921630985,99.8224172916
2024,8,2024-08-27,Sarotherodon melanotheron,Blackchin Tilapia,12.2627168389,99.9344799626
2024,8,2024-08-27,Siluriformes,Catfishes,5.6521918685,103.1151353703
2024,8,2024-08-27,Tylosurus crocodilus,Houndfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Cirripectes filamentosus,Filamentous Blenny,10.1201143388,99.8438166397
2024,8,2024-08-27,Chaetodon wiebeli,Hong Kong Butterflyfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Siganus virgatus,Doublebar Rabbitfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Scarus,,10.1201143388,99.8438166397
2024,8,2024-08-27,Kyphosus cinerascens,Highfin Chub,10.1201143388,99.8438166397
2024,8,2024-08-27,Thalassoma lunare,Moon Wrasse,10.1201143388,99.8438166397
2024,8,2024-08-27,Pomacentrus chrysurus,Whitetail Damsel,10.1201143388,99.8438166397
2024,8,2024-08-27,Hemigymnus melapterus,Blackeye Thicklip,10.1201143388,99.8438166397
2024,8,2024-08-27,Halichoeres,,10.1201143388,99.8438166397
2024,8,2024-08-27,Thalassoma lunare,Moon Wrasse,10.1201143388,99.8438166397
2024,8,2024-08-27,Abudefduf notatus,Yellowtail Sergeant,10.1201143388,99.8438166397
2024,8,2024-08-27,Scarus ghobban,Blue-barred Parrotfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Scarus rivulatus,Surf Parrotfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Siganus corallinus,Coral Rabbitfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Cheilinus fasciatus,Redbreast Maori Wrasse,10.1201143388,99.8438166397
2024,8,2024-08-27,Heniochus acuminatus,Longfin Bannerfish,10.1201143388,99.8438166397
2024,8,2024-08-27,Siganus virgatus,Doublebar Rabbitfish,10.1204666667,99.8431583333
2024,8,2024-08-27,Actinopterygii,Ray-finned Fishes,10.1204666667,99.8431583333
2024,8,2024-08-27,Cheilinus fasciatus,Redbreast Maori Wrasse,10.1207472222,99.8433805556
2024,8,2024-08-27,Caesio caerulaurea,Scissor-tailed Fusilier,10.1023275864,99.8516057747
2024,8,2024-08-27,Abudefduf bengalensis,Bengal Sergeant,10.1019277778,99.8513027778
2024,8,2024-08-27,Thalassoma lunare,Moon Wrasse,10.1019989781,99.8512836546
2024,8,2024-08-27,Cheilinus fasciatus,Redbreast Maori Wrasse,10.1023275864,99.8516057747
2024,8,2024-08-27,Abudefduf sexfasciatus,Scissortail Sergeant,10.1023275864,99.8516057747
2024,8,2024-08-27,Scarus ghobban,Blue-barred Parrotfish,10.1023275864,99.8516057747
2024,8,2024-08-27,Siganus javus,Java Rabbitfish,10.1023275864,99.8516057747
2024,8,2024-08-27,Caesio,,10.1023275864,99.8516057747
2024,8,2024-08-27,Siganus virgatus,Doublebar Rabbitfish,10.1023275864,99.8516057747
2024,8,2024-08-27,Pomacentrus moluccensis,Lemon Damsel,10.0644217038,99.834181194
2024,8,2024-08-27,Amblyglyphidodon,,10.0644217038,99.834181194
2024,8,2024-08-27,Pomacentrus moluccensis,Lemon Damsel,10.0644217038,99.834181194
2024,8,2024-08-27,Siganus corallinus,Coral Rabbitfish,10.0644217038,99.834181194
2024,8,2024-08-27,Scarus,,10.0644217038,99.834181194
2024,8,2024-08-27,Cheilinus fasciatus,Redbreast Maori Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Pomacentrus coelestis,Neon Damselfish,10.0644217038,99.834181194
2024,8,2024-08-27,Halichoeres chloropterus,Pastel-green Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Parupeneus indicus,Yellowspot Goatfish,10.0644217038,99.834181194
2024,8,2024-08-27,Epibulus insidiator,Slingjaw Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Siganus virgatus,Doublebar Rabbitfish,10.0644217038,99.834181194
2024,8,2024-08-27,Hemigymnus melapterus,Blackeye Thicklip,10.0644217038,99.834181194
2024,8,2024-08-27,Abudefduf bengalensis,Bengal Sergeant,10.0644217038,99.834181194
2024,8,2024-08-27,Blenniiformes,"Blennies, damselfishes and allies",10.0644217038,99.834181194
2024,8,2024-08-27,Neoglyphidodon melas,Black Damsel,10.0644217038,99.834181194
2024,8,2024-08-27,Scolopsis margaritifera,Pearly Monocle Bream,10.0644217038,99.834181194
2024,8,2024-08-27,Pomacentrus moluccensis,Lemon Damsel,10.0644217038,99.834181194
2024,8,2024-08-27,Siganus virgatus,Doublebar Rabbitfish,10.0644217038,99.834181194
2024,8,2024-08-27,Thalassoma lunare,Moon Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Scarus ghobban,Blue-barred Parrotfish,10.0644217038,99.834181194
2024,8,2024-08-27,Cheilinus fasciatus,Redbreast Maori Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Balistoides viridescens,Titan Triggerfish,10.0644217038,99.834181194
2024,8,2024-08-27,Scarinae,Parrotfishes,10.0644217038,99.834181194
2024,8,2024-08-27,Lethrinus erythropterus,longfin Emperor,10.0644217038,99.834181194
2024,8,2024-08-27,Actinopterygii,Ray-finned Fishes,10.0644217038,99.834181194
2024,8,2024-08-27,Labroides dimidiatus,Bluestreak Cleaner Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Pomacanthus annularis,Bluering Angelfish,10.0644217038,99.834181194
2024,8,2024-08-27,Siganus guttatus,Golden Rabbitfish,10.0644217038,99.834181194
2024,8,2024-08-27,Scolopsis margaritifera,Pearly Monocle Bream,10.0644217038,99.834181194
2024,8,2024-08-27,Scarinae,Parrotfishes,10.0644217038,99.834181194
2024,8,2024-08-27,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,10.0644217038,99.834181194
2024,8,2024-08-27,Siganus guttatus,Golden Rabbitfish,10.0644217038,99.834181194
2024,8,2024-08-27,Trachinotus baillonii,Smallspotted Dart,10.0644217038,99.834181194
2024,8,2024-08-27,Abudefduf sexfasciatus,Scissortail Sergeant,10.0644217038,99.834181194
2024,8,2024-08-27,Moolgarda,,10.0644217038,99.834181194
2024,8,2024-08-27,Heniochus acuminatus,Longfin Bannerfish,10.0644217038,99.834181194
2024,8,2024-08-27,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0644217038,99.834181194
2024,8,2024-08-27,Abudefduf sexfasciatus,Scissortail Sergeant,10.0644217038,99.834181194
2024,8,2024-08-27,Epibulus insidiator,Slingjaw Wrasse,10.0644217038,99.834181194
2024,8,2024-08-27,Moolgarda,,10.0644217038,99.834181194
2024,8,2024-08-27,Kyphosus cinerascens,Highfin Chub,10.0647893482,99.8334604152
2024,8,2024-08-27,Siganus punctatus,Spotted Rabbitfish,10.0649632267,99.8336623713
2024,8,2024-08-27,Hemigymnus melapterus,Blackeye Thicklip,10.0648681532,99.8334907099
2024,8,2024-08-27,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,10.0650851324,99.8337040243
