year,date,scientific_name,common_name,latitude,longitude
2016,2016-12-31,Chaetodon punctatofasciatus,Spotbanded Butterflyfish,-8.527327,115.575118
2016,2016-12-31,Kyphosus cinerascens,Highfin Chub,-8.527327,115.575118
2016,2016-12-31,Nemanthias dispar,Redfin Anthias,-8.527327,115.575118
2016,2016-12-31,Cirrhitichthys aprinus,Threadfin Hawkfish,-8.527327,115.575118
2016,2016-12-31,Coradion chrysozonus,Orangebanded Coralfish,-8.527327,115.575118
2016,2016-12-31,Platax pinnatus,Dusky Batfish,-8.527327,115.575118
2016,2016-12-31,Sufflamen bursa,Lei Triggerfish,-8.527327,115.575118
2016,2016-12-31,Plectorhinchus vittatus,Oriental Sweetlips,-8.527327,115.575118
2016,2016-12-31,Sufflamen chrysopterum,Flagtail Triggerfish,-8.527327,115.575118
2016,2016-12-31,Dendrochirus zebra,Zebra Lionfish,-8.527327,115.575118
2016,2016-12-30,Platycephalidae,Typical Flatheads,1.4491888891,125.2226078668
2016,2016-12-30,Brachysomophis crocodilinus,Crocodile Snake Eel,1.4486817396,125.2333363291
2016,2016-12-30,Pterois volitans,Common Lionfish,1.4486817396,125.2333363291
2016,2016-12-30,Amphiprion clarkii,Clark's Anemonefish,1.4491888891,125.2226078668
2016,2016-12-30,Hippocampus denise,Denise's Pygmy Seahorse,1.4724248252,125.3623481994
2016,2016-12-30,Hippocampus bargibanti,Pygmy Seahorse,1.4745878902,125.3401904955
2016,2016-12-30,Solenostomus cyanopterus,Robust Ghostpipefish,1.4491888891,125.2226078668
2016,2016-12-30,Acanthurus nigricans × leucosternon,Whitecheek × Powder Blue Tang,-1.136107,100.366877
2016,2016-12-30,Paracirrhites forsteri,Freckled Hawkfish,-8.526181,115.575694
2016,2016-12-30,Gymnothorax flavimarginatus,Yellowmargin Moray,-8.526181,115.575694
2016,2016-12-30,Acanthurus nigricans,Whitecheek Surgeonfish,-8.526181,115.575694
2016,2016-12-30,Thalassoma,,-8.526181,115.575694
2016,2016-12-30,Acanthurus lineatus,Striped Surgeonfish,-8.526181,115.575694
2016,2016-12-30,Cirrhilabrus chaliasi,Ruby-headed Fairy Wrasse,-8.526181,115.575694
2016,2016-12-30,Ostracion cubicum,Yellow Boxfish,-8.526181,115.575694
2016,2016-12-30,Scorpaenopsis oxycephala,Smallscale Scorpionfish,-8.526181,115.575694
2016,2016-12-30,Pteropterus antennatus,Spotfin Lionfish,-8.526181,115.575694
2016,2016-12-30,Cirrhitichthys oxycephalus,Pixy Hawkfish,-8.526181,115.575694
2016,2016-12-30,Cantherhines pardalis,Wirenet Filefish,-8.526181,115.575694
2016,2016-12-30,Dascyllus reticulatus,Reticulated Damselfish,-8.526181,115.575694
2016,2016-12-30,Mulloidichthys vanicolensis,Yellowfin Goatfish,-8.526181,115.575694
2016,2016-12-30,Pseudocheilinus hexataenia,Sixline Wrasse,-8.526181,115.575694
2016,2016-12-30,Gnathodentex aureolineatus,Striped Large-eye Bream,-8.526181,115.575694
2016,2016-12-30,Scorpaenopsis oxycephala,Smallscale Scorpionfish,-8.526181,115.575694
2016,2016-12-30,Balistoides conspicillum,Clown Triggerfish,-8.526181,115.575694
2016,2016-12-30,Plectorhinchus lineatus,Oblique-banded Sweetlips,-8.526181,115.575694
2016,2016-12-30,Coris dorsomacula,Pale-barred Coris,-8.526181,115.575694
2016,2016-12-30,Cantherhines dumerilii,Barred Filefish,-8.526181,115.575694
2016,2016-12-30,Halichoeres hortulanus,Checkerboard Wrasse,-8.526181,115.575694
2016,2016-12-30,Apolemichthys trimaculatus,Threespot Angelfish,-8.526181,115.575694
2016,2016-12-30,Gymnothorax flavimarginatus,Yellowmargin Moray,-8.526181,115.575694
2016,2016-12-30,Ptereleotris evides,Twotone Dartfish,-8.526181,115.575694
2016,2016-12-30,Echeneis naucrates,Sharksucker,-8.527327,115.575118
2016,2016-12-30,Heniochus diphreutes,Schooling Bannerfish,-8.527327,115.575118
2016,2016-12-30,Amphiprion perideraion,Pink Skunk Anemonefish,-8.527327,115.575118
2016,2016-12-30,Chaetodon unimaculatus,Teardrop Butterflyfish,-8.527327,115.575118
2016,2016-12-30,Platax pinnatus,Dusky Batfish,-8.527327,115.575118
2016,2016-12-30,Platax pinnatus,Dusky Batfish,-8.527327,115.575118
2016,2016-12-30,Platax pinnatus,Dusky Batfish,-8.527327,115.575118
2016,2016-12-30,Taenianotus triacanthus,Leaf Scorpionfish,-8.527327,115.575118
2016,2016-12-30,Coradion chrysozonus,Orangebanded Coralfish,-8.527327,115.575118
2016,2016-12-30,Oxycirrhites typus,Longnose Hawkfish,-8.527327,115.575118
2016,2016-12-30,Chromis ternatensis,Ternate Chromis,-8.527327,115.575118
2016,2016-12-30,Acanthurus mata,Yellowmask Surgeonfish,-8.527327,115.575118
2016,2016-12-30,Plectorhinchus polytaenia,Ribbon Sweetlips,-8.527327,115.575118
2016,2016-12-30,Chaetodontoplus melanosoma,Black Velvet Angelfish,-8.527327,115.575118
2016,2016-12-30,Heniochus chrysostomus,Pennant Bannerfish,-8.527327,115.575118
2016,2016-12-30,Odonus niger,Redtooth Triggerfish,-8.527327,115.575118
2016,2016-12-30,Scolopsis xenochrous,Oblique-bar Monocle Bream,-8.527327,115.575118
2016,2016-12-30,Arothron caeruleopunctatus,Bluespotted Puffer,-8.527327,115.575118
2016,2016-12-30,Cheilinus chlorourus,Floral Maori Wrasse,-8.527327,115.575118
2016,2016-12-30,Chromis ternatensis,Ternate Chromis,-8.527327,115.575118
2016,2016-12-30,Chromis cinerascens,Green Chromis,-8.527327,115.575118
2016,2016-12-29,Ophichthus altipennis,Black-finned Snake Eel,1.4486817396,125.2333363291
2016,2016-12-29,Antennarius striatus,Striate Anglerfish,1.4491888891,125.2226078668
2016,2016-12-29,Callechelys marmorata,Marbled Snake Eel,1.4486817396,125.2333363291
2016,2016-12-29,Inimicus didactylus,Devil Stinger,1.4486817396,125.2333363291
2016,2016-12-29,Pteroidichthys amboinensis,Ambon Scorpionfish,1.4491888891,125.2226078668
2016,2016-12-29,Antennarius striatus,Striate Anglerfish,1.4491888891,125.2226078668
2016,2016-12-29,Corythoichthys flavofasciatus,Network Pipefish,1.4491888891,125.2226078668
2016,2016-12-29,Inimicus didactylus,Devil Stinger,1.4491888891,125.2226078668
2016,2016-12-29,Thalassoma lunare,Moon Wrasse,-8.338105,115.66054
2016,2016-12-29,Macropharyngodon ornatus,Ornate Leopard Wrasse,-8.338105,115.66054
2016,2016-12-29,Chaetodon adiergastos,Panda Butterflyfish,-8.338105,115.66054
2016,2016-12-29,Cirrhitichthys oxycephalus,Pixy Hawkfish,-8.338105,115.66054
2016,2016-12-29,Halichoeres hortulanus,Checkerboard Wrasse,-8.338105,115.66054
2016,2016-12-29,Thalassoma hardwicke,Sixbar Wrasse,-8.338105,115.66054
2016,2016-12-29,Pomacentrus bankanensis,Speckled Damsel,-8.338105,115.66054
2016,2016-12-29,Arothron nigropunctatus,Blackspotted Puffer,-8.338105,115.66054
2016,2016-12-29,Nemanthias dispar,Redfin Anthias,-8.338105,115.66054
2016,2016-12-29,Melichthys vidua,Pinktail Triggerfish,-8.338105,115.66054
2016,2016-12-29,Cirrhitichthys falco,Dwarf Hawkfish,-8.338105,115.66054
2016,2016-12-29,Pterois volitans,Common Lionfish,-8.338105,115.66054
2016,2016-12-29,Scorpaenopsis papuensis,Papua Scorpionfish,-8.338105,115.66054
2016,2016-12-29,Ptereleotris,,-8.338105,115.66054
2016,2016-12-29,Parapercis schauinslandii,Redspotted Sandperch,-8.338105,115.66054
2016,2016-12-29,Gnathodentex aureolineatus,Striped Large-eye Bream,-8.338105,115.66054
2016,2016-12-29,Lutjanus lutjanus,Bigeye Snapper,-8.338105,115.66054
2016,2016-12-29,Lutjanus bengalensis,Bengal Snapper,-8.338105,115.66054
2016,2016-12-29,Plectorhinchinae,,-8.338105,115.66054
2016,2016-12-29,Taenianotus triacanthus,Leaf Scorpionfish,-8.338105,115.66054
2016,2016-12-29,Cephalopholis miniata,Coral Grouper,-8.338105,115.66054
2016,2016-12-29,Sufflamen chrysopterum,Flagtail Triggerfish,-8.338105,115.66054
2016,2016-12-29,Halichoeres chrysus,Canary Wrasse,-8.338105,115.66054
2016,2016-12-29,Lutjanus fulvus,Blacktail Snapper,-8.338105,115.66054
2016,2016-12-29,Plectorhinchus polytaenia,Ribbon Sweetlips,-8.338105,115.66054
2016,2016-12-29,Pygoplites diacanthus,Regal Angelfish,-8.338105,115.66054
2016,2016-12-29,Pseudanthias cheirospilos,Pacific lyretail anthias,-8.338105,115.66054
2016,2016-12-29,Pomacanthus imperator,Emperor Angelfish,-8.338105,115.66054
2016,2016-12-29,Plagiotremus rhinorhynchos,Bluestriped Fangblenny,-8.338105,115.66054
2016,2016-12-29,Coris gaimard,Yellowtail Coris,-8.338105,115.66054
2016,2016-12-29,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,-8.338105,115.66054
2016,2016-12-29,Odonus niger,Redtooth Triggerfish,-8.338105,115.66054
2016,2016-12-29,Pomacentrus auriventris,Goldbelly Damsel,-8.338105,115.66054
2016,2016-12-29,Leptojulis cyanopleura,Shoulderspot Wrasse,-8.338105,115.66054
2016,2016-12-29,Lutjanus gibbus,Humpback Snapper,-8.338105,115.66054
2016,2016-12-29,Ostracion meleagris,Spotted Boxfish,-8.337256,115.662224
2016,2016-12-29,Epinephelus merra,Honeycomb Grouper,-8.337256,115.662224
2016,2016-12-29,Siganus argenteus,Forktail Rabbitfish,-8.337256,115.662224
2016,2016-12-29,Chaetodon ornatissimus,Ornate Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Pomacentrus moluccensis,Lemon Damsel,-8.337256,115.662224
2016,2016-12-29,Centropyge vrolikii,Pearlscale Angelfish,-8.337256,115.662224
2016,2016-12-29,Chaetodon guttatissimus,Spotted Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Halichoeres hortulanus,Checkerboard Wrasse,-8.337256,115.662224
2016,2016-12-29,Ostracion cubicum,Yellow Boxfish,-8.337256,115.662224
2016,2016-12-29,Scorpaenopsis oxycephala,Smallscale Scorpionfish,-8.337256,115.662224
2016,2016-12-29,Coris schroederii,Schroeder's Rainbow Wrasse,-8.337256,115.662224
2016,2016-12-29,Cheilinus trilobatus,Tripletail Maori Wrasse,-8.337256,115.662224
2016,2016-12-29,Pteropterus antennatus,Spotfin Lionfish,-8.337256,115.662224
2016,2016-12-29,Caesio caerulaurea,Scissor-tailed Fusilier,-8.337256,115.662224
2016,2016-12-29,Balistoides viridescens,Titan Triggerfish,-8.337256,115.662224
2016,2016-12-29,Chaetodon lunulatus,Redfin Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Chaetodon speculum,Oval-spot Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Naso vlamingii,Bignose Unicornfish,-8.337256,115.662224
2016,2016-12-29,Pseudanthias huchtii,Threadfin Anthias,-8.337256,115.662224
2016,2016-12-29,Zanclus cornutus,Moorish Idol,-8.337256,115.662224
2016,2016-12-29,Chaetodon speculum,Oval-spot Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Chlorurus capistratoides,Pink-margined Parrotfish,-8.337256,115.662224
2016,2016-12-29,Arothron nigropunctatus,Blackspotted Puffer,-8.337256,115.662224
2016,2016-12-29,Acanthochromis,,-8.337256,115.662224
2016,2016-12-29,Cephalopholis argus,Peacock Grouper,-8.337256,115.662224
2016,2016-12-29,Hemitaurichthys polylepis,Pyramid Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Dascyllus reticulatus,Reticulated Damselfish,-8.337256,115.662224
2016,2016-12-29,Chaetodon vagabundus,Vagabond Butterflyfish,-8.337256,115.662224
2016,2016-12-29,Mulloidichthys vanicolensis,Yellowfin Goatfish,-8.337256,115.662224
2016,2016-12-29,Monotaxis heterodon,Redfin Bream,-8.337256,115.662224
2016,2016-12-29,Balistoides conspicillum,Clown Triggerfish,-8.337256,115.662224
2016,2016-12-28,Hippocampus histrix,Spiny Seahorse,1.5622094662,125.343158754
2016,2016-12-28,Taenianotus triacanthus,Leaf Scorpionfish,1.4486817396,125.2333363291
2016,2016-12-28,Synchiropus splendidus,Mandarinfish,1.4491888891,125.2226078668
2016,2016-12-28,Antennarius striatus,Striate Anglerfish,1.4491888891,125.2226078668
2016,2016-12-28,Antennarius pictus,Painted Frogfish,1.4491888891,125.2226078668
2016,2016-12-28,Discotrema crinophilum,Crinoid Clingfish,1.4491888891,125.2226078668
2016,2016-12-28,Antennarius pictus,Painted Frogfish,1.447301177,125.2188312856
2016,2016-12-28,Echidna nebulosa,Snowflake Moray,1.447301177,125.2188312856
2016,2016-12-28,Antennarius maculatus,Warty Anglerfish,1.447301177,125.2188312856
2016,2016-12-28,Hippocampus bargibanti,Pygmy Seahorse,1.5142255038,125.2693832454
2016,2016-12-28,Platycephalus indicus,Bartail Flathead,1.4094491147,103.9917868829
2016,2016-12-28,Plotosus lineatus,Striped Eel Catfish,-8.53744,115.510365
2016,2016-12-28,Ostracion meleagris,Spotted Boxfish,-8.528589,115.514313
2016,2016-12-28,Chaetodon citrinellus,Speckled Butterflyfish,-8.528589,115.514313
2016,2016-12-28,Arothron nigropunctatus,Blackspotted Puffer,-8.528589,115.514313
2016,2016-12-28,Zebrasoma scopas,Brown Tang,-8.528589,115.514313
2016,2016-12-28,Cyclichthys orbicularis,Shortspine Porcupinefish,-8.528589,115.514313
2016,2016-12-28,Rhinomuraena quaesita,Ribbon Eel,-8.528589,115.514313
2016,2016-12-28,Scolopsis bilineata,Bridled Monocle Bream,-8.528589,115.514313
2016,2016-12-28,Variola albimarginata,White-edged Lyretail,-8.528589,115.514313
2016,2016-12-28,Amphiprion perideraion,Pink Skunk Anemonefish,-8.528589,115.514313
2016,2016-12-28,Pteropterus antennatus,Spotfin Lionfish,-8.528589,115.514313
2016,2016-12-28,Amphiprion clarkii,Clark's Anemonefish,-8.528589,115.514313
2016,2016-12-28,Trachyrhamphus bicoarctatus,Bentstick Pipefish,-8.528589,115.514313
2016,2016-12-28,Pomacentrus amboinensis,Ambon Damsel,-8.528589,115.514313
2016,2016-12-28,Pomacentrus auriventris,Goldbelly Damsel,-8.528589,115.514313
2016,2016-12-28,Ostorhinchus,,-8.528589,115.514313
2016,2016-12-28,Scorpaenopsis oxycephala,Smallscale Scorpionfish,-8.528589,115.514313
2016,2016-12-28,Epinephelus macrospilos,Snubnose Grouper,-8.528589,115.514313
2016,2016-12-28,Scolopsis bilineata,Bridled Monocle Bream,-8.528589,115.514313
2016,2016-12-28,Rhinomuraena quaesita,Ribbon Eel,-8.528589,115.514313
2016,2016-12-28,Hipposcarus longiceps,Pacific Longnose Parrotfish,-8.528589,115.514313
2016,2016-12-28,Chaetodon lunula,Raccoon Butterflyfish,-8.528589,115.514313
2016,2016-12-28,Grammistes sexlineatus,Lined Soapfish,-8.528589,115.514313
2016,2016-12-28,Paraluteres prionurus,Mimic Filefish,-8.528589,115.514313
2016,2016-12-28,Mulloidichthys flavolineatus,Yellowstripe Goatfish,-8.528589,115.514313
2016,2016-12-28,Pomacanthus imperator,Emperor Angelfish,-8.53744,115.510365
2016,2016-12-28,Ptereleotris evides,Twotone Dartfish,-8.528589,115.514313
2016,2016-12-28,Amphiprion clarkii,Clark's Anemonefish,-8.528589,115.514313
2016,2016-12-28,Platax pinnatus,Dusky Batfish,-8.528589,115.514313
2016,2016-12-28,Canthigaster bennetti,Whitebelly Toby,-8.528589,115.514313
2016,2016-12-28,Amphiprion ocellaris,Ocellaris Anemonefish,-8.528589,115.514313
2016,2016-12-28,Macropharyngodon ornatus,Ornate Leopard Wrasse,-8.528589,115.514313
2016,2016-12-28,Lactoria fornasini,Thornback Cowfish,-8.528589,115.514313
2016,2016-12-28,Gymnothorax flavimarginatus,Yellowmargin Moray,-8.528589,115.514313
2016,2016-12-28,Rhinopias eschmeyeri,Paddle-flap Scorpionfish,-8.528589,115.514313
2016,2016-12-28,Rhinomuraena quaesita,Ribbon Eel,-8.528589,115.514313
2016,2016-12-28,Amphiprion clarkii,Clark's Anemonefish,-8.528589,115.514313
2016,2016-12-28,Cyclichthys orbicularis,Shortspine Porcupinefish,-8.528589,115.514313
2016,2016-12-28,Chaetodon baronessa,Eastern Triangle Butterflyfish,-8.528589,115.514313
2016,2016-12-28,Chaetodon guttatissimus,Spotted Butterflyfish,-8.528589,115.514313
2016,2016-12-28,Dascyllus trimaculatus,Three-spot Dascyllus,-8.528589,115.514313
2016,2016-12-28,Dendrochirus zebra,Zebra Lionfish,-8.528589,115.514313
2016,2016-12-28,Acanthurus pyroferus,Mimic Surgeonfish,-8.528589,115.514313
2016,2016-12-28,Ostracion meleagris,Spotted Boxfish,-8.53744,115.510365
2016,2016-12-28,Siganus fuscescens,Dusky Rabbitfish,-8.53744,115.510365
2016,2016-12-28,Bodianus mesothorax,Blackbelt Hogfish,-8.53744,115.510365
2016,2016-12-28,Chaetodon xanthurus,Crosshatch Butterflyfish,-8.53744,115.510365
2016,2016-12-28,Plectorhinchus lineatus,Oblique-banded Sweetlips,-8.53744,115.510365
2016,2016-12-28,Plectorhinchus lineatus,Oblique-banded Sweetlips,-8.53744,115.510365
2016,2016-12-28,Siganus virgatus,Doublebar Rabbitfish,-8.53744,115.510365
2016,2016-12-28,Cheilinus trilobatus,Tripletail Maori Wrasse,-8.53744,115.510365
2016,2016-12-28,Chaetodon lunulatus,Redfin Butterflyfish,-8.53744,115.510365
2016,2016-12-28,Hemigymnus melapterus,Blackeye Thicklip,-8.53744,115.510365
2016,2016-12-28,Oxycheilinus bimaculatus,Twospot Wrasse,-8.53744,115.510365
2016,2016-12-27,Rhinopias eschmeyeri,Paddle-flap Scorpionfish,-8.2978032076,115.6154044441
2016,2016-12-27,Chaetodon rafflesii,Lattice Butterflyfish,-8.273648,115.592715
2016,2016-12-27,Scorpaenopsis oxycephala,Smallscale Scorpionfish,-8.273648,115.592715
2016,2016-12-27,Epinephelus fasciatus,Blacktip Grouper,-8.273648,115.592715
2016,2016-12-27,Gorgasia barnesi,Barnes' Garden Eel,-8.273648,115.592715
2016,2016-12-27,Heteroconger hassi,Spotted Garden Eel,-8.273648,115.592715
2016,2016-12-27,Kyphosus cinerascens,Highfin Chub,-8.273648,115.592715
2016,2016-12-27,Plectorhinchus lineatus,Oblique-banded Sweetlips,-8.273648,115.592715
2016,2016-12-27,Siganus guttatus,Golden Rabbitfish,-8.273648,115.592715
2016,2016-12-27,Siganus puellus,Masked Rabbitfish,-8.273648,115.592715
2016,2016-12-27,Chaetodon melannotus,Blackback Butterflyfish,-8.273648,115.592715
2016,2016-12-27,Balistapus undulatus,Orangestripe Triggerfish,-8.273648,115.592715
2016,2016-12-27,Lutjanus monostigma,Onespot Snapper,-8.273648,115.592715
2016,2016-12-27,Lutjanus gibbus,Humpback Snapper,-8.273648,115.592715
2016,2016-12-27,Pseudanthias cheirospilos,Pacific lyretail anthias,-8.273648,115.592715
2016,2016-12-27,Pempheris vanicolensis,Vanikoro Sweeper,-8.273648,115.592715
2016,2016-12-27,Siganus punctatus,Spotted Rabbitfish,-8.273648,115.592715
2016,2016-12-27,Aulostomus chinensis,Pacific Trumpetfish,-8.273648,115.592715
2016,2016-12-27,Taenianotus triacanthus,Leaf Scorpionfish,-8.273648,115.592715
2016,2016-12-27,Pomacentrus amboinensis,Ambon Damsel,-8.273648,115.592715
2016,2016-12-27,Siganus corallinus,Coral Rabbitfish,-8.273648,115.592715
2016,2016-12-27,Aulostomus chinensis,Pacific Trumpetfish,-8.273648,115.592715
2016,2016-12-27,Canthigaster papua,Papuan Toby,-8.273648,115.592715
2016,2016-12-27,Bodianus mesothorax,Blackbelt Hogfish,-8.273648,115.592715
2016,2016-12-27,Plectorhinchus lineatus,Oblique-banded Sweetlips,-8.273648,115.592715
2016,2016-12-27,Lutjanus monostigma,Onespot Snapper,-8.273648,115.592715
2016,2016-12-27,Chaetodon adiergastos,Panda Butterflyfish,-8.273648,115.592715
2016,2016-12-27,Meiacanthus atrodorsalis,Yellowtail Fangblenny,-8.273648,115.592715
2016,2016-12-27,Mulloidichthys vanicolensis,Yellowfin Goatfish,-8.273648,115.592715
2016,2016-12-27,Pteropterus antennatus,Spotfin Lionfish,-8.273648,115.592715
2016,2016-12-27,Upeneus tragula,Freckled Goatfish,-8.273648,115.592715
2016,2016-12-27,Cheilodipterus isostigma,Toothy Cardinalfish,-8.273648,115.592715
2016,2016-12-27,Taeniamia fucata,Orangelined Cardinalfish,-8.273648,115.592715
2016,2016-12-27,Taeniamia biguttata,Twinspot Cardinalfish,-8.273648,115.592715
2016,2016-12-27,Taenianotus triacanthus,Leaf Scorpionfish,-8.273648,115.592715
2016,2016-12-27,Pseudanthias huchtii,Threadfin Anthias,-8.273648,115.592715
2016,2016-12-27,Aulostomus chinensis,Pacific Trumpetfish,-8.273648,115.592715
2016,2016-12-27,Pygoplites diacanthus,Regal Angelfish,-8.273648,115.592715
2016,2016-12-27,Pomacentrus chrysurus,Whitetail Damsel,-8.273648,115.592715
2016,2016-12-27,Cirrhitichthys falco,Dwarf Hawkfish,-8.273648,115.592715
2016,2016-12-27,Epinephelus fasciatus,Blacktip Grouper,-8.273648,115.592715
2016,2016-12-27,Heteroconger enigmaticus,Dusky Garden Eel,-8.273648,115.592715
2016,2016-12-27,Bodianus mesothorax,Blackbelt Hogfish,-8.273648,115.592715
2016,2016-12-27,Lutjanus bohar,Two-spot Red Snapper,-8.273648,115.592715
2016,2016-12-27,Naso caeruleacauda,Blue Unicornfish,-8.273648,115.592715
2016,2016-12-27,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,-8.273648,115.592715
2016,2016-12-27,Siganus guttatus,Golden Rabbitfish,-8.273648,115.592715
2016,2016-12-27,Monotaxis grandoculis,Humpnose Bigeye Bream,-8.273648,115.592715
2016,2016-12-27,Chaetodon adiergastos,Panda Butterflyfish,-8.273648,115.592715
2016,2016-12-27,Azurina lepidolepis,Scaly Puller,-8.273648,115.592715
2016,2016-12-27,Helcogramma striata,Striped Triplefin,-8.273648,115.592715
2016,2016-12-27,Ecsenius bicolor,Bicolor Blenny,-8.273648,115.592715
2016,2016-12-27,Chrysiptera talboti,Talbot's Demoiselle,-8.273648,115.592715
2016,2016-12-27,Plectropomus areolatus,Squaretail Coralgrouper,-8.2051512757,115.5345373573
2016,2016-12-27,Taenianotus triacanthus,Leaf Scorpionfish,-8.273648,115.592715
2016,2016-12-27,Acanthurus dussumieri,Eyestripe Surgeonfish,-8.273648,115.592715
2016,2016-12-27,Platax pinnatus,Dusky Batfish,-8.273648,115.592715
2016,2016-12-27,Synodus variegatus,Variegated Lizardfish,-8.273648,115.592715
2016,2016-12-27,Pycnochromis retrofasciatus,Blackbar Chromis,-8.273648,115.592715
2016,2016-12-27,Pterocaesio pisang,Ruddy Fusilier,-8.273648,115.592715
2016,2016-12-27,Amblyglyphidodon aureus,Golden Damselfish,-8.273648,115.592715
2016,2016-12-27,Chromis,Chromis,-8.273648,115.592715
2016,2016-12-27,Pempheris vanicolensis,Vanikoro Sweeper,-8.273648,115.592715
2016,2016-12-27,Bodianus dictynna,Redfin Hogfish,-8.273648,115.592715
2016,2016-12-27,Taenianotus triacanthus,Leaf Scorpionfish,-8.273648,115.592715
2016,2016-12-27,Opistognathus randalli,Yellowbarred Jawfish,-0.5568299512,130.6898282187
2016,2016-12-26,Amphiprion perideraion,Pink Skunk Anemonefish,-0.5706631792,130.703046065
2016,2016-12-26,Platax orbicularis,Round Batfish,-0.5706631792,130.703046065
2016,2016-12-26,Pseudanthias,Typical Indo-Pacific Anthiases and Goldies,-0.5706631792,130.703046065
2016,2016-12-26,Cephalopholis miniata,Coral Grouper,-0.5706631792,130.703046065
2016,2016-12-26,Hippocampus spinosissimus,Queensland Seahorse,1.5154974404,125.2537262785
2016,2016-12-26,Pandaka pygmaea,Dwarf Pygmy Goby,5.384791274,103.1798211666
2016,2016-12-26,Dendrochirus zebra,Zebra Lionfish,-8.526308,115.512448
2016,2016-12-26,Acanthurus pyroferus,Mimic Surgeonfish,-8.526308,115.512448
2016,2016-12-26,Echidna nebulosa,Snowflake Moray,-8.526308,115.512448
2016,2016-12-26,Amphiprion clarkii,Clark's Anemonefish,-8.526308,115.512448
2016,2016-12-26,Amphiprion melanopus,Blackback Anemonefish,-8.526308,115.512448
2016,2016-12-26,Gymnothorax flavimarginatus,Yellowmargin Moray,-8.526308,115.512448
2016,2016-12-26,Ostracion cubicum,Yellow Boxfish,-8.526308,115.512448
2016,2016-12-26,Halichoeres prosopeion,Twotone Wrasse,-8.526308,115.512448
2016,2016-12-26,Cheilodipterus,,-8.526308,115.512448
2016,2016-12-26,Epinephelus fasciatus,Blacktip Grouper,-8.526308,115.512448
2016,2016-12-26,Arothron hispidus,White-spotted Puffer,-8.526308,115.512448
