year,month,date,scientific_name,common_name,latitude,longitude
2023,7,2023-07-31,Channa striata,Striped Snakehead,8.737263,99.638185
2023,7,2023-07-31,Boraras urophthalmoides,Least rasbora,14.18289123,101.3500253797
2023,7,2023-07-31,Trigonostigma somphongsi,Somphongs's Rasbora,14.0310698218,101.386115115
2023,7,2023-07-31,Boraras urophthalmoides,Least rasbora,14.1216156994,101.2575849804
2023,7,2023-07-31,Boraras urophthalmoides,Least rasbora,14.0853475728,101.3649845176
2023,7,2023-07-31,Trichopsis vittata,Croaking Gourami,14.0799249506,101.2076874407
2023,7,2023-07-31,Trichopsis pumila,Sparkling Gourami,14.1142192112,101.2479457855
2023,7,2023-07-31,Diodon,,12.6433883333,101.6422666667
2023,7,2023-07-31,Channa,Asian Snakeheads,8.737263,99.638185
2023,7,2023-07-31,Hemibagrus spilopterus,,12.7733305556,101.3264277778
2023,7,2023-07-31,Amphiprion ocellaris,Ocellaris Anemonefish,9.0831,99.3669861111
2023,7,2023-07-31,Siganus javus,Java Rabbitfish,10.1055389,99.8132583
2023,7,2023-07-31,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,10.1055389,99.8132583
2023,7,2023-07-31,Thalassoma lunare,Moon Wrasse,10.1055389,99.8132583
2023,7,2023-07-31,Flavocaranx bajad,Orange-spotted Trevally,10.1055389,99.8132583
2023,7,2023-07-31,Dascyllus trimaculatus,Three-spot Dascyllus,10.1055389,99.8132583
2023,7,2023-07-31,Dascyllus reticulatus,Reticulated Damselfish,10.1055389,99.8132583
2023,7,2023-07-31,Epinephelus fasciatus,Blacktip Grouper,10.1055389,99.8132583
2023,7,2023-07-31,Cephalopholis boenak,Chocolate Grouper,10.1055389,99.8132583
2023,7,2023-07-31,Scarus hypselopterus,East-Indies Parrotfish,10.1278288093,99.939929494
2023,7,2023-07-31,Chaetodon wiebeli,Hong Kong Butterflyfish,10.1055389,99.8132583
2023,7,2023-07-31,Thalassoma lunare,Moon Wrasse,10.1055389,99.8132583
2023,7,2023-07-31,Taeniamia fucata,Orangelined Cardinalfish,10.1055389,99.8132583
2023,7,2023-07-31,Scolopsis margaritifera,Pearly Monocle Bream,10.1055389,99.8132583
2023,7,2023-07-31,Siganus javus,Java Rabbitfish,10.1055389,99.8132583
2023,7,2023-07-31,Gymnothorax thyrsoideus,White-eyed Moray,10.1055389,99.8132583
2023,7,2023-07-31,Heniochus acuminatus,Longfin Bannerfish,10.1055389,99.8132583
2023,7,2023-07-31,Neopomacentrus cyanomos,Regal Demoiselle,10.1055389,99.8132583
2023,7,2023-07-31,Ostorhinchus properuptus,Coral Cardinalfish,10.1055389,99.8132583
2023,7,2023-07-31,Chaetodon wiebeli,Hong Kong Butterflyfish,10.1055389,99.8132583
2023,7,2023-07-31,Scolopsis margaritifera,Pearly Monocle Bream,10.1055389,99.8132583
2023,7,2023-07-31,Actinopterygii,Ray-finned Fishes,10.1055389,99.8132583
2023,7,2023-07-31,Heniochus diphreutes,Schooling Bannerfish,10.1055389,99.8132583
2023,7,2023-07-31,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,10.1055389,99.8132583
2023,7,2023-07-31,Diagramma pictum,Painted Sweetlips,10.1055389,99.8132583
2023,7,2023-07-31,Actinopterygii,Ray-finned Fishes,10.1055389,99.8132583
2023,7,2023-07-31,Lutjanus russellii,Moses' Snapper,10.1055389,99.8132583
2023,7,2023-07-31,Helcogramma striata,Striped Triplefin,10.1055389,99.8132583
2023,7,2023-07-31,Lutjanus russellii,Moses' Snapper,10.1055389,99.8132583
2023,7,2023-07-31,Scolopsis monogramma,Rainbow Monocle Bream,10.1055389,99.8132583
2023,7,2023-07-31,Labroides dimidiatus,Bluestreak Cleaner Wrasse,10.1055389,99.8132583
2023,7,2023-07-31,Caesio cuning,Yellowtail Fusilier,10.1055389,99.8132583
2023,7,2023-07-31,Siganus guttatus,Golden Rabbitfish,10.1055389,99.8132583
2023,7,2023-07-31,Lutjanus russellii,Moses' Snapper,10.1055389,99.8132583
2023,7,2023-07-31,Epinephelus corallicola,Coral Grouper,10.1055389,99.8132583
2023,7,2023-07-31,Caesio cuning,Yellowtail Fusilier,10.1055389,99.8132583
2023,7,2023-07-31,Siganus javus,Java Rabbitfish,10.1055389,99.8132583
2023,7,2023-07-31,Lutjanus vitta,Brownstripe Snapper,10.1055389,99.8132583
2023,7,2023-07-31,Lutjanus russellii,Moses' Snapper,10.1055389,99.8132583
2023,7,2023-07-31,Caesio cuning,Yellowtail Fusilier,10.1055389,99.8132583
2023,7,2023-07-31,Siganus javus,Java Rabbitfish,10.1055389,99.8132583
2023,7,2023-07-31,Plectropomus leopardus,Leopard Coralgrouper,10.1313910572,99.9513808558
2023,7,2023-07-31,Lutjanus russellii,Moses' Snapper,10.1055389,99.8132583
2023,7,2023-07-31,Actinopterygii,Ray-finned Fishes,8.986628,98.770557
2023,7,2023-07-31,Scleropages formosus,Asian Arowana,9.0745256088,98.6277546495
2023,7,2023-07-31,Actinopterygii,Ray-finned Fishes,8.986628,98.770557
2023,7,2023-07-31,Osphronemus goramy,Giant Gourami,8.986628,98.770557
2023,7,2023-07-31,Scleropages formosus,Asian Arowana,8.9005226185,98.7257588552
2023,7,2023-07-31,Osphronemus goramy,Giant Gourami,8.986628,98.770557
2023,7,2023-07-31,Actinopterygii,Ray-finned Fishes,8.986628,98.770557
2023,7,2023-07-31,Scleropages formosus,Asian Arowana,8.9163044842,98.6156628332
2023,7,2023-07-31,Phalacronotus bleekeri,Bleeker's Sheatfish,12.7733305556,101.3264311111
2023,7,2023-07-31,Ompok siluroides,,12.7733305556,101.3264311111
