year,month,date,scientific_name,common_name,latitude,longitude
2023,4,2023-04-30,Devario,,8.7408316667,98.3057916667
2023,4,2023-04-30,Poecilia reticulata,Guppy,13.8264962845,100.6044440903
2023,4,2023-04-30,Actinopterygii,Ray-finned Fishes,13.8265141379,100.6045005005
2023,4,2023-04-30,Dermogenys,,13.48818195,99.93820115
2023,4,2023-04-30,Ellochelon vaigiensis,Squaretail Mullet,12.6112536703,101.6876164824
2023,4,2023-04-30,Gobioidei,Gobies and allies,8.8313355371,98.3144778013
2023,4,2023-04-30,Sphyraena,Barracudas,12.5349399744,100.9582219273
2023,4,2023-04-30,Cypriniformes,"Minnows, Suckers, Carps, and Loaches",11.6281224142,99.6100538224
2023,4,2023-04-30,Soleidae,True Soles,12.5348745175,100.9581089392
2023,4,2023-04-30,Mastacembelus armatus,Tire Track Eel,8.8313355371,98.3144778013
2023,4,2023-04-30,Badis siamensis,Siamese Badis,8.8320448525,98.3137921616
2023,4,2023-04-30,Channa striata,Striped Snakehead,13.4499666667,99.916305
2023,4,2023-04-30,Channa striata,Striped Snakehead,13.4488558559,99.9172985339
2023,4,2023-04-30,Opsarius bernatziki,,8.9768785708,98.2738439178
2023,4,2023-04-30,Pseudogobiopsis oligactis,Bigmouth Stream Goby,8.8320448525,98.3137921616
2023,4,2023-04-30,Aplocheilus armatus,Whitespot,8.8320869277,98.3137492463
2023,4,2023-04-30,Dermogenys,,13.450451654,99.9173085764
2023,4,2023-04-30,Poeciliidae,Livebearers and Lampeyes,13.4519166667,99.9199133333
2023,4,2023-04-30,Zenarchopteridae,Viviparous Halfbeaks,13.4500633333,99.9161783333
2023,4,2023-04-30,Zenarchopteridae,Viviparous Halfbeaks,13.4500583333,99.9161916667
2023,4,2023-04-30,Hemirhamphodon,,13.450055,99.91613
2023,4,2023-04-30,Dermogenys,,13.4501033333,99.91617
2023,4,2023-04-30,Dermogenys,,13.4489602022,99.9169766688
2023,4,2023-04-30,Trichopsis vittata,Croaking Gourami,13.4500966667,99.916245
2023,4,2023-04-30,Trichopsis vittata,Croaking Gourami,13.4498716667,99.9164416667
2023,4,2023-04-30,Trichopsis vittata,Croaking Gourami,13.4498283333,99.9164633333
2023,4,2023-04-30,Trichopsis vittata,Croaking Gourami,13.4498158398,99.9171054149
2023,4,2023-04-30,Trichopsis vittata,Croaking Gourami,13.4498866667,99.9164416667
2023,4,2023-04-30,Toxotes chatareus,Spotted Archerfish,14.2316129997,100.5766801997
2023,4,2023-04-30,Toxotes chatareus,Spotted Archerfish,14.23127028,100.57652491
2023,4,2023-04-30,Periophthalmodon schlosseri,Giant Mudskipper,10.3579970488,99.2297165841
2023,4,2023-04-30,Oxudercinae,Mudskippers,8.3075804617,98.4576819283
2023,4,2023-04-30,Toxotes chatareus,Spotted Archerfish,10.3580386052,99.2299744114
2023,4,2023-04-30,Strongylura strongylura,Blackspot Longtom,10.3581820735,99.2300377786
2023,4,2023-04-30,Zenarchopterus,,10.358044212,99.2300307378
2023,4,2023-04-30,Oxudercinae,Mudskippers,13.4008283333,100.0419083333
2023,4,2023-04-30,Gambusia,Mosquitofishes,18.8048166667,98.9541116667
2023,4,2023-04-30,Actinopterygii,Ray-finned Fishes,18.804817,98.9543786
2023,4,2023-04-30,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,8.3075804617,98.4576819283
2023,4,2023-04-30,Oryzias javanicus,Javanese Ricefish,8.3075804617,98.4576819283
