date,scientific_name,common_name,latitude,longitude
2021-12-28,Stegostoma,,6.0397914061,116.1124287911
2021-11-30,Mobula mobular,Spinetail Devil Ray,4.5331023078,118.7409965391
2021-10-07,Aetobatus ocellatus,White-spotted Eagle Ray,6.8830571,116.8466165
2021-10-07,Carcharhinus,Typical Requiem Sharks,6.8362170366,116.8712412961
2021-10-07,Carcharhiniformes,Ground Sharks,6.8830571,116.8466165
2021-10-07,Sphyrna lewini,Scalloped Hammerhead,6.8034312114,116.8771657195
2021-10-07,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-10-07,Carcharhiniformes,Ground Sharks,6.8830571,116.8466165
2021-10-07,Hemigaleus microstoma,Sicklefin Weasel Shark,6.8360920868,116.9854658127
2021-10-07,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-10-07,Sphyrna lewini,Scalloped Hammerhead,6.9050347685,116.8538442211
2021-10-07,Rhynchobatus,Wedgefishes,6.8830571,116.8466165
2021-10-07,Carcharhinus sorrah,Spot-tail Shark,6.8145848214,116.8383622855
2021-10-07,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-10-07,Carcharhiniformes,Ground Sharks,6.8830571,116.8466165
2021-10-07,Carcharhiniformes,Ground Sharks,6.8830571,116.8466165
2021-10-07,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-09-07,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9195995188,116.0529656386
2021-09-07,Alopias,Thresher Sharks,5.980408,116.0734568
2021-09-07,Carcharhinus melanopterus,Blacktip Reef Shark,5.9536065195,116.0853404876
2021-09-04,Carcharhinus melanopterus,Blacktip Reef Shark,13.4467400956,120.8589463174
2021-09-01,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.8633511602,116.173773197
2021-09-01,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9205944763,116.1235931627
2021-09-01,Rhynchobatus australiae,Whitespotted Guitarfish,5.9503749098,116.0564545133
2021-09-01,Carcharhinus,Typical Requiem Sharks,5.980408,116.0734568
2021-08-25,Carcharhinus tjutjot,Indonesian Whaler,6.9286269132,116.8826899675
2021-08-25,Rhynchobatus australiae,Whitespotted Guitarfish,6.8382999227,116.9984067839
2021-08-25,Rhynchobatus,Wedgefishes,6.8830571,116.8466165
2021-08-25,Rhynchobatus australiae,Whitespotted Guitarfish,6.8447885429,116.928445824
2021-08-25,Carcharhinus sealei,Blackspot Shark,6.9031837961,116.8561739613
2021-08-25,Carcharhinus sealei,Blackspot Shark,6.9931142376,116.8421831608
2021-08-25,Carcharhinus sealei,Blackspot Shark,6.8857675977,116.9171930152
2021-08-25,Carcharhinus,Typical Requiem Sharks,6.8830571,116.8466165
2021-08-25,Sphyrna lewini,Scalloped Hammerhead,6.9753971363,116.8527299458
2021-08-25,Chiloscyllium punctatum,Brown-banded Bamboo Shark,6.8062373927,116.9155535882
2021-08-25,Rhynchobatus australiae,Whitespotted Guitarfish,6.9900148304,116.9491594804
2021-08-25,Rhynchobatus australiae,Whitespotted Guitarfish,6.816325486,116.8128696159
2021-08-25,Carcharhinus sealei,Blackspot Shark,6.9220936152,116.8961092923
2021-08-25,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-08-25,Sphyrna lewini,Scalloped Hammerhead,6.857875307,116.9647220009
2021-08-25,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-08-25,Rhynchobatus,Wedgefishes,6.8830571,116.8466165
2021-08-25,Chiloscyllium punctatum,Brown-banded Bamboo Shark,6.9083771119,116.991332659
2021-08-25,Carcharhinus sealei,Blackspot Shark,6.9471602874,116.8855427704
2021-08-12,Rhynchobatus australiae,Whitespotted Guitarfish,6.9780508579,116.8656603804
2021-08-12,Rhynchobatus australiae,Whitespotted Guitarfish,6.9998949209,116.9837010659
2021-08-12,Rhizoprionodon,Sharpnose Sharks,6.8830571,116.8466165
2021-08-12,Carcharhiniformes,Ground Sharks,6.8830571,116.8466165
2021-08-12,Rhynchobatus,Wedgefishes,6.8830571,116.8466165
2021-08-02,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9020880114,116.1389794729
2021-07-20,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-07-06,Hemigaleidae,Weasel Sharks,5.980408,116.0734568
2021-07-06,Rhynchobatus australiae,Whitespotted Guitarfish,5.9254806942,116.0569563652
2021-07-06,Sphyrna lewini,Scalloped Hammerhead,5.9578991023,116.0240255287
2021-07-06,Neotrygon orientale,Oriental Bluespotted Maskray,5.980408,116.0734568
2021-07-06,Carcharhinidae,Requiem Sharks,5.980408,116.0734568
2021-07-06,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9142648365,116.0083655139
2021-07-06,Carcharhinidae,Requiem Sharks,5.980408,116.0734568
2021-07-06,Carcharhinus,Typical Requiem Sharks,5.980408,116.0734568
2021-07-06,Sphyrna lewini,Scalloped Hammerhead,6.8103852886,116.9947305051
2021-07-06,Rhizoprionodon,Sharpnose Sharks,6.8830571,116.8466165
2021-07-06,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-07-06,Carcharhinus,Typical Requiem Sharks,6.8830571,116.8466165
2021-07-06,Carcharhinus sealei,Blackspot Shark,6.8704290463,116.8388808296
2021-07-06,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-07-06,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-07-06,Selachii,Sharks,6.8830571,116.8466165
2021-07-06,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-07-06,Carcharhinus sorrah,Spot-tail Shark,6.836357588,116.8624820867
2021-07-06,Carcharhinidae,Requiem Sharks,6.8830571,116.8466165
2021-07-06,Rhynchobatus,Wedgefishes,6.8830571,116.8466165
2021-07-01,Carcharhinus,Typical Requiem Sharks,6.8830571,116.8466165
2021-07-01,Himantura uarnak,Reticulate Whipray,6.8312725458,116.9322462824
2021-07-01,Pastinachus,Cowtail Stingrays,6.8830571,116.8466165
2021-07-01,Chiloscyllium punctatum,Brown-banded Bamboo Shark,6.9192713911,116.8740251184
2021-07-01,Neotrygon orientale,Oriental Bluespotted Maskray,6.8830571,116.8466165
2021-07-01,Neotrygon orientale,Oriental Bluespotted Maskray,6.8830571,116.8466165
2021-06-16,Chiloscyllium punctatum,Brown-banded Bamboo Shark,6.8399082106,116.9785569604
2021-06-16,Triaenodon obesus,Whitetip Reef Shark,6.8830571,116.8466165
2021-06-16,Carcharhinus,Typical Requiem Sharks,6.8830571,116.8466165
2021-06-16,Pastinachus,Cowtail Stingrays,6.8830571,116.8466165
2021-06-16,Himantura uarnak,Reticulate Whipray,6.8875162142,116.9478218848
2021-06-08,Carcharhinus sorrah,Spot-tail Shark,6.9120208103,116.9116571708
2021-06-08,Carcharhinus sorrah,Spot-tail Shark,6.9490798983,116.9859657253
2021-05-28,Himantura uarnak,Reticulate Whipray,5.846649802,118.0190259041
2021-05-28,Carcharhinus,Typical Requiem Sharks,5.8903714808,118.0615904208
2021-05-28,Rhizoprionodon,Sharpnose Sharks,5.8388174,118.1204697
