year,month,date,scientific_name,common_name,latitude,longitude
2025,1,2025-01-31,Synanceia verrucosa,Reef Stonefish,7.773075574,98.3210527779
2025,1,2025-01-31,Zenarchopterus buffonis,Northern River Garfish,7.9668718248,98.3912463114
2025,1,2025-01-31,Chelonodon kappa,Milkspot Toadfish,7.9667964516,98.3914330602
2025,1,2025-01-31,Toxotes jaculatrix,Banded Archerfish,7.9669442095,98.3913770691
2025,1,2025-01-31,Poecilia reticulata,Guppy,13.7498128462,100.4911793128
2025,1,2025-01-31,Triacanthus,,12.675405,101.0791638333
2025,1,2025-01-31,Chaetodon trifasciatus,Indian Redfin Butterflyfish,9.4158230086,97.8807247372
2025,1,2025-01-31,Cyprinus,Typical Carps,14.980855,102.1174083333
2025,1,2025-01-31,Cyprinus rubrofuscus,Amur Carp,14.9809,102.1174611667
2025,1,2025-01-31,Echeneis naucrates,Sharksucker,13.6393711613,100.5444675641
2025,1,2025-01-31,Praealticus,,7.817907285,98.792787753
2025,1,2025-01-31,Salariinae,,7.817907285,98.792787753
2025,1,2025-01-31,Tylosurus crocodilus,Houndfish,7.8194189417,98.7950022519
2025,1,2025-01-31,Mugilidae,Mullets,7.6742717444,98.7661219016
2025,1,2025-01-31,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.6742843708,98.7661051378
2025,1,2025-01-31,Hypsibarbus malcolmi,Goldfin Tinfoil Barb,17.9562133333,104.76058
2025,1,2025-01-31,Ostracion cubicum,Yellow Boxfish,9.4327744437,97.8541084512
2025,1,2025-01-31,Pygoplites diacanthus,Regal Angelfish,9.4263193997,97.8559044207
2025,1,2025-01-31,Chaetodon rafflesii,Lattice Butterflyfish,9.4234165006,97.8562581712
2025,1,2025-01-31,Chaetodon trifascialis,Chevron Butterflyfish,9.5856730757,97.9406713862
2025,1,2025-01-31,Trigonostigma espei,Espei Rasbora,5.5956532475,100.7313703741
2025,1,2025-01-31,Scomberoides tol,Needleskin Queenfish,9.0926330943,98.2951581851
2025,1,2025-01-31,Striuntius lateristriga,Spanner Barb,8.9127039445,98.5174690962
2025,1,2025-01-31,Barbonymus schwanefeldii,Tinfoil Barb,8.8774783935,98.6904135433
2025,1,2025-01-30,Channa limbata,,7.5503828293,99.7864033478
2025,1,2025-01-30,Terapon theraps,Largescale Grunter,7.8927484997,98.2940727
2025,1,2025-01-30,Istiblennius dussumieri,Dussumier's Rockskipper,7.7670888889,98.3054166667
2025,1,2025-01-30,Channa striata,Striped Snakehead,13.7129140675,100.5833349377
2025,1,2025-01-30,Terapon jarbua,Crescent Grunter,7.2193537539,99.0656545758
2025,1,2025-01-30,Istiblennius dussumieri,Dussumier's Rockskipper,7.2196457925,99.0667673573
2025,1,2025-01-30,Mugilidae,Mullets,7.2196408033,99.066712372
2025,1,2025-01-30,Istiblennius dussumieri,Dussumier's Rockskipper,7.2194658462,99.0665393695
2025,1,2025-01-30,Rasbora,True Rasboras,18.95009,102.44379
2025,1,2025-01-30,Channa striata,Striped Snakehead,13.7664773774,100.3452181444
2025,1,2025-01-30,Amphiprion ocellaris,Ocellaris Anemonefish,9.4154064275,97.8807263754
2025,1,2025-01-30,Amphiprion ocellaris,Ocellaris Anemonefish,6.5460155302,99.3060342931
2025,1,2025-01-30,Cyprinus rubrofuscus,Amur Carp,13.5456916667,99.3162833333
