date,scientific_name,common_name,latitude,longitude
2024-09-30,Aulostomus chinensis,Pacific Trumpetfish,13.531189,121.100921
2024-09-30,Amphiprion clarkii,Clark's Anemonefish,13.531189,121.100921
2024-09-30,Hippocampus bargibanti,Pygmy Seahorse,13.4063868538,120.8462118126
2024-09-29,Zanclus cornutus,Moorish Idol,13.531189,121.100921
2024-09-29,Gymnothorax thyrsoideus,White-eyed Moray,13.531189,121.100921
2024-09-29,Amphiprion ocellaris,Ocellaris Anemonefish,11.3503888889,124.1201888889
2024-09-29,Inimicus,Stingfishes,13.522072,120.974621
2024-09-29,Amphiprion clarkii,Clark's Anemonefish,13.522072,120.974621
2024-09-29,Aulostomus chinensis,Pacific Trumpetfish,13.522072,120.974621
2024-09-29,Centropyge tibicen,Keyhole Angelfish,13.522072,120.974621
2024-09-29,Sphyraena,Barracudas,13.522072,120.974621
2024-09-29,Amphiprion clarkii,Clark's Anemonefish,13.522072,120.974621
2024-09-29,Chaetodon lunulatus,Redfin Butterflyfish,13.522072,120.974621
2024-09-29,Saurida gracilis,Slender Lizardfish,13.522072,120.974621
2024-09-29,Pardachirus pavoninus,Peacock sole,13.522072,120.974621
2024-09-28,Amphiprion clarkii,Clark's Anemonefish,13.5232086341,120.9744888427
2024-09-28,Odonus niger,Redtooth Triggerfish,13.532643819,121.1025817934
2024-09-28,Chrysiptera talboti,Talbot's Demoiselle,13.5238413297,120.9746221063
2024-09-28,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,13.5235889277,120.9781525928
2024-09-28,Chrysiptera talboti,Talbot's Demoiselle,13.5243977961,120.9750817016
2024-09-28,Synodus,,13.5235889277,120.9781525928
2024-09-28,Arothron hispidus,White-spotted Puffer,13.52726074,120.9805558521
2024-09-28,Arothron mappa,Map Puffer,13.5243977961,120.9750817016
2024-09-28,Sargocentron melanospilos,Blackspot Squirrelfish,13.52726074,120.9805558521
2024-09-28,Arothron stellatus,Starry Puffer,13.5235889277,120.9781525928
2024-09-28,Amphiprion frenatus,Tomato Clownfish,13.52726074,120.9805558521
2024-09-28,Scorpaenopsis,Scorpionfishes,13.52726074,120.9805558521
2024-09-27,Diodon holocanthus,Longspined Porcupinefish,13.52726074,120.9805558521
2024-09-27,Pteropterus antennatus,Spotfin Lionfish,13.52726074,120.9805558521
2024-09-27,Forcipiger longirostris,Longnose Butterflyfish,13.52726074,120.9805558521
2024-09-27,Cephalopholis argus,Peacock Grouper,13.5243977961,120.9750817016
2024-09-27,Gymnothorax thyrsoideus,White-eyed Moray,13.52726074,120.9805558521
2024-09-27,Pterois volitans,Common Lionfish,13.5243977961,120.9750817016
2024-09-27,Pterois volitans,Common Lionfish,13.52726074,120.9805558521
2024-09-27,Pterois volitans,Common Lionfish,13.5243977961,120.9750817016
2024-09-27,Odonus niger,Redtooth Triggerfish,13.5235889277,120.9781525928
2024-09-26,Hippocampus histrix,Spiny Seahorse,13.4617017854,120.8272699952
2024-09-26,Syngnathinae,Tail-brooding Pipefishes,13.52726074,120.9805558521
2024-09-26,Lactoria cornuta,Longhorn Cowfish,13.5243977961,120.9750817016
2024-09-26,Parapterois heterura,Gurnard Lionfish,13.5243977961,120.9750817016
2024-09-26,Ostorhinchus hoevenii,Frostfin Cardinalfish,13.5243977961,120.9750817016
2024-09-25,Sargocentron,,13.5243977961,120.9750817016
2024-09-25,Cheilinus fasciatus,Redbreast Maori Wrasse,13.5243977961,120.9750817016
2024-09-25,Nemateleotris magnifica,Fire Dartfish,13.52726074,120.9805558521
2024-09-25,Lutjanus lutjanus,Bigeye Snapper,13.5243977961,120.9750817016
2024-09-25,Plectorhinchus gibbosus,Blubberlip,13.5243977961,120.9750817016
2024-09-25,Plectorhinchus polytaenia,Ribbon Sweetlips,13.5243977961,120.9750817016
2024-09-25,Platax teira,Longfin Batfish,13.52726074,120.9805558521
2024-09-25,Siganus guttatus,Golden Rabbitfish,13.5243977961,120.9750817016
2024-09-24,Halichoeres hortulanus,Checkerboard Wrasse,13.5342444804,120.9827012633
2024-09-24,Arothron mappa,Map Puffer,13.5243977961,120.9750817016
2024-09-24,Antennarius commerson,Giant Frogfish,13.5243977961,120.9750817016
2024-09-24,Acanthocybium solandri,Wahoo,14.949559305,120.0670393556
2024-09-24,Amphiprion ocellaris,Ocellaris Anemonefish,13.52726074,120.9805558521
2024-09-24,Mulloidichthys vanicolensis,Yellowfin Goatfish,13.52726074,120.9805558521
2024-09-24,Bodianus dictynna,Redfin Hogfish,13.5243977961,120.9750817016
2024-09-24,Apolemichthys trimaculatus,Threespot Angelfish,13.5243977961,120.9750817016
2024-09-24,Gymnothorax fimbriatus,Fimbriated Moray,13.52726074,120.9805558521
2024-09-24,Gymnothorax meleagris,Whitemouth Moray,13.5243977961,120.9750817016
2024-09-24,Chromileptes altivelis,Humpback Grouper,13.5346796315,120.98237001
