year,month,date,scientific_name,common_name,latitude,longitude
2023,11,2023-11-30,Channa limbata,,8.1140991525,99.1725927846
2023,11,2023-11-30,Lepidocephalichthys,,8.163438215,99.1653618422
2023,11,2023-11-30,Periophthalmus,,8.4686473541,98.8855646443
2023,11,2023-11-30,Pangasianodon hypophthalmus,Iridescent Shark,13.7969919162,100.4078843333
2023,11,2023-11-30,Zenarchopterus buffonis,Northern River Garfish,11.9999360332,102.3799439147
2023,11,2023-11-30,Neolissochilus stracheyi,Blue Mahseer Barb,12.804065999,99.5062068543
2023,11,2023-11-30,Engraulidae,Anchovies,13.3359473907,100.1226688898
2023,11,2023-11-30,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.6096955496,98.3615740389
2023,11,2023-11-30,Neolissochilus hexagonolepis,Copper Mahseer,6.3410726985,100.6648595971
2023,11,2023-11-30,Anabantiformes,"Leaffishes, Snakeheads, and Gouramis",12.9363872823,99.5748526431
2023,11,2023-11-29,Clarias batrachus,Walking Catfish,12.0863181875,102.3523654416
2023,11,2023-11-29,Yarica hyalosoma,Mangrove Cardinalfish,12.0453145323,102.2938024253
2023,11,2023-11-29,Lutjanus argentimaculatus,Mangrove Red Snapper,12.0452578066,102.2938832268
2023,11,2023-11-29,Gerres filamentosus,Threadfin Silverbiddy,12.0453401081,102.2937675565
2023,11,2023-11-29,Oreochromis niloticus,Nile Tilapia,18.865400356,99.1184527266
2023,11,2023-11-29,Chaetodon lineolatus,Lined Butterflyfish,9.4376860115,97.8562395657
2023,11,2023-11-29,Chaetodon collare,Red-tailed Butterflyfish,9.4088108015,97.8700306902
2023,11,2023-11-29,Pomacanthus annularis,Bluering Angelfish,9.4374941028,97.8562734856
2023,11,2023-11-29,Oreochromis niloticus,Nile Tilapia,13.7484648239,100.4951713003
2023,11,2023-11-29,Caesio,,9.436000759,97.8559283071
2023,11,2023-11-29,Zanclus cornutus,Moorish Idol,9.4366474054,97.8551628429
2023,11,2023-11-29,Tetraodontiformes,Puffers and Filefishes,8.1822330365,98.3198749089
2023,11,2023-11-29,Pristolepis fasciata,Malayan Leaffish,14.4306316375,100.1643218992
2023,11,2023-11-28,Scolopsis,Monocle Breams,10.0814558476,99.81421754
2023,11,2023-11-28,Plectropomus leopardus,Leopard Coralgrouper,10.0433901182,99.9968139509
2023,11,2023-11-28,Pardachirus pavoninus,Peacock sole,10.0814558476,99.81421754
2023,11,2023-11-28,Taeniamia,,10.0814558476,99.81421754
2023,11,2023-11-28,Pristiapogon exostigma,Oneline Cardinalfish,10.0814558476,99.81421754
2023,11,2023-11-28,Epinephelus coioides,Goldspotted Rockcod,10.0814558476,99.81421754
2023,11,2023-11-28,Periophthalmodon schlosseri,Giant Mudskipper,13.0462530046,100.0865377816
2023,11,2023-11-28,Periophthalmus,,6.5342383333,100.0726861667
2023,11,2023-11-28,Neolissochilus stracheyi,Blue Mahseer Barb,19.2049739998,98.174840316
2023,11,2023-11-27,Arapaima gigas,Giant arapaima,13.7657834154,100.6413678574
2023,11,2023-11-27,Arapaima gigas,Giant arapaima,13.7657324012,100.6415785421
2023,11,2023-11-27,Arapaima gigas,Giant arapaima,13.7657742926,100.6416029267
2023,11,2023-11-27,Istiblennius dussumieri,Dussumier's Rockskipper,7.8071302192,98.3899219707
2023,11,2023-11-27,Osphronemus goramy,Giant Gourami,18.7799972222,99.0037388889
2023,11,2023-11-27,Diodon hystrix,Spotted Porcupinefish,7.8097935372,98.3902478591
2023,11,2023-11-27,Diodon hystrix,Spotted Porcupinefish,7.8098174531,98.3907370269
2023,11,2023-11-27,Schistura kohchangensis,,12.0403537736,102.3785478249
2023,11,2023-11-27,Chaetodon vagabundus,Vagabond Butterflyfish,7.8300688088,98.2936618477
2023,11,2023-11-27,Scarus prasiognathos,Greencheek Parrotfish,7.8299638493,98.2935609296
2023,11,2023-11-27,Pomacanthus annularis,Bluering Angelfish,7.8306836183,98.2938217744
2023,11,2023-11-27,Chaetodon auriga,Threadfin Butterflyfish,7.829658271,98.2933020964
2023,11,2023-11-27,Acanthurus triostegus,Convict Surgeonfish,7.8299419274,98.2941352576
2023,11,2023-11-27,Barbodes,,12.0861361111,102.3533916667
2023,11,2023-11-27,Thalassoma jansenii,Jansen's Wrasse,7.8299910857,98.2934553176
2023,11,2023-11-27,Zanclus cornutus,Moorish Idol,7.8305115647,98.2935616001
2023,11,2023-11-27,Diodon liturosus,Blackblotched Porcupinefish,7.8297486159,98.2937037572
2023,11,2023-11-27,Thalassoma lunare,Moon Wrasse,7.8302242551,98.2935569063
2023,11,2023-11-27,Tylosurus crocodilus,Houndfish,7.8305926093,98.2935103029
2023,11,2023-11-27,Halichoeres hortulanus,Checkerboard Wrasse,7.8301515142,98.2932504639
2023,11,2023-11-27,Kyphosus,Chubs,7.8305926093,98.2922577113
2023,11,2023-11-27,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.8303484792,98.2933771983
2023,11,2023-11-27,Acanthurus lineatus,Striped Surgeonfish,7.8302016688,98.2933031023
2023,11,2023-11-27,Platax teira,Longfin Batfish,7.8303046354,98.2930875197
2023,11,2023-11-27,Scarus rubroviolaceus,Redlip Parrotfish,7.8301216207,98.2936900109
2023,11,2023-11-27,Arothron mappa,Map Puffer,7.8295044853,98.2938824594
2023,11,2023-11-26,Osteochilus vittatus,Hard-lipped Barb,8.6809383333,98.2529916667
2023,11,2023-11-26,Sundasalanx,Sundaland Noodlefishes,13.5663127778,99.7483825556
2023,11,2023-11-26,Dermogenys siamensis,Siamese Wrestling Halfbeak,14.97795,100.5202166667
2023,11,2023-11-26,Neolissochilus stracheyi,Blue Mahseer Barb,18.95009,102.44379
2023,11,2023-11-26,Clarias gariepinus,Sharptooth Catfish,18.7827263,98.9521099
2023,11,2023-11-26,Periophthalmodon,Giant Mudskippers,13.5158,100.654493
2023,11,2023-11-26,Cyprinus rubrofuscus,Amur Carp,13.7535416667,100.5065533333
2023,11,2023-11-26,Osphronemus goramy,Giant Gourami,14.3651722929,100.4455280166
2023,11,2023-11-26,Periophthalmus argentilineatus,Barred Mudskipper,7.5906732691,99.0711514279
2023,11,2023-11-25,Channa striata,Striped Snakehead,8.6515366715,98.2527783333
2023,11,2023-11-25,Echidna nebulosa,Snowflake Moray,7.7464433019,98.3727554977
2023,11,2023-11-25,Parupeneus macronemus,Longbarbel Goatfish,7.7470020896,98.373923935
2023,11,2023-11-25,Halichoeres scapularis,Zigzag Wrasse,7.747285802,98.3758018166
2023,11,2023-11-25,Parupeneus indicus,Yellowspot Goatfish,7.7471419526,98.3757337555
2023,11,2023-11-25,Halichoeres hortulanus,Checkerboard Wrasse,7.7465864871,98.3750263229
