date,scientific_name,common_name,latitude,longitude
2017-12-10,Alopias pelagicus,Pelagic Thresher Shark,11.2580086229,124.1302600921
2017-11-11,Atelomycterus marmoratus,Coral catshark,11.4887228655,124.1544333613
2017-11-09,Alopias pelagicus,Pelagic Thresher Shark,11.3427029914,124.2719051968
2017-10-23,Mobula birostris,Oceanic Manta Ray,11.2799129995,124.1152668102
2017-09-15,Atelomycterus marmoratus,Coral catshark,11.4990086081,124.1569813879
2017-08-06,Neotrygon orientale,Oriental Bluespotted Maskray,13.7279911852,120.8840823935
2017-07-17,Mobula birostris,Oceanic Manta Ray,8.6712328768,123.8360069088
2017-07-11,Triaenodon obesus,Whitetip Reef Shark,10.1766933,125.0608405
2017-06-19,Rhincodon typus,Whale Shark,10.3145479767,123.887339507
2017-06-18,Alopias pelagicus,Pelagic Thresher Shark,11.2592350209,124.050808461
2017-06-15,Selachii,Sharks,20.6650043498,116.6656270293
2017-06-06,Alopias pelagicus,Pelagic Thresher Shark,11.223682392,124.1724519194
2017-05-31,Mobula alfredi,Reef Manta Ray,8.8933534433,120.6813320557
2017-05-30,Triaenodon obesus,Whitetip Reef Shark,8.9844687094,120.7009919565
2017-05-30,Rhincodon typus,Whale Shark,8.946719979,120.6891508919
2017-05-28,Rhincodon typus,Whale Shark,9.0744058432,120.5570062493
2017-05-28,Mobula alfredi,Reef Manta Ray,9.1768163247,120.4179855748
2017-05-27,Taeniura lymma,Bluespotted Fantail Ray,9.0093902792,120.5971563196
2017-05-27,Mobula alfredi,Reef Manta Ray,8.6605955068,120.7461832892
2017-05-23,Triaenodon obesus,Whitetip Reef Shark,11.3292181,124.1211796
2017-05-18,Chiloscyllium punctatum,Brown-banded Bamboo Shark,13.6934656608,120.977429304
2017-05-17,Triaenodon obesus,Whitetip Reef Shark,11.4495138,124.0176676
2017-05-17,Rhincodon typus,Whale Shark,9.5296175456,123.5498420722
2017-05-16,Alopias pelagicus,Pelagic Thresher Shark,11.3733709569,124.1576860323
2017-05-08,Aetobatus ocellatus,White-spotted Eagle Ray,9.5151333333,123.6889583333
2017-05-06,Taeniura lymma,Bluespotted Fantail Ray,10.0232378868,125.0957200615
2017-05-05,Taeniura lymma,Bluespotted Fantail Ray,10.0232378868,125.0957200615
2017-05-01,Neotrygon orientale,Oriental Bluespotted Maskray,13.523208,120.975823
2017-04-18,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9949115296,116.008927663
2017-04-17,Rhincodon typus,Whale Shark,8.9076118595,119.9551437737
2017-04-15,Taeniurops meyeni,Blotched Fantail Ray,8.993554485,119.8258431767
2017-04-14,Triaenodon obesus,Whitetip Reef Shark,10.1766933,125.0608405
2017-04-14,Carcharhinus amblyrhynchos,Grey Reef Shark,8.9607552383,119.9556220297
2017-04-10,Rhincodon typus,Whale Shark,12.9687488498,123.5260302067
2017-04-08,Negaprion acutidens,Sicklefin Lemon Shark,20.6397384565,116.7953399998
2017-04-03,Himantura,Whiprays,6.9793421011,116.7288146493
2017-03-31,Carcharhinus melanopterus,Blacktip Reef Shark,9.5493243293,123.3575350545
2017-03-31,Rhincodon typus,Whale Shark,9.4986224997,123.3194547044
2017-03-10,Rhincodon typus,Whale Shark,9.5590499973,123.5060261185
2017-02-26,Alopias pelagicus,Pelagic Thresher Shark,11.3420132724,124.1875961731
2017-02-20,Rhincodon typus,Whale Shark,9.5701001219,123.4152075637
2017-02-10,Rhincodon typus,Whale Shark,9.6151938581,123.3730154922
2017-01-28,Rhincodon typus,Whale Shark,9.4319187325,123.3407743038
2017-01-13,Neotrygon orientale,Oriental Bluespotted Maskray,12.3695233495,119.9120964543
2017-01-06,Triaenodon obesus,Whitetip Reef Shark,11.4457590932,124.018929822
2017-01-01,Rhincodon typus,Whale Shark,9.9109109775,123.4541576001
