date,scientific_name,common_name,latitude,longitude
2019-01-31,Naso,Unicornfishes,1.4597807698,125.2411900133
2019-01-31,Centropyge tibicen,Keyhole Angelfish,1.4600703544,125.241136369
2019-01-31,Amblyglyphidodon curacao,Staghorn Damsel,1.4600810796,125.2413616746
2019-01-31,Chromileptes altivelis,Humpback Grouper,1.5523182443,125.2155148789
2019-01-31,Dendrochirus zebra,Zebra Lionfish,1.460424291,125.2411149114
2019-01-31,Dendrochirus zebra,Zebra Lionfish,1.4602526853,125.2407715886
2019-01-31,Ecsenius namiyei,Namiye's Combtooth Blenny,1.4602312347,125.240878877
2019-01-31,Amblyglyphidodon aureus,Golden Damselfish,1.4594804598,125.2413509458
2019-01-31,Amphiprion perideraion,Pink Skunk Anemonefish,1.4603599388,125.2408681481
2019-01-31,Bryaninops yongei,Wire Coral Goby,1.4602741361,125.2411256402
2019-01-31,Parapercis lineopunctata,Nosestripe Sandperch,1.4613359455,125.2411900133
2019-01-31,Pomacentrus nagasakiensis,Blue-scribbled Damsel,1.460917657,125.2409861653
2019-01-31,Sufflamen chrysopterum,Flagtail Triggerfish,1.4603277629,125.2411256402
2019-01-31,Aulostomus chinensis,Pacific Trumpetfish,-8.349375245,116.0429611533
2019-01-31,Muraenidae,Morays,-8.3493228476,116.0429726188
2019-01-31,Ostracion cubicum,Yellow Boxfish,-8.3493192269,116.0429537247
2019-01-31,Plectorhinchus lineatus,Oblique-banded Sweetlips,-8.3492826173,116.04300885
2019-01-31,Lactoria fornasini,Thornback Cowfish,-8.3492853576,116.0430189664
2019-01-31,Scorpaena plumieri,Spotted Scorpionfish,-8.3493413567,116.0429861925
2019-01-31,Synanceia verrucosa,Reef Stonefish,-8.3492214,116.0428781
2019-01-31,Chrysiptera biocellata,Twospot Demoiselle,4.5958254,118.8643398
2019-01-31,Pomacentrus chrysurus,Whitetail Damsel,4.5958254,118.8643398
2019-01-31,Polydactylus sexfilis,Pacific Threadfin,4.5958254,118.8643398
2019-01-31,Pomacentrus indicus,Indian Damsel,4.5958254,118.8643398
2019-01-31,Pomacentrus philippinus,Philippine Damsel,4.5958254,118.8643398
2019-01-31,Pomacentrus pavo,Peacock Damsel,4.5958254,118.8643398
2019-01-31,Hippocampus kuda,Common Seahorse,-2.287973347,130.5070000202
2019-01-31,Tetraodontidae,Pufferfishes,5.4680393443,100.2006500959
2019-01-31,Hippocampus spinosissimus,Queensland Seahorse,5.20595007,100.3254346784
2019-01-31,Oxudercinae,Mudskippers,5.355999249,100.3012450039
2019-01-31,Hemiramphidae,Halfbeaks,5.3566568589,100.3014652804
2019-01-31,Ablennes hians,Flat Needlefish,5.3558904262,100.30126445
2019-01-31,Periophthalmus walailakae,Yellow-spotted Mudskipper,1.4419438573,103.7242382278
2019-01-31,Monopterus,,5.3559057816,100.3012453392
2019-01-31,Ostracion nasus,Shortnose Boxfish,5.355928147,100.3012768552
2019-01-31,Heniochus chrysostomus,Pennant Bannerfish,1.4606280726,125.2407286733
2019-01-31,Pempheris schwenkii,Silver Bullseye,1.460177608,125.2409754365
2019-01-31,Cirrhitichthys aprinus,Threadfin Hawkfish,1.460177608,125.241136369
2019-01-31,Canthigaster compressa,Fingerprint Toby,1.4602205094,125.2411256402
2019-01-30,Neochirus brachyptera,Dwarf Lionfish,1.4594482839,125.2413402169
2019-01-30,Canthigaster valentini,Blacksaddle Toby,1.4605315444,125.2409647077
2019-01-30,Inimicus didactylus,Devil Stinger,1.458611706,125.2411900132
2019-01-30,Pardachirus pavoninus,Peacock sole,1.4601132557,125.2412973016
2019-01-30,Cryptocentrus fasciatus,Barred Shrimpgoby,1.4604886431,125.2406643002
2019-01-30,Amblypomacentrus breviceps,Blackbanded Damsel,1.4609605585,125.2410398095
2019-01-30,Dactylopus kuiteri,Orange and Black Dragonet,1.4596949669,125.24094325
2019-01-30,Gnathanodon speciosus,Golden Trevally,1.458761861,125.2409647077
2019-01-30,Micrognathus pygmaeus,Thorntail Pipefish,1.4594590092,125.2408252328
2019-01-30,Lactoria cornuta,Longhorn Cowfish,1.4607675022,125.2407501309
2019-01-30,Paramonacanthus curtorhynchos,Japanese Leatherjacket,1.4595877135,125.2408037751
2019-01-30,Brachysomophis cirrocheilos,Stargazer Snake Eel,1.460520819,125.2408466905
2019-01-30,Antennarius striatus,Striate Anglerfish,1.4590407203,125.2405999272
2019-01-30,Echidna nebulosa,Snowflake Moray,1.460735326,125.2408252329
2019-01-30,Amphiprion polymnus,Saddleback Anemonefish,1.4607889528,125.2411363691
2019-01-30,Cryptocentrus sericus,Ventral-barred Shrimpgoby,1.4593195796,125.2408359616
2019-01-30,Pentapodus emeryii,Purple Threadfin Bream,1.4607031501,125.2410183518
