date,scientific_name,common_name,latitude,longitude
2019-12-03,Chelonia mydas,Green Sea Turtle,5.5623731023,100.1112965182
2019-09-01,Chelonia mydas,Green Sea Turtle,5.8856918419,102.6224535702
2019-08-24,Chelonia mydas,Green Sea Turtle,5.5431498259,100.1476517274
2019-08-20,Chelonia mydas,Green Sea Turtle,5.9592418833,102.6560103611
2019-08-11,Chelonia mydas,Green Sea Turtle,10.1316782232,99.8257280542
2019-08-06,Chelonia mydas,Green Sea Turtle,10.028869951,99.9522037558
2019-07-16,Chelonia mydas,Green Sea Turtle,8.5362590993,98.3700333372
2019-07-15,Eretmochelys imbricata,Hawksbill Sea Turtle,12.5245058724,100.8204572238
2019-06-19,Chelonia mydas,Green Sea Turtle,5.694463439,103.0453224327
2019-06-11,Chelonia mydas,Green Sea Turtle,5.9803290006,102.6621215049
2019-05-25,Chelonia mydas,Green Sea Turtle,5.8902134323,103.0479026533
2019-05-22,Eretmochelys imbricata,Hawksbill Sea Turtle,5.744146348,103.0842896765
2019-04-28,Chelonia mydas,Green Sea Turtle,5.5674779351,100.2590059804
2019-04-27,Chelonia mydas,Green Sea Turtle,5.5213483533,100.0357555115
2019-04-08,Chelonia mydas,Green Sea Turtle,5.6720912029,103.0540659531
2019-03-27,Eretmochelys imbricata,Hawksbill Sea Turtle,7.7431821541,98.7185397363
2019-03-15,Chelonia mydas,Green Sea Turtle,10.1236558031,99.8358262111
2019-02-23,Chelonia mydas,Green Sea Turtle,5.5718875644,100.0708152918
2019-02-23,Chelonia mydas,Green Sea Turtle,5.5888696764,100.1990786368
2019-02-23,Chelonia mydas,Green Sea Turtle,5.5360582384,100.2288001761
