date,scientific_name,common_name,latitude,longitude
2020-09-11,Sphyrna lewini,Scalloped Hammerhead,5.9700865514,116.1754845462
2020-09-11,Galeocerdo cuvier,Tiger Shark,5.8540579601,116.032114233
2020-09-11,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.8656498984,116.19127525
2020-07-05,Taeniura lymma,Bluespotted Fantail Ray,4.5958254,118.8643398
2020-06-22,Alopias pelagicus,Pelagic Thresher Shark,11.3569314105,124.0437805783
2020-06-17,Rhincodon typus,Whale Shark,9.4605982032,123.3916653348
2020-06-03,Alopias pelagicus,Pelagic Thresher Shark,11.3111787676,124.1730114954
2020-03-23,Alopias pelagicus,Pelagic Thresher Shark,11.2052487117,124.0071028137
2020-03-21,Alopias pelagicus,Pelagic Thresher Shark,11.2383205675,124.0968336018
2020-03-10,Atelomycterus erdmanni,Spotted-belly catshark,4.5958254,118.8643398
2020-03-10,Mustelus antarcticus,Gummy Shark,16.4190694444,120.5975194444
2020-03-09,Sphyrna lewini,Scalloped Hammerhead,5.8991694127,116.0217815813
2020-03-09,Rhynchobatus australiae,Whitespotted Guitarfish,5.9579470614,116.0385768722
2020-03-08,Rhincodon typus,Whale Shark,10.1571558863,125.1192606032
2020-03-07,Alopias pelagicus,Pelagic Thresher Shark,11.2735606757,124.1763051422
2020-03-06,Rhinidae,Wedgefishes,5.8388174,118.1204697
2020-03-06,Rhinoptera jayakari,shorttail cownose ray,5.8266616107,118.1403240991
2020-03-06,Rhizoprionodon acutus,Milk Shark,5.8388174,118.1204697
2020-03-06,Carcharhinidae,Requiem Sharks,5.8388174,118.1204697
2020-03-06,Rhizoprionodon acutus,Milk Shark,5.8388174,118.1204697
2020-03-06,Carcharhinus,Typical Requiem Sharks,5.8388174,118.1204697
2020-03-03,Chiloscyllium plagiosum,White-spotted Bamboo Shark,5.1071654155,118.3519974491
2020-03-03,Chiloscyllium plagiosum,White-spotted Bamboo Shark,5.0369999308,118.2659748613
2020-03-03,Chiloscyllium plagiosum,White-spotted Bamboo Shark,5.1288341927,118.3693215214
2020-03-03,Carcharhinus falciformis,Silky Shark,5.0191025674,118.3433589141
2020-02-27,Triaenodon obesus,Whitetip Reef Shark,12.7678986278,123.663129202
2020-02-26,Mobula alfredi,Reef Manta Ray,12.7913556716,123.7134267301
2020-02-25,Triaenodon obesus,Whitetip Reef Shark,12.7878330807,123.6727834571
2020-02-12,Batoidea,Rays,12.657,120.41587
2020-02-11,Chiloscyllium punctatum,Brown-banded Bamboo Shark,6.3606883055,116.3004046119
2020-02-10,Urolophus,,4.6870282089,118.2511463016
2020-02-06,Alopias pelagicus,Pelagic Thresher Shark,13.4569780124,120.9052793536
2020-02-06,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9323926273,116.046694176
2020-02-06,Rhynchobatus australiae,Whitespotted Guitarfish,5.9254446412,116.0922103316
2020-02-05,Chiloscyllium punctatum,Brown-banded Bamboo Shark,5.9151902209,116.1720438055
2020-01-30,Rhincodon typus,Whale Shark,9.5868809371,123.5759017615
2020-01-30,Alopias pelagicus,Pelagic Thresher Shark,11.4862585812,124.1138368364
2020-01-28,Carcharhinus melanopterus,Blacktip Reef Shark,10.8183280382,119.7478684448
2020-01-23,Carcharhinus sorrah,Spot-tail Shark,4.5083362936,118.7332539223
2020-01-19,Alopias pelagicus,Pelagic Thresher Shark,11.3885004979,124.0294414415
2020-01-09,Rhinobatos borneensis,Borneo Guitarfish,4.5654761403,118.7625180112
2020-01-03,Alopias pelagicus,Pelagic Thresher Shark,11.3171650864,124.068902745
2020-01-02,Carcharhinus melanopterus,Blacktip Reef Shark,4.5894603372,118.9805470118
2020-01-01,Alopias pelagicus,Pelagic Thresher Shark,11.2909976198,124.1392311438
2020-01-01,Alopias pelagicus,Pelagic Thresher Shark,11.2713218227,124.1297067986
