date,scientific_name,common_name,latitude,longitude
2023-11-30,Periophthalmus,,10.196803169,118.9046394728
2023-11-30,Arothron hispidus,White-spotted Puffer,9.3310346454,123.3100417296
2023-11-29,Amphiprion sandaracinos,Orange Skunk Anemonefish,11.631531311,119.7810382845
2023-11-28,Inimicus didactylus,Devil Stinger,9.1086247869,123.2103907189
2023-11-28,Platax pinnatus,Dusky Batfish,11.7450669879,120.1427851885
2023-11-28,Amphiprion ocellaris,Ocellaris Anemonefish,11.9886334963,120.0391485174
2023-11-28,Amphiprion biaculeatus,Spine-cheek Clownfish,11.6792129979,119.9537193854
2023-11-28,Amphiprion ocellaris,Ocellaris Anemonefish,11.9621092855,120.0293200718
2023-11-28,Scorpaenidae,Scorpionfishes,9.1195592259,123.2127352468
2023-11-28,Antennarius maculatus,Warty Anglerfish,9.1195592259,123.2127352468
2023-11-28,Periophthalmus modestus,Shuttles Hoppfish,9.8724757815,118.7674911265
2023-11-27,Pomacentridae,Damselfishes,11.9782771224,119.9001225671
2023-11-26,Chaetodontoplus mesoleucus,Vermiculate Angelfish,11.99308,119.9238583333
2023-11-26,Platax,Spadefishes,11.99308,119.9238583333
2023-11-26,Amblyglyphidodon aureus,Golden Damselfish,11.99308,119.9238583333
2023-11-26,Dischistodus melanotus,Blackvent Damsel,11.9920633333,119.92382
2023-11-26,Chelmon rostratus,Copperband Butterflyfish,11.9920633333,119.92382
2023-11-26,Neoglyphidodon melas,Black Damsel,11.9920633333,119.92382
2023-11-26,Neoglyphidodon melas,Black Damsel,11.9920633333,119.92382
2023-11-26,Dischistodus perspicillatus,White Damsel,11.9916083333,119.92392
2023-11-26,Parapercis pacifica,Speckled Sandperch,11.9916083333,119.92392
2023-11-26,Amblyglyphidodon batunaorum,Batuna Damsel,11.866110504,119.912518456
2023-11-26,Periophthalmus argentilineatus,Barred Mudskipper,13.9042567171,123.3710568398
2023-11-26,Halichoeres melanurus,Pinstriped Wrasse,11.9708916667,120.0240166667
2023-11-26,Pentapodus bifasciatus,White-shouldered Whiptail,11.9709033333,120.0247111667
2023-11-26,Stegastes,Gregories,11.9709033333,120.0247111667
2023-11-26,Chromis viridis,Blue-green Chromis,11.97398,120.0792166667
2023-11-26,Mugilidae,Mullets,11.0883248972,122.8534693
2023-11-26,Caranx,Kingfishes,13.993387673,123.3974071965
2023-11-26,Trachyrhamphus bicoarctatus,Bentstick Pipefish,9.1865844769,123.2702417664
2023-11-26,Dactylopus kuiteri,Orange and Black Dragonet,9.1865844769,123.2702417664
2023-11-26,Gorgasia barnesi,Barnes' Garden Eel,9.1865844769,123.2702417664
2023-11-26,Iniistius pavo,Peacock Razorfish,9.1865844769,123.2702417664
2023-11-26,Hippocampus kuda,Common Seahorse,9.0187329588,123.2464909223
2023-11-24,Hemiramphus,,11.957905,120.2257783333
2023-11-24,Cheilodipterus,,11.957905,120.2257783333
2023-11-24,Halichoeres chloropterus,Pastel-green Wrasse,11.964445,120.1811966667
2023-11-24,Halichoeres chloropterus,Pastel-green Wrasse,11.964445,120.1811966667
2023-11-24,Cheilodipterus,,11.964445,120.1811966667
2023-11-24,Labridae,Wrasses and Parrotfishes,11.963775,120.1809616667
2023-11-24,Pomacentrus simsiang,Blueback Damselfish,11.963775,120.1809616667
2023-11-24,Cheilodipterus,,11.963775,120.1809616667
2023-11-24,Scolopsis margaritifera,Pearly Monocle Bream,11.963775,120.1809616667
2023-11-24,Chaetodon octofasciatus,Eightband Butterflyfish,11.963775,120.1809616667
2023-11-24,Dischistodus perspicillatus,White Damsel,11.963775,120.1809616667
2023-11-24,Sphyraena obtusata,Striped Barracuda,11.963775,120.1809616667
2023-11-24,Halichoeres chloropterus,Pastel-green Wrasse,11.963775,120.1809616667
2023-11-24,Lutjanus carponotatus,Spanish Flag Snapper,11.963775,120.1809616667
2023-11-24,Pentapodus trivittatus,Three-striped Whiptail,11.963775,120.1809616667
2023-11-24,Chaetodon octofasciatus,Eightband Butterflyfish,11.9410283333,120.1918866667
2023-11-24,Pomacentrus simsiang,Blueback Damselfish,11.9410283333,120.1918866667
2023-11-24,Hemiglyphidodon plagiometopon,Lagoon Damsel,11.9410283333,120.1918866667
2023-11-24,Amphiprion biaculeatus,Spine-cheek Clownfish,11.9410283333,120.1918866667
2023-11-24,Siganus vulpinus,Foxface,11.9410283333,120.1918866667
