year,month,date,scientific_name,common_name,latitude,longitude
2024,6,2024-06-30,Actinopterygii,Ray-finned Fishes,13.3910793392,99.9758463633
2024,6,2024-06-30,Gambusia affinis,Western Mosquitofish,13.8063223464,100.5509951965
2024,6,2024-06-30,Scarus tricolor,Tricolour Parrotfish,5.7950775253,102.8942521951
2024,6,2024-06-30,Toxotes chatareus,Spotted Archerfish,18.8081444444,98.9503666667
2024,6,2024-06-30,Barbonymus gonionotus,Java Barb,18.8085833333,98.9499138889
2024,6,2024-06-30,Periophthalmus,,13.5811843,100.5903794
2024,6,2024-06-30,Channa limbata,,18.806625,98.9475166667
2024,6,2024-06-30,Actinopterygii,Ray-finned Fishes,5.9213903613,102.7250930577
2024,6,2024-06-29,Barbonymus gonionotus,Java Barb,13.9902833333,100.6158366667
2024,6,2024-06-29,Balistoides viridescens,Titan Triggerfish,10.1163207592,99.8147922009
2024,6,2024-06-29,Sphyraena barracuda,Great Barracuda,10.1164125168,99.8147087172
2024,6,2024-06-29,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.4873358789,100.3370065224
2024,6,2024-06-29,Pangasius larnaudii,Black-spotted Catfish,14.8992823669,100.4026264697
2024,6,2024-06-29,Amphiprion perideraion,Pink Skunk Anemonefish,10.1725866667,99.7789216667
2024,6,2024-06-29,Selar boops,Oxeye Scad,10.1725866667,99.7789216667
2024,6,2024-06-29,Platax teira,Longfin Batfish,10.1725866667,99.7789216667
2024,6,2024-06-29,Selar boops,Oxeye Scad,10.1725866667,99.7789216667
2024,6,2024-06-29,Epinephelus fuscoguttatus,Flowery Rockcod,10.0102440337,99.6209397532
2024,6,2024-06-29,Epinephelus fuscoguttatus,Flowery Rockcod,10.074026087,99.6676655181
2024,6,2024-06-29,Channa micropeltes,Giant Snakehead,13.8090277974,100.5511229485
2024,6,2024-06-29,Plotosus lineatus,Striped Eel Catfish,13.2324533333,100.9326166667
2024,6,2024-06-29,Actinopterygii,Ray-finned Fishes,10.6591833333,103.2742083333
2024,6,2024-06-28,Mugilidae,Mullets,13.2325833333,100.9323666667
2024,6,2024-06-28,Zenarchopterus buffonis,Northern River Garfish,13.23305,100.932275
2024,6,2024-06-28,Trichopodus trichopterus,Three Spot Gourami,13.3698414997,103.8975611
2024,6,2024-06-28,Lutjanus lutjanus,Bigeye Snapper,10.0956102,99.8403959
2024,6,2024-06-28,Plectorhinchus chaetodonoides,Harlequin Sweetlips,10.0956102,99.8403959
2024,6,2024-06-28,Scatophagus argus,Spotted Scat,12.1737277778,102.4748277778
2024,6,2024-06-28,Plotosus lineatus,Striped Eel Catfish,12.1740805556,102.4747361111
2024,6,2024-06-28,Flavocaranx bajad,Orange-spotted Trevally,10.0618222788,99.8452971342
2024,6,2024-06-28,Plectorhinchus chaetodonoides,Harlequin Sweetlips,10.062297258,99.8452831836
2024,6,2024-06-28,Diodon liturosus,Blackblotched Porcupinefish,10.061690448,99.8452263939
2024,6,2024-06-28,Scolopsis bilineata,Bridled Monocle Bream,10.0622479165,99.8455637718
2024,6,2024-06-28,Lutjaninae,Fusiliers,10.06152166,99.8454121474
2024,6,2024-06-28,Lutjanus vitta,Brownstripe Snapper,10.0619601047,99.8453274553
2024,6,2024-06-28,Sargocentron rubrum,Red Squirrelfish,10.0617250931,99.8453414142
2024,6,2024-06-28,Scolopsis margaritifera,Pearly Monocle Bream,10.0617161651,99.8454122943
2024,6,2024-06-28,Lutjanus russellii,Moses' Snapper,9.9993845138,99.7796482754
2024,6,2024-06-28,Epinephelus fuscoguttatus,Flowery Rockcod,9.9891556731,99.7653116879
