date,scientific_name,common_name,latitude,longitude
2021-12-31,Cephalopholis argus,Peacock Grouper,9.0925808117,123.1921761367
2021-12-31,Pycnochromis retrofasciatus,Blackbar Chromis,9.0925808117,123.1921761367
2021-12-31,Amblyeleotris guttata,Spotted Shrimpgoby,9.0925808117,123.1921761367
2021-12-31,Fusigobius,,9.0925808117,123.1921761367
2021-12-30,Solenostomus cyanopterus,Robust Ghostpipefish,9.0925808117,123.1921761367
2021-12-30,Neopomacentrus violascens,Violet Demoiselle,9.0925808117,123.1921761367
2021-12-30,Hazeus profusus,,9.0925808117,123.1921761367
2021-12-30,Neopomacentrus cyanomos,Regal Demoiselle,14.8509543038,120.2364384288
2021-12-29,Petroscirtes breviceps,Shorthead Sabretooth Blenny,9.0925808117,123.1921761367
2021-12-28,Amphiprion clarkii,Clark's Anemonefish,9.0925808117,123.1921761367
2021-12-28,Amblyeleotris diagonalis,Diagonal Shrimpgoby,9.0925808117,123.1921761367
2021-12-28,Vanderhorstia ambanoro,Twinspot Shrimpgoby,9.0925808117,123.1921761367
2021-12-28,Parapercis cylindrica,Sharpnose Sandperch,9.0925808117,123.1921761367
2021-12-28,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,9.0925808117,123.1921761367
2021-12-28,Halichoeres hartzfeldii,Orangeline Wrasse,9.0925808117,123.1921761367
2021-12-27,Pleuronectoidei,Flatfishes,9.0925808117,123.1921761367
2021-12-27,Parapercis schauinslandii,Redspotted Sandperch,9.0925808117,123.1921761367
2021-12-27,Brachysomophis henshawi,Reptilian Snake Eel,9.0925808117,123.1921761367
2021-12-27,Gorgasia maculata,Spaghetti Garden Eel,9.0925808117,123.1921761367
2021-12-27,Scorpaenidae,Scorpionfishes,9.0925808117,123.1921761367
2021-12-27,Ostorhinchus cyanosoma,Yellowstriped Cardinalfish,9.0925808117,123.1921761367
2021-12-27,Amblygobius phalaena,Whitebarred Goby,9.0925808117,123.1921761367
2021-12-27,Amblyeleotris steinitzi,Steinitz's Shrimpgoby,9.0925808117,123.1921761367
2021-12-27,Gymnothorax fimbriatus,Fimbriated Moray,9.0925808117,123.1921761367
2021-12-27,Ostorhinchus cyanosoma,Yellowstriped Cardinalfish,9.0925808117,123.1921761367
2021-12-27,Istigobius decoratus,Decorated Sandgoby,9.0925808117,123.1921761367
2021-12-27,Fusigobius pallidus,Pale Sandgoby,9.0925808117,123.1921761367
2021-12-25,Ctenogobiops tangaroai,Tangaroa shrimpgoby,9.0916485367,123.1963818417
2021-12-25,Istigobius decoratus,Decorated Sandgoby,9.0916485367,123.1963818417
