year,month,date,scientific_name,common_name,latitude,longitude
2024,2,2024-02-29,Pangasianodon hypophthalmus,Iridescent Shark,13.8976407301,100.5556460407
2024,2,2024-02-29,Osphronemus goramy,Giant Gourami,13.8509972113,100.4822445399
2024,2,2024-02-29,Anabas testudineus,Climbing Perch,13.8509972113,100.4822445399
2024,2,2024-02-29,Sarotherodon melanotheron,Blackchin Tilapia,13.5457740756,100.605018596
2024,2,2024-02-29,Cyprinus rubrofuscus,Amur Carp,13.742455,100.6016216667
2024,2,2024-02-29,Cyprinidae,Cyprinids,9.0493445,98.7772616667
2024,2,2024-02-29,Atractosteus spatula,Alligator Gar,9.0491861667,98.7772366667
2024,2,2024-02-29,Neolissochilus,Lesser Mahseers,9.0491805,98.77723
2024,2,2024-02-29,Cyprinus rubrofuscus,Amur Carp,9.0491916667,98.777175
2024,2,2024-02-29,Pangasianodon hypophthalmus,Iridescent Shark,13.641201682,100.5981175331
2024,2,2024-02-29,Pseudocrenilabrinae,African Cichlids,12.6606533333,99.95462
2024,2,2024-02-29,Selaroides leptolepis,Yellowstripe Scad,12.0663963244,102.2828342021
2024,2,2024-02-29,Caranx sexfasciatus,Bigeye Trevally,12.0664038653,102.2828513011
2024,2,2024-02-28,Terapon jarbua,Crescent Grunter,7.993293548,98.2634413055
2024,2,2024-02-28,Pomacentridae,Damselfishes,8.0173207275,98.2818870942
2024,2,2024-02-28,Entomacrodus vermiculatus,Vermiculated Rockskipper,7.8101785584,98.2942199707
2024,2,2024-02-28,Siganus javus,Java Rabbitfish,7.9769076046,98.2283287446
2024,2,2024-02-28,Ostracion meleagris,Spotted Boxfish,7.9791345556,98.2715606689
2024,2,2024-02-28,Actinopterygii,Ray-finned Fishes,7.7508816844,98.7630209205
2024,2,2024-02-28,Acanthuriformes,"Butterflyfishes, Angelfishes, and Allies",7.8477203358,98.2794570923
2024,2,2024-02-28,Acanthurus lineatus,Striped Surgeonfish,7.8550611904,98.2434082031
2024,2,2024-02-28,Trachinotus baillonii,Smallspotted Dart,7.7383589961,98.7538865666
2024,2,2024-02-28,Entomacrodus vermiculatus,Vermiculated Rockskipper,7.7468638155,98.7573197941
2024,2,2024-02-28,Chaetodon vagabundus,Vagabond Butterflyfish,7.7435469563,98.7533715825
2024,2,2024-02-28,Bothus,,7.4972002,98.3234836
2024,2,2024-02-28,Arapaima gigas,Giant arapaima,13.1790422327,100.9290384874
2024,2,2024-02-28,Oreochromis niloticus,Nile Tilapia,13.7605495886,100.5399361253
2024,2,2024-02-28,Clarias gariepinus,Sharptooth Catfish,13.7605740126,100.5401007459
2024,2,2024-02-28,Spratelloididae,Dwarf Herrings,7.7385757851,98.7707956261
2024,2,2024-02-28,Cephalopholis formosa,Bluelined Rockcod,12.7339805556,101.2790722222
2024,2,2024-02-28,Gnathanodon speciosus,Golden Trevally,12.7339805556,101.2790722222
2024,2,2024-02-28,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.47262,100.222695
2024,2,2024-02-28,Barbonymus schwanefeldii,Tinfoil Barb,13.5511721823,99.8188658059
2024,2,2024-02-28,Scatophagus argus,Spotted Scat,13.5510411534,99.8189114034
2024,2,2024-02-28,Zenarchopterus,,10.0840055,99.8241583333
2024,2,2024-02-28,Esomus metallicus,Striped Flying Barb,13.7439083049,100.8183527587
2024,2,2024-02-28,Esomus metallicus,Striped Flying Barb,13.7439083049,100.8183527587
2024,2,2024-02-28,Esomus metallicus,Striped Flying Barb,13.7439083049,100.8183527587
2024,2,2024-02-28,Zenarchopterus buffonis,Northern River Garfish,6.217442187,102.1298306905
2024,2,2024-02-28,Tetraodontiformes,Puffers and Filefishes,12.5985967973,100.9570218065
2024,2,2024-02-28,Leiognathidae,Ponyfishes,12.598628439,100.9570109938
2024,2,2024-02-28,Terapon jarbua,Crescent Grunter,12.0661887835,102.2831389681
2024,2,2024-02-28,Caranx sexfasciatus,Bigeye Trevally,12.0663363244,102.2827922925
2024,2,2024-02-28,Epinephelus quoyanus,Longfin Rockcod,7.7486155544,98.7422994237
2024,2,2024-02-27,Pomacentrus moluccensis,Lemon Damsel,7.7375256954,98.7730106489
2024,2,2024-02-27,Lutjanus decussatus,Checkered Snapper,7.7450861251,98.7691911832
2024,2,2024-02-27,Chlorurus sordidus,Indian Bullethead Parrotfish,7.7434829834,98.768418707
2024,2,2024-02-27,Trachinotus baillonii,Smallspotted Dart,7.7777994292,98.7641797377
2024,2,2024-02-27,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.7790863967,98.7635543685
2024,2,2024-02-27,Abudefduf sexfasciatus,Scissortail Sergeant,14.1057805,100.9887
2024,2,2024-02-27,Toxotes chatareus,Spotted Archerfish,8.3791417557,98.694816716
2024,2,2024-02-27,Clarias,,18.7003824724,99.0004384515
2024,2,2024-02-27,Arothron nigropunctatus,Blackspotted Puffer,9.4527155265,97.8731148324
2024,2,2024-02-27,Cephalopholis miniata,Coral Grouper,8.2823977751,98.1433288196
2024,2,2024-02-27,Acanthurus thompsoni,Whitetail Surgeonfish,8.1170924523,97.7602853855
2024,2,2024-02-27,Melichthys indicus,Black-finned Triggerfish,8.0333941269,98.2573396285
2024,2,2024-02-27,Pseudanthias squamipinnis,Lyretail Anthias,9.4453802113,97.8820621022
2024,2,2024-02-27,Amblyglyphidodon aureus,Golden Damselfish,8.6356489828,98.1444005953
2024,2,2024-02-27,Lutjanus kasmira,Bluestriped Snapper,8.5321635991,98.0037275707
2024,2,2024-02-27,Dascyllus carneus,Indian Dascyllus,8.5895660974,97.6383674597
2024,2,2024-02-27,Sillago aeolus,Oriental Trumpeter Whiting,11.943577913,102.4070074037
2024,2,2024-02-27,Terapon jarbua,Crescent Grunter,12.0663127179,102.2829649597
2024,2,2024-02-27,Caranx sexfasciatus,Bigeye Trevally,12.0662517343,102.283061184
2024,2,2024-02-26,Gazzinae,,8.0078611167,98.8410866667
2024,2,2024-02-26,Gazza,Toothponies,8.0078165997,98.836537
2024,2,2024-02-26,Betta pi,Giant betta,5.5917663051,102.9325610241
2024,2,2024-02-26,Chrysiptera unimaculata,Onespot Demoiselle,8.6469010399,98.2454940677
2024,2,2024-02-26,Oreochromis niloticus,Nile Tilapia,14.157569,100.149189
2024,2,2024-02-26,Actinopterygii,Ray-finned Fishes,8.0097469183,98.8412073255
2024,2,2024-02-26,Terapon jarbua,Crescent Grunter,8.0038551097,98.8401793689
2024,2,2024-02-26,Ambassis kopsii,Singapore Glassy Perchlet,8.0093734122,98.8410135359
2024,2,2024-02-26,Amphiprion ocellaris,Ocellaris Anemonefish,12.6363116667,100.92685
2024,2,2024-02-26,Epinephelus coioides,Goldspotted Rockcod,12.6346133333,100.9271166667
2024,2,2024-02-26,Platax teira,Longfin Batfish,12.6345633333,100.9271383333
2024,2,2024-02-26,Arothron stellatus,Starry Puffer,12.6346466667,100.9271083333
2024,2,2024-02-26,Lutjanus russellii,Moses' Snapper,12.6347383333,100.9270783333
2024,2,2024-02-26,Chelmon rostratus,Copperband Butterflyfish,12.6353783333,100.9273
2024,2,2024-02-26,Chaetodon octofasciatus,Eightband Butterflyfish,12.635375,100.9272916667
2024,2,2024-02-26,Amphiprion ocellaris,Ocellaris Anemonefish,12.6352916667,100.9270466667
2024,2,2024-02-26,Mastacembelus armatus,Tire Track Eel,14.0221671674,99.5294256136
2024,2,2024-02-26,Siganus javus,Java Rabbitfish,7.2097227994,99.0747874237
2024,2,2024-02-26,Chromobotia macracanthus,Clown Loach,7.5691087218,99.6123677307
2024,2,2024-02-26,Amphilophus citrinellus,Midas Cichlid,7.5691090571,99.6123729275
2024,2,2024-02-26,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,6.7071885909,103.3243468342
2024,2,2024-02-26,Striuntius lateristriga,Spanner Barb,6.599169,100.5879688
2024,2,2024-02-26,Striuntius lateristriga,Spanner Barb,6.599169,100.5879688
2024,2,2024-02-25,Boleophthalmus pectinirostris,Great Blue-spotted Mudskipper,8.0786094985,98.9201407127
2024,2,2024-02-25,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,8.0787147868,98.9196539377
2024,2,2024-02-25,Istigobius ornatus,Ornate Sandgoby,8.015275,98.835275
2024,2,2024-02-25,Acanthurus lineatus,Striped Surgeonfish,8.827620877,97.7967745231
2024,2,2024-02-25,Chaetodon meyeri,Meyer's Butterflyfish,8.827620877,97.7967745231
2024,2,2024-02-25,Melichthys indicus,Black-finned Triggerfish,8.827620877,97.7967745231
2024,2,2024-02-25,Pomacentrus umbratilus,Shade damselfish,8.827620877,97.7967745231
2024,2,2024-02-25,Priacanthus,,8.827620877,97.7967745231
2024,2,2024-02-25,Acanthurus tristis,Mimic Surgeonfish,8.827620877,97.7967745231
2024,2,2024-02-25,Priacanthidae,Bigeyes,8.827620877,97.7967745231
2024,2,2024-02-25,Anampses meleagrides,Yellowtail Wrasse,9.3786060312,98.0230000452
2024,2,2024-02-25,Anampses meleagrides,Yellowtail Wrasse,8.827620877,97.7967745231
2024,2,2024-02-25,Actinopterygii,Ray-finned Fishes,7.7491351191,98.7689142814
2024,2,2024-02-25,Gymnothorax thyrsoideus,White-eyed Moray,5.7943935516,102.8922410055
2024,2,2024-02-25,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,8.0757418846,98.9179661125
2024,2,2024-02-25,Heteroconger hassi,Spotted Garden Eel,12.6104769267,101.4250734821
2024,2,2024-02-25,Sphaeramia nematoptera,Pajama Cardinalfish,12.6104769267,101.4250734821
2024,2,2024-02-25,Centropyge eibli,Eibl's Angelfish,8.827620877,97.7967745231
2024,2,2024-02-25,Halichoeres hortulanus,Checkerboard Wrasse,8.827620877,97.7967745231
2024,2,2024-02-25,Balistapus undulatus,Orangestripe Triggerfish,8.827620877,97.7967745231
2024,2,2024-02-25,Caranx melampygus,Bluefin Trevally,9.0829072122,97.8231457177
2024,2,2024-02-25,Actinopterygii,Ray-finned Fishes,9.0829072122,97.8231457177
2024,2,2024-02-25,Lethrinus olivaceus,Longnose Emperor,9.0829072122,97.8231457177
2024,2,2024-02-25,Variola louti,Yellow-edged Lyretail,9.3786060312,98.0230000452
2024,2,2024-02-25,Aethaloperca rogaa,Redmouth Grouper,8.827620877,97.7967745231
2024,2,2024-02-25,Platax teira,Longfin Batfish,9.0829072122,97.8231457177
2024,2,2024-02-25,Zenarchopterus buffonis,Northern River Garfish,8.0646157207,98.9179295674
2024,2,2024-02-25,Pangasianodon hypophthalmus,Iridescent Shark,13.7905669713,100.2252770195
2024,2,2024-02-25,Pangasianodon hypophthalmus,Iridescent Shark,13.7225673692,100.3669154061
2024,2,2024-02-25,Cichlidae,Cichlids,13.4254894257,99.9528198242
2024,2,2024-02-25,Channa limbata,,5.5314133333,101.325845
2024,2,2024-02-25,Caranx ignobilis,Giant Trevally,9.3786060312,98.0230000452
2024,2,2024-02-25,Sphyraena barracuda,Great Barracuda,9.3786060312,98.0230000452
2024,2,2024-02-25,Lethrinus olivaceus,Longnose Emperor,9.3786060312,98.0230000452
2024,2,2024-02-25,Caranginae,,9.3786060312,98.0230000452
2024,2,2024-02-25,Lethrinus olivaceus,Longnose Emperor,9.3786060312,98.0230000452
2024,2,2024-02-25,Sphyraena barracuda,Great Barracuda,9.3786060312,98.0230000452
2024,2,2024-02-25,Caesio xanthonota,Yellowback Fusilier,9.3786060312,98.0230000452
2024,2,2024-02-25,Gnathanodon speciosus,Golden Trevally,9.3786060312,98.0230000452
2024,2,2024-02-24,Caranginae,,9.3786060312,98.0230000452
2024,2,2024-02-24,Elagatis bipinnulata,Rainbow Runner,9.3786060312,98.0230000452
2024,2,2024-02-24,Caranx ignobilis,Giant Trevally,9.3786060312,98.0230000452
2024,2,2024-02-24,Turrum fulvoguttatum,Yellow Spotted Trevally,9.3786060312,98.0230000452
2024,2,2024-02-24,Caranginae,,9.3786060312,98.0230000452
2024,2,2024-02-24,Caranx sexfasciatus,Bigeye Trevally,9.3786060312,98.0230000452
2024,2,2024-02-24,Siganus javus,Java Rabbitfish,9.3786060312,98.0230000452
2024,2,2024-02-24,Lethrinus olivaceus,Longnose Emperor,9.3786060312,98.0230000452
2024,2,2024-02-24,Scorpaenopsis,Scorpionfishes,9.3786060312,98.0230000452
2024,2,2024-02-24,Pomacentrus chrysurus,Whitetail Damsel,10.0617279843,99.8278402178
2024,2,2024-02-24,Halichoeres chloropterus,Pastel-green Wrasse,10.0608280896,99.8278076734
2024,2,2024-02-24,Pomacentrus grammorhynchus,Bluespot damsel,10.061138377,99.8279426829
2024,2,2024-02-24,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0608022025,99.8280373262
2024,2,2024-02-24,Sphyraena barracuda,Great Barracuda,9.3786060312,98.0230000452
2024,2,2024-02-24,Caranx ignobilis,Giant Trevally,9.3786060312,98.0230000452
2024,2,2024-02-24,Arothron mappa,Map Puffer,9.3786060312,98.0230000452
2024,2,2024-02-24,Gymnothorax thyrsoideus,White-eyed Moray,9.3786060312,98.0230000452
2024,2,2024-02-24,Gymnothorax thyrsoideus,White-eyed Moray,9.3786060312,98.0230000452
2024,2,2024-02-24,Caranx ignobilis,Giant Trevally,9.3786060312,98.0230000452
