year,date,scientific_name,common_name,latitude,longitude
2019,2019-12-25,Gymnothorax favagineus,Laced Moray,8.6686678071,98.1882295733
2019,2019-12-25,Scorpaenopsis,Scorpionfishes,8.6544129742,98.1648767109
2019,2019-12-25,Sphyraena,Barracudas,8.6557706263,98.166250002
2019,2019-12-24,Oreochromis niloticus,Nile Tilapia,14.4391583262,101.3722229004
2019,2019-12-24,Oreochromis niloticus,Nile Tilapia,14.4391554,101.3722299
2019,2019-12-24,Oreochromis niloticus,Nile Tilapia,13.7563309,100.5017651
2019,2019-12-24,Pomacentridae,Damselfishes,8.0011281024,98.1343703222
2019,2019-12-24,Actinopterygii,Ray-finned Fishes,7.968488658,98.1470054423
2019,2019-12-24,Chrysiptera,,7.8270211206,98.1852893279
2019,2019-12-24,Istiblennius dussumieri,Dussumier's Rockskipper,7.968488658,98.1722756826
2019,2019-12-24,Pterygoplichthys,Sailfin Catfishes,13.7563309,100.5017651
2019,2019-12-24,Chitala ornata,Clown Knifefish,13.2402,103.65959167
2019,2019-12-23,Mugilidae,Mullets,8.7384627,98.2422872
2019,2019-12-23,Poecilia reticulata,Guppy,13.3518588194,103.8588268827
2019,2019-12-22,Schistura robertsi,,8.741255608,98.307720996
2019,2019-12-22,Trichopodus trichopterus,Three Spot Gourami,13.3618299776,103.8606083392
2019,2019-12-22,Periophthalmodon schlosseri,Giant Mudskipper,13.4248783333,100.9786683333
2019,2019-12-22,Diodon hystrix,Spotted Porcupinefish,8.7345997599,98.1772530312
2019,2019-12-22,Gymnothorax favagineus,Laced Moray,8.7312063343,98.1751930947
2019,2019-12-22,Upeneus,,8.7312063343,98.1738198037
2019,2019-12-22,Diodon liturosus,Blackblotched Porcupinefish,8.7332429073,98.1765663358
2019,2019-12-22,Ecsenius bicolor,Bicolor Blenny,8.7339210773,98.1779396768
2019,2019-12-22,Gymnothorax thyrsoideus,White-eyed Moray,8.7359571216,98.1827461953
2019,2019-12-22,Valenciennea puellaris,Orange-dashed Goby,8.7244200972,98.13261132
2019,2019-12-21,Toxotes chatareus,Spotted Archerfish,15.269239867,104.8284165985
2019,2019-12-20,Hemigymnus melapterus,Blackeye Thicklip,6.4858492411,99.2997576991
2019,2019-12-20,Scarus prasiognathos,Greencheek Parrotfish,6.4858492411,99.2997576991
2019,2019-12-20,Chlorurus sordidus,Indian Bullethead Parrotfish,6.4858492411,99.2997576991
2019,2019-12-20,Scarus prasiognathos,Greencheek Parrotfish,6.4858492411,99.2997576991
2019,2019-12-20,Epinephelus merra,Honeycomb Grouper,6.4858492411,99.2997576991
2019,2019-12-20,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,6.4858492411,99.2997576991
2019,2019-12-20,Neopomacentrus,,6.4858492411,99.2997576991
2019,2019-12-20,Scarus quoyi,Greenblotch Parrotfish,6.4858492411,99.2997576991
2019,2019-12-20,Diodon holocanthus,Longspined Porcupinefish,6.4858492411,99.2997576991
2019,2019-12-20,Zanclus cornutus,Moorish Idol,6.4858492411,99.2997576991
2019,2019-12-20,Amphiprion ocellaris,Ocellaris Anemonefish,6.4858492411,99.2997576991
2019,2019-12-20,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,6.4858492411,99.2997576991
2019,2019-12-20,Dischistodus perspicillatus,White Damsel,6.4858492411,99.2997576991
2019,2019-12-20,Cyprinus rubrofuscus,Amur Carp,11.55938,104.926405
2019,2019-12-20,Pseudogobiopsis oligactis,Bigmouth Stream Goby,8.6530143251,98.4477006574
2019,2019-12-20,Periophthalmodon schlosseri,Giant Mudskipper,13.5184883333,100.6530233333
2019,2019-12-19,Thalassoma lunare,Moon Wrasse,6.4889507799,99.2955152867
2019,2019-12-19,Chaetodon triangulum,Triangular Butterflyfish,6.4889507799,99.2955152867
2019,2019-12-19,Chaetodon octofasciatus,Eightband Butterflyfish,6.4889507799,99.2955152867
2019,2019-12-19,Amblyglyphidodon indicus,Green Damselfish,6.4889507799,99.2955152867
2019,2019-12-19,Corythoichthys,,6.4889507799,99.2955152867
2019,2019-12-19,Stegastes,Gregories,6.4889507799,99.2955152867
2019,2019-12-19,Atherinidae,Old World Silversides,6.4889507799,99.2955152867
2019,2019-12-19,Fistularia commersonii,Blue-spotted Cornetfish,6.4889507799,99.2955152867
2019,2019-12-19,Amblyglyphidodon indicus,Green Damselfish,6.4889507799,99.2955152867
2019,2019-12-19,Chaetodon octofasciatus,Eightband Butterflyfish,6.4889507799,99.2955152867
2019,2019-12-19,Chaetodon octofasciatus,Eightband Butterflyfish,6.4889507799,99.2955152867
2019,2019-12-19,Zanclus cornutus,Moorish Idol,6.4889507799,99.2955152867
2019,2019-12-19,Striuntius lateristriga,Spanner Barb,8.9986669961,98.4568651544
2019,2019-12-19,Amphiprion ocellaris,Ocellaris Anemonefish,6.4889507799,99.2955152867
2019,2019-12-19,Scolopsis margaritifera,Pearly Monocle Bream,6.4889507799,99.2955152867
2019,2019-12-19,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,6.4889507799,99.2955152867
2019,2019-12-19,Zanclus cornutus,Moorish Idol,6.4889507799,99.2955152867
2019,2019-12-19,Amblyglyphidodon indicus,Green Damselfish,6.4889507799,99.2955152867
2019,2019-12-19,Neolissochilus,Lesser Mahseers,8.9734084073,98.5293038788
2019,2019-12-19,Dischistodus perspicillatus,White Damsel,6.4889507799,99.2955152867
2019,2019-12-17,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.8921978361,98.5146477073
2019,2019-12-17,Oreochromis niloticus,Nile Tilapia,14.43961,101.3721366667
2019,2019-12-16,Clarias gariepinus,Sharptooth Catfish,17.0183787398,99.7031593578
2019,2019-12-15,Oryzias minutillus,Dwarf Medaka,13.7435285089,100.8040170158
2019,2019-12-15,Anabas testudineus,Climbing Perch,13.7435285089,100.8040170158
2019,2019-12-15,Trichopsis vittata,Croaking Gourami,13.7435285089,100.8040170158
2019,2019-12-15,Amblypharyngodon chulabhornae,Princess Carplet,13.7435285089,100.8040170158
2019,2019-12-15,Trichopsis vittata,Croaking Gourami,16.468875,102.8818583333
2019,2019-12-15,Notopterus notopterus,Bronze Featherback,16.4688866667,102.881845
2019,2019-12-15,Trichopodus trichopterus,Three Spot Gourami,16.4688383333,102.881705
2019,2019-12-15,Channa lucius,Forest Snakehead,16.4688716667,102.8817133333
2019,2019-12-15,Trichopodus pectoralis,Snakeskin gourami,16.46887,102.8816966667
2019,2019-12-15,Bagridae,Bagrid Catfishes,16.46888,102.8816966667
2019,2019-12-14,Betta pugnax,Penang Betta,8.0299913918,99.9495596141
2019,2019-12-14,Toxotes chatareus,Spotted Archerfish,15.6987382,100.11996
2019,2019-12-13,Oreochromis niloticus,Nile Tilapia,16.0530363963,103.652003333
2019,2019-12-12,Oreochromis niloticus,Nile Tilapia,13.0838926419,103.2661525465
2019,2019-12-10,Diodon liturosus,Blackblotched Porcupinefish,8.7119679537,98.2365452448
2019,2019-12-09,Chaetodon octofasciatus,Eightband Butterflyfish,5.9634312765,102.6814798439
2019,2019-12-08,Cyprinus rubrofuscus,Amur Carp,7.0401194984,100.5091208464
2019,2019-12-05,Oreochromis niloticus,Nile Tilapia,6.3410158157,100.670463562
2019,2019-12-05,Channa micropeltes,Giant Snakehead,13.7768111635,100.3210138902
2019,2019-12-01,Diodon hystrix,Spotted Porcupinefish,7.2161663494,99.0602733359
2019,2019-12-01,Siganus guttatus,Golden Rabbitfish,7.2158140209,99.0599043795
2019,2019-12-01,Gymnothorax javanicus,Giant Moray,7.2163034165,99.0599023425
2019,2019-12-01,Balistoides viridescens,Titan Triggerfish,7.216974737,99.0712496846
2019,2019-12-01,Acanthurus lineatus,Striped Surgeonfish,7.2174111341,99.0719202369
2019,2019-12-01,Chaetodon rafflesii,Lattice Butterflyfish,7.2169587712,99.0714696258
2019,2019-12-01,Synodus,,7.2171503602,99.0716573804
2019,2019-12-01,Zanclus cornutus,Moorish Idol,7.2172567986,99.0721294492
2019,2019-12-01,Amphiprion ocellaris,Ocellaris Anemonefish,7.2165395102,99.0702664857
2019,2019-12-01,Gymnothorax javanicus,Giant Moray,7.2177842127,99.0718840244
2019,2019-12-01,Siganus guttatus,Golden Rabbitfish,7.2167991136,99.0719363301
2019,2019-12-01,Scarus niger,Swarthy Parrotfish,7.2167884698,99.0714642613
2019,2019-12-01,Chlorurus troschelii,Greenhead Parrotfish,7.2170918192,99.0720275252
2019,2019-12-01,Amphiprion ocellaris,Ocellaris Anemonefish,7.2169907027,99.0716573804
2019,2019-12-01,Danio albolineatus,Pearl Danio,16.6899705077,97.4335364748
2019,2019-11-30,Glyptothorax coracinus,,12.8884623,102.1215546
2019,2019-11-30,Hampala macrolepidota,Hampala Barb,12.8884623,102.1215546
2019,2019-11-30,Diodon hystrix,Spotted Porcupinefish,7.8582401632,98.2878892292
2019,2019-11-30,Poropuntius deauratus,,12.936939761,102.1300347734
2019,2019-11-28,Diodon,,9.7495505589,100.0092248619
2019,2019-11-27,Gymnothorax thyrsoideus,White-eyed Moray,10.9615501942,103.0555679806
2019,2019-11-27,Trichopodus trichopterus,Three Spot Gourami,7.7156066,100.0562441
2019,2019-11-26,Siganus javus,Java Rabbitfish,10.1147327247,99.8307008855
2019,2019-11-26,Pomacanthus annularis,Bluering Angelfish,10.0750564446,99.8227813281
2019,2019-11-25,Pomacentridae,Damselfishes,7.8168458675,98.7952934692
2019,2019-11-25,Istiblennius dussumieri,Dussumier's Rockskipper,7.8168458675,98.7952934692
2019,2019-11-25,Istiblennius dussumieri,Dussumier's Rockskipper,7.8168458675,98.7952934692
2019,2019-11-25,Istiblennius dussumieri,Dussumier's Rockskipper,7.8168458675,98.7952934692
2019,2019-11-25,Istiblennius dussumieri,Dussumier's Rockskipper,7.8168458675,98.7952934692
2019,2019-11-25,Istiblennius dussumieri,Dussumier's Rockskipper,7.8168458675,98.7952934692
2019,2019-11-24,Clupeichthys aesarnensis,Thai River Sprat,16.9583883333,103.0884861667
2019,2019-11-24,Acantopsis dialuzona,Horseface Loach,16.958425,103.0884861667
2019,2019-11-24,Scomberomorus commerson,Narrow-banded Spanish Mackerel,7.7811732842,98.6715212465
2019,2019-11-24,Istiophorus platypterus,Sailfish,7.7478516538,98.6273361479
2019,2019-11-23,Pomacanthus annularis,Bluering Angelfish,10.1188371285,99.8142991774
2019,2019-11-22,Oreochromis niloticus,Nile Tilapia,11.56219091,104.93121268
2019,2019-11-21,Zenarchopteridae,Viviparous Halfbeaks,11.63470467,102.54535479
2019,2019-11-21,Oxudercinae,Mudskippers,13.0407784476,100.0883719117
2019,2019-11-21,Puntius brevis,Swamp Barb,7.715533744,100.0561879948
2019,2019-11-19,Neolissochilus,Lesser Mahseers,12.5433995889,102.1055315387
2019,2019-11-19,Channa striata,Striped Snakehead,12.8425525047,99.5906207111
2019,2019-11-18,Channa limbata,,12.7982819234,99.4595068672
2019,2019-11-18,Rasbora paviana,Sidestripe rasbora,12.8029860566,99.4463614774
2019,2019-11-18,Neolissochilus stracheyi,Blue Mahseer Barb,12.9407406186,99.5051183995
2019,2019-11-17,Mastacembelus,,16.958295,103.0880583333
2019,2019-11-17,Anabantiformes,"Leaffishes, Snakeheads, and Gouramis",16.9582866667,103.0880805
2019,2019-11-17,Yasuhikotakia modesta,Orange-finned Loach,16.9583033333,103.0880666667
2019,2019-11-17,Siluriformes,Catfishes,16.9585333333,103.0887305
2019,2019-11-17,Chanda siamensis,Siamese glassfish,16.9585116667,103.0886388333
2019,2019-11-17,Actinopterygii,Ray-finned Fishes,16.95852,103.0886695
2019,2019-11-17,Pterygoplichthys,Sailfin Catfishes,13.5492045831,100.6256183413
2019,2019-11-17,Channa striata,Striped Snakehead,13.4124693,103.8669857
2019,2019-11-16,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,8.104440411,98.5985243324
2019,2019-11-16,Pristolepis fasciata,Malayan Leaffish,5.7659361903,102.5467126818
2019,2019-11-16,Phalacronotus,,19.883285,102.1387166
2019,2019-11-16,Phenacostethus smithi,Smith's Priapium,5.7655867762,102.5471335773
2019,2019-11-16,Periophthalmodon schlosseri,Giant Mudskipper,13.5167074717,100.6569189951
2019,2019-11-14,Zenarchopteridae,Viviparous Halfbeaks,7.9233211928,98.4141422407
2019,2019-11-14,Oreochromis,Tilapias,13.5156783333,101.00546945
2019,2019-11-13,Periophthalmus chrysospilos,Gold-spotted Mudskipper,8.0197799671,98.4094989288
2019,2019-11-11,Dascyllus trimaculatus,Three-spot Dascyllus,8.5857387724,97.6446972912
2019,2019-11-11,Betta pugnax,Penang Betta,6.383060674,99.6741034644
2019,2019-11-11,Schistura peninsulae,,6.3829404036,99.6740377083
2019,2019-11-10,Barbonymus gonionotus,Java Barb,13.6967402658,100.5646521214
2019,2019-11-09,Paracanthurus hepatus,Palette Tang,11.7203216667,99.7594133333
2019,2019-11-09,Carassius auratus,Goldfish,11.7203216667,99.7594133333
2019,2019-11-08,Actinopterygii,Ray-finned Fishes,18.92665,102.39582
2019,2019-11-08,Betta kuehnei,Satun Betta,5.6682893975,102.1023610907
2019,2019-11-04,Clarias gariepinus,Sharptooth Catfish,13.7542827908,100.4886019486
2019,2019-11-04,Pangasianodon hypophthalmus,Iridescent Shark,13.6404796266,100.5821777949
2019,2019-11-04,Monopterus albus,Asian Swamp Eel,13.083675,103.2662883333
2019,2019-11-03,Channa striata,Striped Snakehead,10.5472435838,99.1991780083
2019,2019-11-03,Trichopodus trichopterus,Three Spot Gourami,10.5472435838,99.1991780083
2019,2019-11-02,Barbonymus gonionotus,Java Barb,13.065302,103.1764836389
2019,2019-11-01,Strophidon,,12.9382051675,100.8649407861
2019,2019-11-01,Cichlidae,Cichlids,18.7819657197,98.9792542457
2019,2019-10-29,Neolissochilus,Lesser Mahseers,12.12007042,102.3316528512
2019,2019-10-29,Oxudercinae,Mudskippers,13.0512272885,100.086589031
2019,2019-10-27,Symphysodon aequifasciatus,Blue Discus,5.7377358462,102.4921541358
2019,2019-10-27,Bario sanctaefilomenae,Red Eye Tetra,5.7375920426,102.4922649771
2019,2019-10-27,Mikrogeophagus ramirezi,Blue Ram Cichlid,5.7378857858,102.492120231
2019,2019-10-27,Rohanella titteya,Cherry Barb,5.7323225632,102.5591871285
2019,2019-10-27,Tanichthys albonubes,White Cloud Mountain Minnow,5.7379948705,102.4922702741
2019,2019-10-27,Xiphophorus hellerii,Green Swordtail,5.7379027813,102.4923885381
2019,2019-10-27,Psalidodon anisitsi,Buenos Aires Tetra,5.7410686411,102.4924708138
2019,2019-10-27,Pterophyllum scalare,Freshwater Angelfish,5.7374424963,102.4923189222
2019,2019-10-27,Myxocyprinus asiaticus,Chinese High-fin Banded Shark,5.7377514657,102.4923882431
2019,2019-10-27,Apteronotus albifrons,Black Ghost Knifefish,5.7381690571,102.4923315892
2019,2019-10-27,Anabas testudineus,Climbing Perch,5.7375415967,102.4925211575
2019,2019-10-27,Pterygoplichthys,Sailfin Catfishes,5.7380738189,102.492316544
2019,2019-10-27,Trichopodus trichopterus,Three Spot Gourami,5.7384763229,102.4920641279
2019,2019-10-27,Synodontis eupterus,Featherfin Squeaker,5.7369715788,102.4924926729
2019,2019-10-27,Trichopodus pectoralis,Snakeskin gourami,5.7363110254,102.4925238365
2019,2019-10-27,Trichogaster fasciata,Banded Gourami,5.7362155944,102.4925159555
2019,2019-10-27,Cyprinus rubrofuscus,Amur Carp,5.7364702447,102.4926172298
2019,2019-10-27,Poecilia sphenops,Common Molly,5.7361362529,102.4926486346
2019,2019-10-27,Maylandia estherae,Red Zebra Cichlid,5.6321221624,102.5306156016
2019,2019-10-27,Sciaenochromis fryeri,Electric Blue,5.736200353,102.4925384258
2019,2019-10-27,Labidochromis caeruleus,Electric Yellow Cichlid,5.7359700403,102.492689959
2019,2019-10-27,Betta splendens,Siamese Fighting Fish,5.7359801963,102.4926697235
2019,2019-10-27,Hyphessobrycon herbertaxelrodi,Black neon tetra,5.7360904776,102.4926016886
2019,2019-10-27,Paracheirodon innesi,Neon Tetra,5.7360532026,102.4926321295
2019,2019-10-27,Gyrinocheilus aymonieri,Algae eater,5.7358441606,102.4926299608
2019,2019-10-27,Danio rerio,Zebra Danio,5.7357481102,102.4926549149
2019,2019-10-27,Tanichthys albonubes,White Cloud Mountain Minnow,5.7358267515,102.49265531
2019,2019-10-27,Oreochromis niloticus,Nile Tilapia,13.6541316469,100.4693645239
2019,2019-10-27,Pao,Pao pufferfish,13.0609445,102.96982
2019,2019-10-26,Pangasiidae,Shark Catfishes,13.6960943529,100.55369033
2019,2019-10-26,Barbonymus gonionotus,Java Barb,20.1186752319,99.7989196777
2019,2019-10-26,Periophthalmodon schlosseri,Giant Mudskipper,13.3421411514,100.9420547483
2019,2019-10-25,Barbonymus gonionotus,Java Barb,9.0052924436,98.7621283913
2019,2019-10-25,Hemirhamphodon pogonognathus,Forest Halfbeak,6.073702999,101.9674327873
2019,2019-10-25,Trichopodus leerii,Pearl Gourami,6.0977797146,101.9264677839
2019,2019-10-25,Hemirhamphodon,,6.073702999,101.9674327873
2019,2019-10-25,Mystus,,6.073702999,101.9674327873
2019,2019-10-25,Channa melasoma,Black Snakehead,6.073702999,101.9674327873
2019,2019-10-25,Cyclocheilichthys apogon,Beardless barb,6.073702999,101.9674327873
2019,2019-10-25,Betta pi,Giant betta,6.188509635,101.9833733706
2019,2019-10-25,Nandus nebulosus,Bornean Leaffish,6.073702999,101.9674327873
2019,2019-10-25,Osphronemus goramy,Giant Gourami,6.1137327078,102.2784805369
2019,2019-10-25,Channa striata,Striped Snakehead,13.74849167,100.49553667
2019,2019-10-24,Opistognathus wassi,Chinstrap Jawfish,10.2491667,98.2455556
2019,2019-10-24,Rasbora,True Rasboras,6.073702999,101.9674327873
2019,2019-10-24,Silurichthys indragiriensis,,6.1833989204,101.9160261959
2019,2019-10-24,Channa limbata,,6.073702999,101.9674327873
2019,2019-10-24,Zenarchopterus,,11.498366,103.123608
2019,2019-10-24,Toxotes chatareus,Spotted Archerfish,11.498366,103.123608
2019,2019-10-23,Trichopsis vittata,Croaking Gourami,14.0890918369,100.7078542405
2019,2019-10-19,Scarus ghobban,Blue-barred Parrotfish,10.1196319498,99.8133798118
2019,2019-10-19,Scarus prasiognathos,Greencheek Parrotfish,10.1196319498,99.8133798118
2019,2019-10-19,Chaetodon wiebeli,Hong Kong Butterflyfish,10.1196319498,99.8133798118
2019,2019-10-19,Abudefduf sexfasciatus,Scissortail Sergeant,10.1196319498,99.8133798118
2019,2019-10-19,Heniochus acuminatus,Longfin Bannerfish,10.1196319498,99.8133798118
2019,2019-10-19,Siganus virgatus,Doublebar Rabbitfish,10.1196319498,99.8133798118
2019,2019-10-19,Scarus rivulatus,Surf Parrotfish,10.1196319498,99.8133798118
2019,2019-10-19,Halichoeres chloropterus,Pastel-green Wrasse,8.0808827811,98.6772666872
2019,2019-10-19,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,8.0809770541,98.6775540188
2019,2019-10-19,Actinopterygii,Ray-finned Fishes,13.2980318343,100.9022538743
2019,2019-10-19,Sphyraena,Barracudas,13.2970487927,100.9026546168
2019,2019-10-19,Hemiramphidae,Halfbeaks,13.2974642616,100.9024727728
2019,2019-10-19,Sparidae,Seabreams and Porgies,13.2975592108,100.9026276313
