date,scientific_name,common_name,latitude,longitude
2016-12-31,Arothron nigropunctatus,Blackspotted Puffer,13.7551517222,120.9094543333
2016-12-30,Corythoichthys,,10.282478,123.999423
2016-12-30,Inimicus didactylus,Devil Stinger,10.290207,123.998436
2016-12-20,Dactylopus kuiteri,Orange and Black Dragonet,13.5157715538,120.9633440897
2016-12-19,Lactoria cornuta,Longhorn Cowfish,13.6435393029,120.8670960367
2016-12-18,Toxotes chatareus,Spotted Archerfish,5.8949909143,117.5492974754
2016-12-18,Zenarchopterus,,5.894028495,117.5496197295
2016-12-18,Synchiropus splendidus,Mandarinfish,11.3426424195,124.1086089984
2016-12-18,Solenostomus paradoxus,Ornate Ghostpipefish,11.3292248,124.121222
2016-12-10,Parascorpaena picta,Painted scorpionfish,11.3367721177,124.1213868561
2016-12-10,Canthigaster valentini,Blacksaddle Toby,11.3367721177,124.1213868561
2016-12-10,Canthigaster papua,Papuan Toby,11.3367721177,124.1213868561
2016-12-10,Synchiropus splendidus,Mandarinfish,11.3367721177,124.1213868561
2016-12-10,Ostorhinchus hoevenii,Frostfin Cardinalfish,11.3367721177,124.1213868561
2016-12-10,Coris pictoides,Pixy Wrasse,11.3367721177,124.1213868561
2016-12-10,Diagramma pictum,Painted Sweetlips,11.3367721177,124.1213868561
2016-12-10,Dunckerocampus pessuliferus,Yellowbanded Pipefish,11.3367721177,124.1213868561
2016-12-10,Halichoeres hartzfeldii,Orangeline Wrasse,11.3367721177,124.1213868561
2016-12-10,Dascyllus trimaculatus,Three-spot Dascyllus,11.3367721177,124.1213868561
2016-12-10,Siganus fuscescens,Dusky Rabbitfish,11.3367721177,124.1213868561
2016-12-10,Cryptocentrus fasciatus,Barred Shrimpgoby,11.3367721177,124.1213868561
2016-12-10,Amblypomacentrus breviceps,Blackbanded Damsel,11.3367721177,124.1213868561
2016-12-10,Synodus jaculum,Tailspot Lizardfish,11.3367721177,124.1213868561
2016-12-10,Ostorhinchus monospilus,Yelloweyed Cardinalfish,11.3367721177,124.1213868561
2016-12-10,Halichoeres scapularis,Zigzag Wrasse,11.3367721177,124.1213868561
2016-12-10,Dactylopus dactylopus,Finger Dragonet,11.3367721177,124.1213868561
2016-12-09,Solenostomus paradoxus,Ornate Ghostpipefish,11.3367721177,124.1213868561
2016-12-09,Soleichthys heterorhinos,Tiger Sole,11.3367721177,124.1213868561
2016-12-09,Hippocampus spinosissimus,Queensland Seahorse,11.2551955611,124.055906915
2016-12-09,Plectorhinchus chaetodonoides,Harlequin Sweetlips,11.3367721177,124.1213868561
2016-12-09,Acreichthys radiatus,Radial Leatherjacket,11.3367721177,124.1213868561
2016-12-09,Amphiprion ocellaris,Ocellaris Anemonefish,11.3367721177,124.1213868561
2016-12-09,Trachyrhamphus bicoarctatus,Bentstick Pipefish,11.3367721177,124.1213868561
2016-12-09,Cheilinus chlorourus,Floral Maori Wrasse,11.3367721177,124.1213868561
