date,scientific_name,common_name,latitude,longitude
2025-05-31,Eretmochelys imbricata,Hawksbill Sea Turtle,2.8664980144,104.1878963279
2025-05-30,Eretmochelys imbricata,Hawksbill Sea Turtle,5.6939928639,102.845072388
2025-05-28,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.5669069212,119.4526286995
2025-05-27,Eretmochelys imbricata,Hawksbill Sea Turtle,-0.1974393686,129.220407664
2025-05-26,Chelonia mydas,Green Sea Turtle,-7.6921103701,108.4907540886
2025-05-26,Chelonia mydas,Green Sea Turtle,4.5566058848,118.7247807329
2025-05-26,Chelonia mydas,Green Sea Turtle,-8.4129110036,119.7093686416
2025-05-24,Eretmochelys imbricata,Hawksbill Sea Turtle,2.8452058776,104.1310554958
2025-05-24,Dermochelys,Leatherback Sea Turtles,5.4087759,103.0841315
2025-05-23,Cheloniidae,Typical Sea Turtles,5.4141913,103.0865033
2025-05-23,Cheloniidae,Typical Sea Turtles,5.4142069,103.0865326
2025-05-23,Cheloniidae,Typical Sea Turtles,5.407184543,103.0883203447
2025-05-23,Cheloniidae,Typical Sea Turtles,5.4133783338,103.0870291631
2025-05-23,Dermochelys coriacea,Leatherback Sea Turtle,5.5892665402,103.135758545
2025-05-23,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.6707491504,119.7692431221
2025-05-22,Chelonia mydas,Green Sea Turtle,-8.5319578647,119.6603312162
2025-05-22,Chelonia mydas,Green Sea Turtle,-8.7991438335,119.5239945921
2025-05-21,Chelonia mydas,Green Sea Turtle,2.8924783948,104.0304277292
2025-05-21,Eretmochelys imbricata,Hawksbill Sea Turtle,2.8167764889,104.0056382422
2025-05-20,Eretmochelys imbricata,Hawksbill Sea Turtle,4.8042436725,103.6384400823
2025-05-13,Lepidochelys olivacea,Olive Ridley Sea Turtle,-8.7241307639,115.1120299082
2025-05-12,Eretmochelys imbricata,Hawksbill Sea Turtle,2.9850368803,104.0289386909
2025-05-10,Chelonia mydas,Green Sea Turtle,2.5570905239,104.4502006419
2025-05-07,Chelonia mydas,Green Sea Turtle,-8.3499806272,115.6204572716
2025-05-07,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.2190107928,115.4212233018
2025-05-06,Lepidochelys olivacea,Olive Ridley Sea Turtle,-8.2044776289,116.0327850457
2025-05-06,Chelonia mydas,Green Sea Turtle,5.8715294617,116.0999747634
2025-05-05,Chelonia mydas,Green Sea Turtle,4.2429551027,118.7618875349
2025-05-05,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.2644338769,116.0726082971
2025-05-05,Chelonia mydas,Green Sea Turtle,-8.2916452347,116.1762449527
2025-05-03,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.4012534937,119.4022277068
2025-05-03,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.0737362732,114.4617573636
2025-05-03,Eretmochelys imbricata,Hawksbill Sea Turtle,-8.548245648,119.40977614
2025-05-01,Chelonia,Green Sea Turtles,-8.8466216667,115.1300361667
2025-05-01,Chelonia,Green Sea Turtles,-8.8442053733,115.1298831403
2025-05-01,Chelonia mydas,Green Sea Turtle,-8.4599290954,119.6890190394
2025-05-01,Chelonia mydas,Green Sea Turtle,-8.5155843867,119.7398518462
